inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
UKOBAUFLOGFCMV-UHFFFAOYSA-N,Quinacrine mustard,1,-2,-2,3,1,1,1,GPKJTRJOBQGKQK-UHFFFAOYSA-N,,,Quinacrine,,
DEASXJYDPZDEIU-FIRPJDEBSA-N,Chembl277074,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
IYYLZMUMLWEPGS-UHFFFAOYSA-N,Chembl270288,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
NSVMLZOLRAILQD-HOTGVXAUSA-N,Chembl2322839,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
KYCIRSXXQPEBCI-UHFFFAOYSA-N,KYCIRSXXQPEBCI-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,DNVXATUJJDPFDM-KRWDZBQOSA-N,FSVJFNAIGNNGKK-UHFFFAOYSA-N,Teicoplanin,1268524-70-4,(R)-Praziquantel
GDMKCWSZMAFALT-UHFFFAOYSA-N,GDMKCWSZMAFALT-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,LPMXVESGRSUGHW-HBYQJFLCSA-N,Teicoplanin,Chebi:125390,Ouabain
JUKHDGIMURKPAP-UXPWSPDFSA-N,Chembl100586,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
HQVVBTBMJSYNIF-UHFFFAOYSA-N,Chembl219031,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
OGXXKPFHNVXBOY-UHFFFAOYSA-N,Chembl2313226,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,,Amodiaquine,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,
UYHQZAYRYVKPCY-UHFFFAOYSA-N,Chembl2012037,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,,Amodiaquine,Terbinafine,
DBTIHDIIXPQOFR-UHFFFAOYSA-N,DBTIHDIIXPQOFR-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,Teicoplanin,Anidulafungin,Salinomycin
SNKOOUUORPXFPJ-DZDRPOJNSA-N,Chembl368435,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,,Amodiaquine,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,
FOVHWQHAZMIYGZ-UHFFFAOYSA-N,Mls002471433,0,-2,-2,3,0,0,1,JUZYLCPPVHEVSV-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,,Elvitegravir,Amodiaquine,
XWFNYKWKDWAAMZ-UHFFFAOYSA-N,Cochinchinone C,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
AXFOSMASHUQEMX-UHFFFAOYSA-N,AXFOSMASHUQEMX-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,Teicoplanin,Chebi:125390,Anidulafungin
XVUUYUNCYPMVDI-UHFFFAOYSA-N,Chembl1812349,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
CSINLULLXMOZES-UHFFFAOYSA-N,CSINLULLXMOZES-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,Teicoplanin,Chebi:125390,Anidulafungin
KNVUQLXNBQMORU-UHFFFAOYSA-N,Gw 292X,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,GLWHPRRGGYLLRV-XLPZGREQSA-N,,Amodiaquine,Zidovudine Triphosphate,
NSBRKSWSLRQPJW-ZEBIKNNBSA-N,Quinine Ethylcarbonate (Tn),0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
ZDGISMQFYIDRSP-UHFFFAOYSA-N,ZDGISMQFYIDRSP-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,FSVJFNAIGNNGKK-UHFFFAOYSA-N,,Teicoplanin,(R)-Praziquantel,
JHPLFDBQYVMFCT-UHFFFAOYSA-N,Chembl258604,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
UEPBVWIBDNMJPA-MRXNPFEDSA-N,Chembl1643514,0,-2,-2,3,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,PHWBOXQYWZNQIN-UHFFFAOYSA-N,Paroxetine,Amodiaquine,Ticlopidine
FIQSZTRGRSNAMH-MQMHXKEQSA-N,FIQSZTRGRSNAMH-MQMHXKEQSA-N,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
WQKAIODBSLFLBT-UHFFFAOYSA-N,Chembl1615761,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
XBSPNOJIQRUQDQ-UHFFFAOYSA-N,XBSPNOJIQRUQDQ-UHFFFAOYSA-N,0,-2,-2,3,0,0,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,,Terbinafine,Amodiaquine,
RZPSSAZUOYMZPI-UHFFFAOYSA-N,Chembl3604728,0,-2,-2,3,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,,Hexachlorophene,Amodiaquine,
AFTVQTYGEBYKQH-UHFFFAOYSA-N,Chembl549316,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
DIZXGLMCRBSVBM-UHFFFAOYSA-N,DIZXGLMCRBSVBM-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,Teicoplanin,Chebi:125390,Anidulafungin
QVHZTNDYZCMLFE-SNPRPXQTSA-N,Chembl526298,0,-2,-2,3,0,1,2,FAKRSMQSSFJEIM-RQJHMYQMSA-N,RLAWWYSOJDYHDC-BZSNNMDCSA-N,,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,Lisinopril,
QVIGSBJPJRNKII-UHFFFAOYSA-N,Chembl466910,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
YWUOMZILANUHKZ-WVQRXBFSSA-N,Chembl1400612,0,-2,-2,3,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,,,Synthetic camphor,,
RSHZBVVBISFJHI-OEDGVLEGSA-N,Chembl368210,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,,Amodiaquine,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,
JNRYHIIHOXLMCO-UHFFFAOYSA-N,JNRYHIIHOXLMCO-UHFFFAOYSA-N,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
WDFFTASVTGENSX-KTGDXCJJSA-N,Chembl2374026,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
BNBIQTQPUMEZAM-JQOZAWANSA-N,Chembl430630,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
ZQXLIQFZQAOZAI-UHFFFAOYSA-N,Chembl357948,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
UACHJHSWWVDLLI-UHFFFAOYSA-N,Chembl1911523,0,-2,-2,3,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,PHWBOXQYWZNQIN-UHFFFAOYSA-N,Carmofur,Amodiaquine,Ticlopidine
AFGPVGJVUMWQDE-UHFFFAOYSA-N,CID53639811,0,-2,-2,3,0,0,1,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,Amodiaquine,Terbinafine
VIHKIBSMMVVAFW-PXZKZTPFSA-N,Chembl312431,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
XNAMKPFNISMWSM-UHFFFAOYSA-N,Chembl1911524,0,-2,-2,3,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,PHWBOXQYWZNQIN-UHFFFAOYSA-N,Carmofur,Amodiaquine,Ticlopidine
CWJYRKNPQDOXNZ-UHFFFAOYSA-N,Chembl13136,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
XFBBWTUEALDZHM-UHFFFAOYSA-N,Schembl16558844,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,FSVJFNAIGNNGKK-UHFFFAOYSA-N,Teicoplanin,Anidulafungin,(R)-Praziquantel
KYBLIFDCMOAZIH-UHFFFAOYSA-N,N-Tritylethanamine,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
XDHNQDDQEHDUTM-JQWOJBOSSA-N,Bafilomycin A1,1,0,2,3,1,1,1,FSVJFNAIGNNGKK-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,HPNSFSBZBAHARI-RUDMXATFSA-N,(R)-Praziquantel,Chebi:125390,Mycophenolic acid
XIDKYOYUSIBSHS-FIRPJDEBSA-N,Chembl417810,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
YXKNPBOMMAVIAP-XIRDDKMYSA-N,Chembl317304,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
UAEWWVGRJQPRGP-CPSIJMPNSA-N,Chembl420391,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
KOGCUICFFHZSOM-UHFFFAOYSA-N,Chembl481008,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
ZMSKUQUFEKLXGK-UHFFFAOYSA-N,12-Demethylmulticaulin,0,-2,-2,3,0,0,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,FOQRKFCLRMMKAT-UHFFFAOYSA-N,Terbinafine,Chebi:125390,Pd144418
ONXGVQXINOBGEK-UKMLZYKCSA-N,Chembl15879,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
GXLOYDKPJLCFJB-UHFFFAOYSA-N,Tcmdc-138400,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
GDGPVPYTXHNOSO-SKDRFNHKSA-N,Chembl79189,0,-2,-2,3,0,1,2,FAKRSMQSSFJEIM-RQJHMYQMSA-N,RLAWWYSOJDYHDC-BZSNNMDCSA-N,,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,Lisinopril,
MNENSRQYBWNZDD-UHFFFAOYSA-N,Chembl152052,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,,Amodiaquine,Terbinafine,
WBPYTXDJUQJLPQ-VMXQISHHSA-N,Tylosin,1,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,FSVJFNAIGNNGKK-UHFFFAOYSA-N,Teicoplanin,Chebi:125390,(R)-Praziquantel
VVHFLWAINGKVJW-GFMRDNFCSA-N,VVHFLWAINGKVJW-GFMRDNFCSA-N,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
SGYXYQQGWNUEIG-UHFFFAOYSA-N,Bio5A6,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
VCEONNJJOZVVIA-JAMMHHFISA-N,Chembl62678,0,-2,-2,3,0,1,2,FAKRSMQSSFJEIM-RQJHMYQMSA-N,RLAWWYSOJDYHDC-BZSNNMDCSA-N,,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,Lisinopril,
TUUOGZXTBPACHL-GIUIJHRJSA-N,Chembl3139614,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
UYNPWJSSBBHQHC-FLFQWRMESA-N,UYNPWJSSBBHQHC-FLFQWRMESA-N,0,-2,-2,3,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,AUZONCFQVSMFAP-UHFFFAOYSA-N,GLVAUDGFNGKCSF-UHFFFAOYSA-N,Hexachlorophene,Disulfiram,Mercaptopurine
FIUWYIYFUPSRSD-UHFFFAOYSA-N,Chembl1909928,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
OHDYQIXWGRLRPZ-UHFFFAOYSA-N,Chembl273092,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,,Amodiaquine,Terbinafine,
ISJMGIQVVVCJEY-UHFFFAOYSA-N,Chembl466436,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,,Amodiaquine,Terbinafine,
UAJCZGOCKUWCRG-UHFFFAOYSA-N,Chembl434617,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
AXCRTHNDHLRNOA-UHFFFAOYSA-N,Chembl406683,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
GZODPIUSPYJDEQ-ORIPQNMZSA-N,GZODPIUSPYJDEQ-ORIPQNMZSA-N,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,,Amodiaquine,Terbinafine,
FZODMLXLGWSYPA-ATVIQRLESA-N,Chembl1271006,0,-2,-2,3,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,FOQRKFCLRMMKAT-UHFFFAOYSA-N,Carmofur,Terbinafine,Pd144418
HLVPIMXVFCLKAM-BQBZGAKWSA-N,Chembl79190,0,-2,-2,3,0,1,2,FAKRSMQSSFJEIM-RQJHMYQMSA-N,RLAWWYSOJDYHDC-BZSNNMDCSA-N,,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,Lisinopril,
GISDGBZKEDNZAU-UHFFFAOYSA-N,Chembl467107,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,,Amodiaquine,Terbinafine,
BTXHAHICPWSTRI-QGZVFWFLSA-N,"N-[(8R)-4-(4-Chloro-3-Fluorophenyl)-5,6,7,8-Tetrahydroisoquinolin-8-Yl]Propanamide",0,-2,-2,3,0,0,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,FOQRKFCLRMMKAT-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,Terbinafine,Pd144418,Amodiaquine
RKARHHCCHCTCIN-UHFFFAOYSA-N,Chembl1909930,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
FPTZGKJSAPYPLJ-UHFFFAOYSA-N,FPTZGKJSAPYPLJ-UHFFFAOYSA-N,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
OHHAMMOVSYLWBB-UHFFFAOYSA-N,Chembl219537,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
JRDSSJWOMGESCO-UHFFFAOYSA-N,Chembl219488,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
OLBAUZMSOJUPRI-UHFFFAOYSA-N,Tcmdc-138425,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
JNMDWHHKISZDEC-ONEGZZNKSA-N,Chembl109336,0,-2,-2,3,0,0,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,,Terbinafine,Amodiaquine,
JJOLHRYZQSDLSA-LJQANCHMSA-N,Rabelomycin,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
NKOQDJNKUIVVCI-UHFFFAOYSA-N,Chembl51460,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,,Amodiaquine,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,
LZFZMUMEGBBDTC-QEJZJMRPSA-N,Enalaprilat,1,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
HZZMXWZOTXPILK-NTXHKPOFSA-N,CID24894156,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,LPMXVESGRSUGHW-HBYQJFLCSA-N,Teicoplanin,Anidulafungin,Ouabain
XWEFVEFGSLLUFG-UHFFFAOYSA-N,XWEFVEFGSLLUFG-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,FSVJFNAIGNNGKK-UHFFFAOYSA-N,,Teicoplanin,(R)-Praziquantel,
IZCPYZKASNDPHY-UHFFFAOYSA-N,Chembl53321,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,,Amodiaquine,Terbinafine,
UAFQAOAAJRIXGD-UHFFFAOYSA-N,Chembl1834845,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
FCTXSEMBMMUDFB-QLYXXIJNSA-N,FCTXSEMBMMUDFB-QLYXXIJNSA-N,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,,Amodiaquine,Terbinafine,
KCSRJSAADRLXHO-UHFFFAOYSA-N,Chembl3604714,0,-2,-2,3,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,,Hexachlorophene,Amodiaquine,
HVTFEHJSUSPQBK-UHFFFAOYSA-N,Physalin B,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMWKUIIPQCAJU-LJHIYBGHSA-N,,Amodiaquine,Hydroxyprogesterone caproate,
CTFSUCDHRVDRKG-UHFFFAOYSA-N,Mustakone,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMWKUIIPQCAJU-LJHIYBGHSA-N,,Amodiaquine,Hydroxyprogesterone caproate,
JEWOVFPNPJKWHN-UHFFFAOYSA-N,Mls002706889,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
XIFGWDHAYILEBO-UHFFFAOYSA-N,Chembl218128,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
IFLLFJMUKCVLRY-UHFFFAOYSA-N,IFLLFJMUKCVLRY-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,FSVJFNAIGNNGKK-UHFFFAOYSA-N,,Teicoplanin,(R)-Praziquantel,
TYBHXIFFPVFXQW-UHFFFAOYSA-N,Abafungin,1,-2,-2,3,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,Hexachlorophene,Terbinafine,Amodiaquine
QNAFPYDKFXMDEI-UHFFFAOYSA-N,Chembl382522,0,-2,-2,3,0,0,2,GPKJTRJOBQGKQK-UHFFFAOYSA-N,VDHAWDNDOKGFTD-UHFFFAOYSA-N,GLVAUDGFNGKCSF-UHFFFAOYSA-N,Quinacrine,Cinacalcet,Mercaptopurine
DPVWBQZOSHCQTG-UHFFFAOYSA-N,DPVWBQZOSHCQTG-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,Teicoplanin,Chebi:125390,Anidulafungin
WWDHGOLBPBWCNJ-UHFFFAOYSA-N,Ac1Ns1Mh,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,Teicoplanin,Chebi:125390,Anidulafungin
OHHXJWHRQGZQJM-UHFFFAOYSA-N,OHHXJWHRQGZQJM-UHFFFAOYSA-N,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
GXMFOLDKCVCVLH-NGKXAEKTSA-N,Chembl78726,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
CSOPARSTUSJBAN-NJNXFGOHSA-N,CSOPARSTUSJBAN-NJNXFGOHSA-N,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,,Amodiaquine,Terbinafine,
VOJNYWBBPTWSTR-UHFFFAOYSA-N,Chembl149751,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
BVPNOTWJHHTSBH-UHFFFAOYSA-N,BVPNOTWJHHTSBH-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,FSVJFNAIGNNGKK-UHFFFAOYSA-N,Teicoplanin,Chebi:125390,(R)-Praziquantel
LFBMRFDBJDFLTN-UHFFFAOYSA-N,LFBMRFDBJDFLTN-UHFFFAOYSA-N,0,-2,-2,3,0,0,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,,Terbinafine,Amodiaquine,
MVOJNWQHXCNMBO-UHFFFAOYSA-N,Chembl1834842,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,VDHAWDNDOKGFTD-UHFFFAOYSA-N,,Amodiaquine,Cinacalcet,
LVQWOSPIEDBWDT-XRJCJLGXSA-N,Chembl80646,0,-2,-2,3,0,1,2,RLAWWYSOJDYHDC-BZSNNMDCSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,,Lisinopril,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,
XFCGJDSWYKOHNS-NMWGTECJSA-N,XFCGJDSWYKOHNS-NMWGTECJSA-N,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,,Amodiaquine,Terbinafine,
YSJXDWTZDBKGGF-UHFFFAOYSA-N,Chembl1812354,0,-2,-2,3,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,,,Amodiaquine,,
KNBLIWVXPBVCRS-MDZDMXLPSA-N,Chembl3093984,0,-2,-2,3,0,0,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,OVCDSSHSILBFBN-UHFFFAOYSA-N,,Terbinafine,Amodiaquine,
