inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
UOGXNGRTMXTGCK-YVECIDJPSA-N,Carbocyclic Analog 19,0,-2,-2,0,0,1,1,1,VRTWBAAJJOHBQU-UHFFFAOYSA-N,Ledipasvir
CKOYFRGAOVPNAD-UHFFFAOYSA-N,Chembl1441716,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
ALJWJLNJTKZLHY-UHFFFAOYSA-N,Schembl4972019,0,-2,-2,0,0,1,1,1,MUOKSQABCJCOPU-UHFFFAOYSA-N,Silmitasertib
JEXBWNOUCUFHHS-UHFFFAOYSA-N,Ae-641/00191008,0,-2,-2,0,0,1,1,1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetryzoline
DTEBZGKINVACPT-FMIVXFBMSA-N,"4,4'-Dimethylchalcone",0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
ZGNMLTMSLMGZKE-UHFFFAOYSA-N,Chembl1086544,0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
BCLGLBCJLIBAHF-UHFFFAOYSA-N,Chembl298335,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
NUYMLBCETWIHJM-UHFFFAOYSA-N,Smr000031577,0,-2,-2,0,0,1,1,1,PHRCDWVPTULQMT-UHFFFAOYSA-N,Pb-28
ZGNVOHIRCCCIKG-PZJWPPBQSA-N,Quinolinone Deriv. 9O,0,-2,-2,0,0,1,1,1,XFCLJVABOIYOMF-QPLCGJKRSA-N,Toremifene
JNJFDMSSDRBEMQ-UHFFFAOYSA-N,5F-023,0,-2,-2,0,0,1,1,1,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Dasatinib
VYOCYWDJTQRZLC-UHFFFAOYSA-N,"2-Methyl-3,4,5-Piperidinetriol",0,-2,-2,0,0,1,1,1,LXBIFEVIBLOUGU-DPYQTVNSSA-N,Migalastat
QXCJTHGNYGKRDA-UHFFFAOYSA-N,Chembl87102,0,-2,-2,0,0,1,1,1,YVPXVXANRNDGTA-WDYNHAJCSA-N,Cepharanthine
UOGXNGRTMXTGCK-WUHRBBMRSA-N,Carbocyclic Analog 20,0,-2,-2,0,0,1,1,1,VRTWBAAJJOHBQU-UHFFFAOYSA-N,Ledipasvir
COCCXNULJWMJAC-UHFFFAOYSA-N,Chembl1436502,0,-2,-2,0,0,1,1,1,RDOIQAHITMMDAJ-UHFFFAOYSA-N,Loperamide
CEUNXCOKTDIRPE-UHFFFAOYSA-N,Nsc716092,0,-2,-2,0,0,1,1,1,FOQRKFCLRMMKAT-UHFFFAOYSA-N,Pd144418
QWNVYGCSKJLQIT-GFCCVEGCSA-N,Chembl211003,0,-2,-2,0,0,1,1,1,JUZYLCPPVHEVSV-UHFFFAOYSA-N,Elvitegravir
LEXCUYJOSMWKSD-UHFFFAOYSA-N,Chembl258032,0,-2,-2,0,0,1,1,1,UUSZLLQJYRSZIS-LXNNNBEUSA-N,Plitidepsin
HYBXLDUPXUPJQQ-UHFFFAOYSA-N,Mls000737180,0,-2,-2,0,0,1,1,1,WHTVZRBIWZFKQO-UHFFFAOYSA-N,Chloroquine
SHOJTIXYLTWTNM-UHFFFAOYSA-N,Ao-081/41757596,0,-2,-2,0,0,1,1,1,PHRCDWVPTULQMT-UHFFFAOYSA-N,Pb-28
MKKIWAYJKQGADO-UHFFFAOYSA-N,4-Hydroxy-6-Methyl-Quinoline-3-Carboxylic Acid (Thiophen-2-Ylmethyl)-Amide,0,-2,-2,0,0,1,1,1,PMJIHLSCWIDGMD-UHFFFAOYSA-N,Tideglusib
WEOAQUOTVGLDLF-UHFFFAOYSA-N,Schembl1976793,0,-2,-2,0,0,1,1,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,Ifenprodil
JKRJCXFSYIGTSE-UHFFFAOYSA-N,JKRJCXFSYIGTSE-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,MYXACKZCYFKMTE-JETRDCLMSA-N,3Spk
QZECKERBZPCVOV-GVODCENMSA-N,Chembl86063,0,-2,-2,0,0,1,1,1,TYZROVQLWOKYKF-ZDUSSCGKSA-N,Linezolid
GGUSQTSTQSHJAH-HXUWFJFHSA-N,Eliprodil,1,-2,-2,0,0,1,1,1,UUSZLLQJYRSZIS-LXNNNBEUSA-N,Plitidepsin
XRMRKVNQMBDQKR-UHFFFAOYSA-N,"2-Methoxy-N-(5-Methyl-1,3,4-Thiadiazol-2-Yl)Benzamide",0,-2,-2,0,0,1,1,1,YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan
JKRDTWYOUFVNHP-UHFFFAOYSA-N,"Us8871934, 665",0,-2,-2,0,0,1,1,1,HFNKQEVNSGCOJV-OAHLLOKOSA-N,Ruxolitinib
ZEQDXLWCRKKXAU-UHFFFAOYSA-N,Chembl388821,0,-2,-2,0,0,1,1,1,JNTOCHDNEULJHD-UHFFFAOYSA-N,Penciclovir
ZAIRUODZMPTJLF-INIZCTEOSA-N,Mls001060818,0,-2,-2,0,0,1,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,Colchicine
HVHPQMBRWAKQKF-UHFFFAOYSA-N,Mls000705141,0,-2,-2,0,0,1,1,1,KCFYEAOKVJSACF-UHFFFAOYSA-N,Umifenovir
PKDJQOGOVQLPPG-UHFFFAOYSA-N,Nsc23925,0,-2,-2,0,0,1,1,1,XDHNQDDQEHDUTM-UHFFFAOYSA-N,Bafilomycin A1
CFKDEUNGHFBINR-UHFFFAOYSA-N,Ac1Msrcg,0,-2,-2,0,0,1,1,1,YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan
PKDJQOGOVQLPPG-IAXKEJLGSA-N,Chembl1355693,0,-2,-2,0,0,1,1,1,XDHNQDDQEHDUTM-UHFFFAOYSA-N,Bafilomycin A1
VXNQKYVWQDMTFL-UHFFFAOYSA-N,Chembl1170191,0,-2,-2,0,0,1,1,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Trametinib
WGWOASUEIXPSEV-UHFFFAOYSA-N,Chembl2035604,0,-2,-2,0,0,1,1,1,JJWLXRKVUJDJKG-VIFPVBQESA-N,BMS-863233
XOGCDZNQHQHLMG-IGEMGIOYSA-N,Chembl2437266,0,-2,-2,0,0,1,1,1,HPNSFSBZBAHARI-RUDMXATFSA-N,Mycophenolic acid
WFUVBRGSIBCGRK-UHFFFAOYSA-N,Ambcb29995619,0,-2,-2,0,0,1,1,1,PHRCDWVPTULQMT-UHFFFAOYSA-N,Pb-28
ROAMHVDTVHEBHH-BFHYXJOUSA-N,Chembl3357211,0,-2,-2,0,0,1,1,1,VRTWBAAJJOHBQU-UHFFFAOYSA-N,Ledipasvir
MEWFYYCKJJAGBJ-MVWRLGRASA-N,Chembl1076262,0,-2,-2,0,0,1,1,1,WIIZWVCIJKGZOK-RKDXNWHRSA-N,Chloramphenicol
CHWZLFKIROQLAG-UHFFFAOYSA-N,Chembl3318522,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
RDUHEXODRVITKA-NSHDSACASA-N,Schembl2694029,0,-2,-2,0,0,1,1,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,Ifenprodil
JFYBCAFLVNKHHG-UHFFFAOYSA-N,4-Sulfocalix[4]Arene,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CMEGANPVAXDBPL-UHFFFAOYSA-N,Mls002703025,0,-2,-2,0,0,1,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,Colchicine
CMEGANPVAXDBPL-MRXNPFEDSA-N,Chembl262394,0,-2,-2,0,0,1,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,Colchicine
CMEGANPVAXDBPL-INIZCTEOSA-N,Thiocolchicine,0,-2,-2,0,0,1,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,Colchicine
UWRLVHYLRTYGOM-UHFFFAOYSA-N,Chembl3356626,0,-2,-2,0,0,1,1,1,PMJIHLSCWIDGMD-UHFFFAOYSA-N,Tideglusib
KYGZCKSPAKDVKC-UHFFFAOYSA-N,Oxolinic acid,1,-2,-2,0,0,1,1,1,JUZYLCPPVHEVSV-UHFFFAOYSA-N,Elvitegravir
GMJBHVCHBXJWGH-OAQYLSRUSA-N,Chembl2407716,0,-2,-2,0,0,1,1,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,Levamisole
JFOGNLDWQBZRQJ-NGJRWZKOSA-N,Chembl1089185,0,-2,-2,0,0,1,1,1,LXBIFEVIBLOUGU-DPYQTVNSSA-N,Migalastat
DZLCDWGLXVOROW-UHFFFAOYSA-N,Chembl200231,0,-2,-2,0,0,1,1,1,ONJZYZYZIKTIEG-CFBQITSMSA-N,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-
DUGLYBHWPDWDBS-UHFFFAOYSA-N,Schembl1528918,0,-2,-2,0,0,1,1,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Trametinib
XLWZIHIVUQLEGZ-ZVAWYAOSSA-N,Chembl377431,0,-2,-2,0,0,1,1,1,NEZONWMXZKDMKF-UHFFFAOYSA-N,Shikonin
PTQNWRHPFTVLJE-PVOYRIJTSA-N,Chembl313177,0,-2,-2,0,0,1,1,1,TYZROVQLWOKYKF-ZDUSSCGKSA-N,Linezolid
YWYGUVKRRZDZDD-FNORWQNLSA-N,Chembl32687,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
NVGFRDSPSYRPIY-UHFFFAOYSA-N,Chembl437954,0,-2,-2,0,0,1,1,1,UZWDCWONPYILKI-UHFFFAOYSA-N,Abemaciclib
MMZQWLAEKKOESL-UHFFFAOYSA-N,Schembl4972066,0,-2,-2,0,0,1,1,1,MUOKSQABCJCOPU-UHFFFAOYSA-N,Silmitasertib
UVJWKUDYNQQVDM-UHFFFAOYSA-N,Chembl1171043,0,-2,-2,0,0,1,1,1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,Ticlopidine
CHZFRFNOPZUIEE-YGKZAACZSA-N,Chembl3683734,0,-2,-2,0,0,1,1,1,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Dasatinib
JFIGFXACRXMEMM-UHFFFAOYSA-N,"2-[(6-Bromo-1,3-Benzodioxol-5-Yl)Methyl]-1,2,3,4-Tetrahydroisoquinoline",0,-2,-2,0,0,1,1,1,PHRCDWVPTULQMT-UHFFFAOYSA-N,Pb-28
KYPQHJODYAIYRX-UHFFFAOYSA-N,St50701126,0,-2,-2,0,0,1,1,1,FSVJFNAIGNNGKK-UHFFFAOYSA-N,(R)-Praziquantel
YIWYOEOSWRXENJ-FFXRMZKPSA-N,CID11844232,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
ZAKHQWBHSVESPQ-UHFFFAOYSA-N,Chembl89562,0,-2,-2,0,0,1,1,1,YVPXVXANRNDGTA-WDYNHAJCSA-N,Cepharanthine
JZFKROGZKSRWIZ-UHFFFAOYSA-N,2-Chloro-N-(2-Chloropyridin-3-Yl)-5-Nitrobenzamide,0,-2,-2,0,0,1,1,1,RHMXXJGYXNZAPX-UHFFFAOYSA-N,Emodin
QCTDQQNLOPRRMO-PSLIRLAXSA-N,"(3R,5S)-7-Chloro-5-(2-Cyclopropylethynyl)-3-Methyl-5-(Trifluoromethyl)-1H-4,1-Benzoxazepin-2-One",0,-2,-2,0,0,1,1,1,XFCLJVABOIYOMF-QPLCGJKRSA-N,Toremifene
HIRRHXZKTMZOHN-PKNBQFBNSA-N,Chembl514351,0,-2,-2,0,0,1,1,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,Imatinib
QYNRQLHUHRJMQN-WGCUALRVSA-N,Chembl3262757,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
WBPRGCQXFLDPKA-UHFFFAOYSA-N,Chembl1807029,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
WEUWRQVKQNNAEK-INDMIFKZSA-N,Ac1Nuzfn,0,-2,-2,0,0,1,1,1,VRTWBAAJJOHBQU-UHFFFAOYSA-N,Ledipasvir
AVSREIAJBVOXTD-UHFFFAOYSA-N,Chembl1619495,0,-2,-2,0,0,1,1,1,NIJJYAXOARWZEE-UHFFFAOYSA-N,Valproic Acid
SHIOTDJDYPVMLZ-UHFFFAOYSA-N,Chembl389245,0,-2,-2,0,0,1,1,1,GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
MJXGVFRCXHCBLR-UHFFFAOYSA-N,F1604-0702,0,-2,-2,0,0,1,1,1,JUZYLCPPVHEVSV-UHFFFAOYSA-N,Elvitegravir
JKXPWDUACRNDOH-PLEWWHCXSA-N,Chembl57140,0,-2,-2,0,0,1,1,1,LNEPOXFFQSENCJ-UHFFFAOYSA-N,Haloperidol
WBTPLXGWQZDQSM-MINMPSPJSA-N,Chembl3220752,0,-2,-2,0,0,1,1,1,OLROWHGDTNFZBH-XEMWPYQTSA-N,Alisporivir
JKXQBIZCQJLVOS-GSNLGQFWSA-N,Clometocillin,1,-2,-2,0,0,1,1,1,JGSARLDLIJGVTE-MBNYWOFBSA-N,Benzylpenicillin
ZERGYHMBBZCBJM-UHFFFAOYSA-N,162112-41-6,0,-2,-2,0,0,1,1,1,SGUAFYQXFOLMHL-UHFFFAOYSA-N,Labetalol
ONOCQFIXOZOPIL-KQFSYOIOSA-N,Chembl176763,0,-2,-2,0,0,1,1,1,FAKRSMQSSFJEIM-RQJHMYQMSA-N,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid
URPRHMLQLSWUFZ-MDZDMXLPSA-N,Ac1Nww3B,0,-2,-2,0,0,1,1,1,RLAWWYSOJDYHDC-BZSNNMDCSA-N,Lisinopril
GKJQAVBOVOPIPG-UHFFFAOYSA-N,Ac1L7Rfl,0,-2,-2,0,0,1,1,1,GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
CGMAJIGXNPXHCS-KASYCCTQSA-N,Bdbm50046502,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
MKUHKXOAMJARPH-UHFFFAOYSA-N,Chembl98322,0,-2,-2,0,0,1,1,1,JBPUGFODGPKTDW-SFHVURJKSA-N,Merimepodib
SHPNVYORMASEAZ-NKBFDRBNSA-N,Chembl95362,0,-2,-2,0,0,1,1,1,TYZROVQLWOKYKF-ZDUSSCGKSA-N,Linezolid
WDYSVLPLARKDGE-UHFFFAOYSA-N,Chembl37768,0,-2,-2,0,0,1,1,1,XZWYZXLIPXDOLR-UHFFFAOYSA-N,Metformin
URUQLDAOVAZPSA-UHFFFAOYSA-O,Ag-690/13703272,0,-2,-2,0,0,1,1,1,RHMXXJGYXNZAPX-UHFFFAOYSA-N,Emodin
AVLGHZVFJOBTPK-UHFFFAOYSA-N,Chembl2153481,0,-2,-2,0,0,1,1,1,JNTOCHDNEULJHD-UHFFFAOYSA-N,Penciclovir
QZIPFXBDHNETBC-UHFFFAOYSA-N,Chembl2316586,0,-2,-2,0,0,1,1,1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,Ticlopidine
XRNDGTRTKPYKPG-CEXKYUCZSA-N,Chembl439260,0,-2,-2,0,0,1,1,1,JHVAMHSQVVQIOT-MFAJLEFUSA-N,Anidulafungin
HYMXBWATPVGMLE-LNLFQRSKSA-N,Chembl139140,0,-2,-2,0,0,1,1,1,RJURFGZVJUQBHK-IIXSONLDSA-N,Dactinomycin
GKTWGGQPFAXNFI-HNNXBMFYSA-N,Clopidogrel,1,-2,-2,0,0,1,1,1,PHRCDWVPTULQMT-UHFFFAOYSA-N,Pb-28
WERIFZUGFNVEFZ-UHFFFAOYSA-N,Chembl217091,0,-2,-2,0,0,1,1,1,ONJZYZYZIKTIEG-CFBQITSMSA-N,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-
LMJSLTNSBFUCMU-UHFFFAOYSA-N,6-CHLORO-3-(DICHLOROMETHYL)-34-DIHYDRO-2H-124-BENZOTHIADIAZINE-7-SULFONAMIDE 11-DIOXIDE,1,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
VIOVAUGSESYAND-UHFFFAOYSA-N,"3,3-Dichloro-6-Phenyl-2-Piperidinone",0,-2,-2,0,0,1,1,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,Levamisole
DWSSUDCEFYBEML-UHFFFAOYSA-N,Chembl197339,0,-2,-2,0,0,1,1,1,ONJZYZYZIKTIEG-CFBQITSMSA-N,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-
DWTASHGCZIDBGZ-UHFFFAOYSA-N,Ac1Mch2E,0,-2,-2,0,0,1,1,1,YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan
SGQFOQDTNFEHFH-UHFFFAOYSA-N,Chembl3681834,0,-2,-2,0,0,1,1,1,HFNKQEVNSGCOJV-OAHLLOKOSA-N,Ruxolitinib
ZDWYHGIERJGPAT-UHFFFAOYSA-N,Chembl510952,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
KWAAABBJIYOBAJ-UHFFFAOYSA-N,Ac1O7H3F,0,-2,-2,0,0,1,1,1,SDUQYLNIPVEERB-QPPQHZFASA-N,Gemcitabine
JKKFKPJIXZFSSB-CBZIJGRNSA-N,Estrone sulfate,1,-2,-2,0,0,1,1,1,WIIZWVCIJKGZOK-RKDXNWHRSA-N,Chloramphenicol
JKKFKPJIXZFSSB-GUZDXLFXSA-N,Estrone sulfate,1,-2,-2,0,0,1,1,1,WIIZWVCIJKGZOK-RKDXNWHRSA-N,Chloramphenicol
PNAZGMAQDPMFIA-LTGZKZEYSA-N,St50938618,0,-2,-2,0,0,1,1,1,UCJGJABZCDBEDK-UHFFFAOYSA-N,Bazedoxifene
DZHPHOFITPYPMO-UHFFFAOYSA-N,Chembl1333995,0,-2,-2,0,0,1,1,1,NCDNCNXCDXHOMX-XGKFQTDJSA-N,Ritonavir
YYBUAHPQBBPHIZ-UHFFFAOYSA-N,Chembl544110,0,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Galidesivir
XPWZUAAQWQREED-JXMROGBWSA-N,Chembl392178,0,-2,-2,0,0,1,1,1,HPNSFSBZBAHARI-RUDMXATFSA-N,Mycophenolic acid
SKSSZZCUVRWMLJ-MXAYSNPKSA-N,SKSSZZCUVRWMLJ-MXAYSNPKSA-N,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
XPMQTSQXLSWAAZ-UHFFFAOYSA-N,Mls000519370,0,-2,-2,0,0,1,1,1,WVTKBKWTSCPRNU-KYJUHHDHSA-N,Tetrandrine
JKVQXQHNRLDGAM-UHFFFAOYSA-N,Chembl64639,0,-2,-2,0,0,1,1,1,JBPUGFODGPKTDW-SFHVURJKSA-N,Merimepodib
ZFZMXVYKZBAKJX-UHFFFAOYSA-N,ZFZMXVYKZBAKJX-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
JKCKQJATUNERKN-UHFFFAOYSA-N,Chembl3827329,0,-2,-2,0,0,1,1,1,NCDNCNXCDXHOMX-XGKFQTDJSA-N,Ritonavir
OAZYAPOSQALFER-CLPWGHEBSA-N,OAZYAPOSQALFER-CLPWGHEBSA-N,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
HYWHYYQDFBRNJV-UHFFFAOYSA-N,Chembl3642049,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
AZJDYKRGCOOWDF-UHFFFAOYSA-N,AZJDYKRGCOOWDF-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,STQGQHZAVUOBTE-VGBVRHCVSA-N,Daunorubicin
QZKDOLFDPNDPMR-VCUSLETLSA-N,Chembl129513,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
RBZKUXQAQXFMOO-UHFFFAOYSA-N,Ac1Njyaz,0,-2,-2,0,0,1,1,1,RHMXXJGYXNZAPX-UHFFFAOYSA-N,Emodin
ICGDAIPFPIFVLD-UHFFFAOYSA-N,Chembl480038,0,-2,-2,0,0,1,1,1,NETXMUIMUZJUTB-UHFFFAOYSA-N,Apabetalone
UVPJMDATXMSXJO-UXBLZVDNSA-N,Chembl157617,0,-2,-2,0,0,1,1,1,HPNSFSBZBAHARI-RUDMXATFSA-N,Mycophenolic acid
KZLQFLHBCDGIBH-UHFFFAOYSA-N,Chembl2035632,0,-2,-2,0,0,1,1,1,JJWLXRKVUJDJKG-VIFPVBQESA-N,BMS-863233
MKPLAMMDMLMBRI-UHFFFAOYSA-N,Azd0530 Analogue 12,0,-2,-2,0,0,1,1,1,ONJZYZYZIKTIEG-CFBQITSMSA-N,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-
UQLRXWQGNJKVHB-UHFFFAOYSA-N,Chembl3260690,0,-2,-2,0,0,1,1,1,KCFYEAOKVJSACF-UHFFFAOYSA-N,Umifenovir
OCSBAOOQUDGZGV-UHFFFAOYSA-N,Chembl182361,0,-2,-2,0,0,1,1,1,FOQRKFCLRMMKAT-UHFFFAOYSA-N,Pd144418
CHDCCKRZZZOHDL-UHFFFAOYSA-N,CHDCCKRZZZOHDL-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,STQGQHZAVUOBTE-VGBVRHCVSA-N,Daunorubicin
KTTAQVUVZWEFEQ-UHFFFAOYSA-N,CID28356429,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XXIDLBHGCBHNCF-FYYLOGMGSA-N,Chembl541985,0,-2,-2,0,0,1,1,1,WHTVZRBIWZFKQO-UHFFFAOYSA-N,Chloroquine
ICBAMKCPGPNFIJ-BFUOFWGJSA-N,Chembl481780,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
KVKKJGWFBRGFNN-UHFFFAOYSA-N,Schembl4974989,0,-2,-2,0,0,1,1,1,MUOKSQABCJCOPU-UHFFFAOYSA-N,Silmitasertib
MGKUVIHHZDBZTJ-NNUMEAHGSA-N,Chembl1940549,0,-2,-2,0,0,1,1,1,LUKZNWIVRBCLON-GXOBDPJESA-N,Ciclesonide
OANGNCCVTPMLCD-UHFFFAOYSA-N,Chembl2332772,0,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
KZLZPWSBYMOFQV-UHFFFAOYSA-N,"1,1,2-Triphenyl-1-Hexene",0,-2,-2,0,0,1,1,1,XEEQGYMUWCZPDN-DOMZBBRYSA-N,Mefloquine
GGUSQTSTQSHJAH-UHFFFAOYSA-N,Eliprodil,1,-2,-2,0,0,1,1,1,UUSZLLQJYRSZIS-LXNNNBEUSA-N,Plitidepsin
PLJJICYWGGVGMR-UHFFFAOYSA-N,Chembl1917336,0,-2,-2,0,0,1,1,1,ZCGNOVWYSGBHAU-UHFFFAOYSA-N,Favipiravir
DXASLIYEYVOZDT-UHFFFAOYSA-N,Schembl1562653,0,-2,-2,0,0,1,1,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,Selumetinib
XXGKNOBQPHHBCK-UHFFFAOYSA-N,Chembl354409,0,-2,-2,0,0,1,1,1,JNTOCHDNEULJHD-UHFFFAOYSA-N,Penciclovir
RDEUFLVHGARXDY-UHFFFAOYSA-N,Chembl113039,0,-2,-2,0,0,1,1,1,XZWYZXLIPXDOLR-UHFFFAOYSA-N,Metformin
DXBBXOCJMOGJNI-UHFFFAOYSA-N,Mls000104597,0,-2,-2,0,0,1,1,1,KBOPZPXVLCULAV-UHFFFAOYSA-N,Mesalazine
ONRIKESGIHQCDK-UHFFFAOYSA-N,Chembl324233,0,-2,-2,0,0,1,1,1,XFCLJVABOIYOMF-QPLCGJKRSA-N,Toremifene
SLEMCKVYWPSXMR-UHFFFAOYSA-N,Chembl1684062,0,-2,-2,0,0,1,1,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Trametinib
LMHHFZAXSANGGM-UHFFFAOYSA-N,2-Aminoindan,0,-2,-2,0,0,1,1,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,Levamisole
IBQJNNPDEPQPIB-UHFFFAOYSA-N,Chembl3291092,0,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
JHOHXJYRVSLQCB-UHFFFAOYSA-N,Chembl1473216,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
UUWHVVJJKSALKK-UHFFFAOYSA-N,CID57340045,0,-2,-2,0,0,1,1,1,VDHAWDNDOKGFTD-UHFFFAOYSA-N,Cinacalcet
RDAZZZVMBUMUDB-UHFFFAOYSA-N,2-(4-Bromophenyl)-N-[2-(5-Methoxy-1H-Indol-3-Yl)Ethyl]Acetamide,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
NWYOSVXSTCFCQR-UHFFFAOYSA-N,Chembl3356645,0,-2,-2,0,0,1,1,1,PMJIHLSCWIDGMD-UHFFFAOYSA-N,Tideglusib
QWYQSFYCOBJJAM-UHFFFAOYSA-N,Nsc671554,0,-2,-2,0,0,1,1,1,GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
ZGOUHRWHZLSOBC-VMBFIJHVSA-N,Bdbm50046494,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
ASFKGJZCLKKUJO-UHFFFAOYSA-N,Chembl100929,0,-2,-2,0,0,1,1,1,JBPUGFODGPKTDW-SFHVURJKSA-N,Merimepodib
