inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
BZRVKEGDBCUXDD-UHFFFAOYSA-N,Chembl1085035,0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
ZKZXNDJNWUTGDK-NSCUHMNNSA-N,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE,1,0,1,1,1,1,1,1,ZKZXNDJNWUTGDK-NSCUHMNNSA-N,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE
XUUBTRPMTAPXRK-LCFAYYECSA-N,Chembl3319582,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
WSUKEAJMTLBGAN-UHFFFAOYSA-N,Chembl131407,0,-2,-2,0,0,1,1,1,KBOPZPXVLCULAV-UHFFFAOYSA-N,Mesalazine
OVFDEGGJFJECAT-FLIBITNWSA-N,Camphor Oxime,0,-2,-2,1,1,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin,1,1,5,1,1,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
NWBBFMWVZOTXRC-UHFFFAOYSA-N,Chembl1387347,0,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
SFAJKOIEAAFWCY-LPHOPBHVSA-N,Chembl494062,0,-2,-2,0,0,1,1,1,VDHAWDNDOKGFTD-UHFFFAOYSA-N,Cinacalcet
MXWICZOXPUWAHY-OAHLLOKOSA-N,Ici 215001,0,-2,-2,0,0,1,1,1,OGHNVEJMJSYVRP-UHFFFAOYSA-N,Carvedilol
XDXWLKQMMKQXPV-HPNDGRJYSA-N,Eltrombopag,1,-2,-2,0,0,1,1,1,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N
NLJJSANLUQJQDA-UHFFFAOYSA-N,Schembl1759383,0,-2,-2,0,0,1,1,1,PHAOTASRLQMKBE-UHFFFAOYSA-N,Tmcb
ZZSBPGIGIUFJRA-AKIDMACVSA-N,Chembl1240703,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
DFTZSNPFJNMUTD-NHCUHLMSSA-N,Chembl3261224,0,-2,-2,0,0,1,1,1,TYZROVQLWOKYKF-ZDUSSCGKSA-N,Linezolid
MOIFGGMAUNAZIX-UHFFFAOYSA-N,Chembl381477,0,-2,-2,0,0,1,1,1,NIJJYAXOARWZEE-UHFFFAOYSA-N,Valproic Acid
MXWICZOXPUWAHY-HNNXBMFYSA-N,Ici-215001,0,-2,-2,0,0,1,1,1,OGHNVEJMJSYVRP-UHFFFAOYSA-N,Carvedilol
KJLLKLRVCJAFRY-UHFFFAOYSA-N,Mebutizide,1,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
LIXBPKCPMMFCNP-NSHDSACASA-N,Chembl207687,0,-2,-2,0,0,1,1,1,JUZYLCPPVHEVSV-UHFFFAOYSA-N,Elvitegravir
PHTGQOYLTMJQER-KMCBLFQRSA-N,Chembl325354,0,-2,-2,0,0,1,1,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir
UHLHPOAKYMBUPI-HMMYKYKNSA-N,Mls001005248,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
VFWFVRBPVOFIKB-ZUMFDBBVSA-N,Chembl41230,0,-2,-2,0,0,1,1,1,UCHDWCPVSPXUMX-UHFFFAOYSA-N,Montelukast
KSYQFBRGFAUSLN-GARIEWBHSA-N,Ac1L9W1R,0,-2,-2,0,0,1,1,1,TTZHDVOVKQGIBA-IAAJYNJHSA-N,Sofosbuvir
RFXOKPFFEQPEQK-ZBFHGGJFSA-N,Chembl281488,0,-2,-2,0,0,1,1,1,FSVJFNAIGNNGKK-UHFFFAOYSA-N,(R)-Praziquantel
LDJWRKFRKCXUDO-RBQWDTSBSA-N,(2s5r6r)-6-{[(6r)-6-(Glycylamino)-7-Oxido-7-Oxoheptanoyl]Amino}-33-Dimethyl-7-Oxo-4-Thia-1-Azabicyclo[3.2.0]Heptane-2-Carboxylate,1,-2,-2,0,0,1,1,1,JGSARLDLIJGVTE-MBNYWOFBSA-N,Benzylpenicillin
SEGSKVAZFOMHMF-UHFFFAOYSA-N,Chembl3322356,0,-2,-2,1,1,1,1,1,FSVJFNAIGNNGKK-UHFFFAOYSA-N,(R)-Praziquantel
QANFVYUCQKENPQ-CYBMUJFWSA-N,Chembl380006,0,-2,-2,0,0,1,1,1,JUZYLCPPVHEVSV-UHFFFAOYSA-N,Elvitegravir
JLVRXMKNZWZPTP-OLZOCXBDSA-N,Chembl1243279,0,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Galidesivir
XUODPQGJBRXIBE-UHFFFAOYSA-N,Schembl8888547,0,-2,-2,0,0,1,1,1,MUOKSQABCJCOPU-UHFFFAOYSA-N,Silmitasertib
BARXRECUYGLVIR-UHFFFAOYSA-N,Chembl227616,0,-2,-2,0,0,1,1,1,GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
LQWRDDJKIBSGJK-MWLOTUDMSA-N,LQWRDDJKIBSGJK-MWLOTUDMSA-N,0,-2,-2,0,0,1,1,1,XFCLJVABOIYOMF-QPLCGJKRSA-N,Toremifene
GWVDBZWVFGFBCN-UHFFFAOYSA-N,Tetratriacontane,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
LXCIPBCRZQIKLP-UHFFFAOYSA-N,Schembl1264461,0,-2,-2,0,0,1,1,1,FSVJFNAIGNNGKK-UHFFFAOYSA-N,(R)-Praziquantel
HFVMLYAGWXSTQI-UHFFFAOYSA-N,Androst-16-En-3-One,0,-2,-2,0,0,1,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
XDXWLKQMMKQXPV-QYQHSDTDSA-N,Eltrombopag,1,-2,-2,0,0,1,1,1,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N
LDSXQJNUHISCNC-GGXMVOPNSA-N,Chembl400438,0,-2,-2,0,0,1,1,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,Levamisole
KMAKOBLIOCQGJP-UHFFFAOYSA-N,Indole-3-Carboxylic Acid,0,-2,-2,0,0,1,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,Deutivacaftor
KJPHDCMBIHOWFV-UHFFFAOYSA-N,"2,6-Dioxo-5-{2-[3-(Trifluoromethyl)Phenyl]Ethyl}-1,2,3,6-Tetrahydropyrimidine-4-Carboxylic Acid",0,-2,-2,0,0,1,1,1,VDHAWDNDOKGFTD-UHFFFAOYSA-N,Cinacalcet
UHLHPOAKYMBUPI-UHFFFAOYSA-N,Ac1N6Hqh,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
HYOUQMQHIDIHNP-UHFFFAOYSA-N,HYOUQMQHIDIHNP-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N
NWWUPEBIDWICHJ-UHFFFAOYSA-N,Chembl283289,0,-2,-2,0,0,1,1,1,OGHNVEJMJSYVRP-UHFFFAOYSA-N,Carvedilol
ZKZXNDJNWUTGDK-UHFFFAOYSA-N,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE,1,-2,-2,1,1,1,1,1,ZKZXNDJNWUTGDK-NSCUHMNNSA-N,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE
JGSARLDLIJGVTE-DYEKYZERSA-N,Benzylpenicillin,1,-2,-2,1,1,1,1,1,JGSARLDLIJGVTE-MBNYWOFBSA-N,Benzylpenicillin
HOCWPKXKMNXINF-UHFFFAOYSA-N,Propicillin,1,-2,-2,0,0,1,1,1,JGSARLDLIJGVTE-MBNYWOFBSA-N,Benzylpenicillin
FTXIODUMEJQJFW-UHFFFAOYSA-N,Asn 04425136,0,-2,-2,0,0,1,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
XDUKFMIZVPBPFK-CXUHLZMHSA-N,Chembl63424,0,-2,-2,0,0,1,1,1,KRMDCWKBEZIMAB-UHFFFAOYSA-N,Amitriptyline
BIZLZAFYXUTUMV-WCZJQEMASA-N,Chembl3289679,0,-2,-2,0,0,1,1,1,LXBIFEVIBLOUGU-DPYQTVNSSA-N,Migalastat
IJWQZPJVSBDCPK-UHFFFAOYSA-N,Stk271391,0,-2,-2,0,0,1,1,1,NETXMUIMUZJUTB-UHFFFAOYSA-N,Apabetalone
QNJKSUYWBCNWFI-KCDYASHQSA-N,Chembl1624027,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
OUHMRQBQOUEGJV-UHFFFAOYSA-N,Chembl369899,0,-2,-2,0,0,1,1,1,OUKYUETWWIPKQR-UHFFFAOYSA-N,Saracatinib
JAGGGUUOOPMDRG-UHFFFAOYSA-N,Chembl3299117,0,-2,-2,0,0,1,1,1,VDHAWDNDOKGFTD-UHFFFAOYSA-N,Cinacalcet
GVCKAAILNIXCRU-UHFFFAOYSA-N,Chembl207037,0,-2,-2,0,0,1,1,1,JUZYLCPPVHEVSV-UHFFFAOYSA-N,Elvitegravir
WHJJMNMZCPAJAT-UHFFFAOYSA-N,"Piperazine Analogue, 36",0,-2,-2,0,0,1,1,1,UCUHFWIFSHROPY-RWPZCVJISA-N,Ac-55541
JGJXKPWWHQGEGO-VQVTYTSYSA-N,Chembl417994,0,-2,-2,0,0,1,1,1,FAKRSMQSSFJEIM-RQJHMYQMSA-N,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid
MFSRBEVIEUEEMZ-UHFFFAOYSA-N,Chembl582825,0,-2,-2,0,0,1,1,1,XPOQHMRABVBWPR-ZDUSSCGKSA-N,Efavirenz
KINPFEIFSJMYNL-UHFFFAOYSA-N,Maybridge3_000128,0,-2,-2,0,0,1,1,1,NETXMUIMUZJUTB-UHFFFAOYSA-N,Apabetalone
NLJZQYJXPYKUHI-BJMVGYQFSA-N,Chembl132070,0,-2,-2,0,0,1,1,1,HPNSFSBZBAHARI-RUDMXATFSA-N,Mycophenolic acid
NZPXPXAGXYTROM-SETSBSEESA-N,NZPXPXAGXYTROM-SETSBSEESA-N,0,-2,-2,1,1,1,1,1,MYXACKZCYFKMTE-JETRDCLMSA-N,3Spk
PCCWPSFTRGJXEF-UHFFFAOYSA-N,39786-36-2,0,-2,-2,0,0,1,1,1,JJWLXRKVUJDJKG-VIFPVBQESA-N,BMS-863233
FBHSPRKOSMHSIF-GRMWVWQJSA-N,Deflazacort,1,-2,-2,0,0,1,1,1,LUKZNWIVRBCLON-GXOBDPJESA-N,Ciclesonide
PTFXINTUZNMTTN-UHFFFAOYSA-N,Mls001077743,0,-2,-2,0,0,1,1,1,JYWIYHUXVMAGLG-UHFFFAOYSA-N,Oxyclozanide
YYFUIDNQTIPGRU-WAYWQWQTSA-N,Chembl557709,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
JLTXVLMENAZLNM-UHFFFAOYSA-N,Mls000061132,0,-2,-2,0,0,1,1,1,UZWDCWONPYILKI-UHFFFAOYSA-N,Abemaciclib
ZRTAPXYXXAPASQ-HNNXBMFYSA-N,Chembl1097732,0,-2,-2,0,0,1,1,1,NEZONWMXZKDMKF-UHFFFAOYSA-N,Shikonin
OWDTUONCXUNSSA-UHFFFAOYSA-N,Ac1Mggkg,0,-2,-2,0,0,1,1,1,VDHAWDNDOKGFTD-UHFFFAOYSA-N,Cinacalcet
KBZPKTMYSVUUNF-JHFJJOSTSA-N,Chembl3115188,0,-2,-2,0,0,1,1,1,NCDNCNXCDXHOMX-XGKFQTDJSA-N,Ritonavir
AHOUBRCZNHFOSL-RXMHWKDRSA-N,Paroxetine,1,-2,-2,1,1,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
KKCQPBIMZSCUIO-UHFFFAOYSA-N,Ac1Lnqvi,0,-2,-2,0,0,1,1,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,Niclosamide
CNVDRXITZNMNTP-APPZFPTMSA-N,Chembl2030399,0,-2,-2,1,1,1,1,1,JJWLXRKVUJDJKG-VIFPVBQESA-N,BMS-863233
ARULGTNIBKNSHF-UHFFFAOYSA-N,Chembl225279,0,-2,-2,0,0,1,1,1,GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
UWXLIUQSJUSEHC-UHFFFAOYSA-N,Chembl95383,0,-2,-2,0,0,1,1,1,JBPUGFODGPKTDW-SFHVURJKSA-N,Merimepodib
DAJQCRGTLOLIJQ-JLHYYAGUSA-N,Chembl17200,0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
DVCGMXSSUXGHPK-UHFFFAOYSA-N,DVCGMXSSUXGHPK-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N
JMCHPXJKKGWTRN-UHFFFAOYSA-N,Chembl481999,0,-2,-2,0,0,1,1,1,NEZONWMXZKDMKF-UHFFFAOYSA-N,Shikonin
KASIMPUJXPLDTK-RMKNXTFCSA-N,Ac1Liogu,0,-2,-2,0,0,1,1,1,RSUVYMGADVXGOU-BUHFOSPRSA-N,Cinanserin
ZPZMHBPRQOJARQ-OTYYAQKOSA-N,Schembl2122254,0,-2,-2,0,0,1,1,1,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,Resveratrol
WCXPSMYVWFMUPT-FPYGCLRLSA-N,Chembl168389,0,-2,-2,1,1,1,1,1,JRURYQJSLYLRLN-BJMVGYQFSA-N,Entacapone
JMVUOXLBVAOZCN-UHFFFAOYSA-N,N-[3-[Cyclopropyl(4-Hydroxy-6-Methyl-2-Oxo-2H-Pyran-3-Yl)Methyl]Phenyl]-1-Methyl-1H-Imidazole-4-Sulfonamide,0,-2,-2,0,0,1,1,1,MYXACKZCYFKMTE-JETRDCLMSA-N,3Spk
XSJFPSCYMJFDNI-QGKMEOSMSA-N,Chembl2418196,0,-2,-2,0,0,1,1,1,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,Salinomycin
WJJPVSSPVFSXLC-UHFFFAOYSA-N,Chembl318881,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
GKLDOEFIEUOYHQ-UHFFFAOYSA-N,Chembl322813,0,-2,-2,0,0,1,1,1,XPOQHMRABVBWPR-ZDUSSCGKSA-N,Efavirenz
VFGJGRZUOZEJBZ-JXMROGBWSA-N,Chembl319883,0,-2,-2,0,0,1,1,1,JBPUGFODGPKTDW-SFHVURJKSA-N,Merimepodib
YQNQNVDNTFHQSW-UHFFFAOYSA-N,Nitazoxanide,1,3,1,1,1,1,1,1,YQNQNVDNTFHQSW-UHFFFAOYSA-N,Nitazoxanide
OUQKMPZZIACMJN-UHFFFAOYSA-N,Chembl3356630,0,-2,-2,0,0,1,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,Deutivacaftor
BLHRYSFUVASEBI-UHFFFAOYSA-N,Chembl3593295,0,-2,-2,0,0,1,1,1,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Dasatinib
UWYHMGVUTGAWSP-JKIFEVAISA-N,Oxacillin,1,-2,-2,0,0,1,1,1,JGSARLDLIJGVTE-MBNYWOFBSA-N,Benzylpenicillin
BARRJZXQLYZAHX-UHFFFAOYSA-N,Chembl177190,0,-2,-2,0,0,1,1,1,JNTOCHDNEULJHD-UHFFFAOYSA-N,Penciclovir
NOBPTWFACLDZGZ-ZWZFQIOISA-N,Chembl141665,0,-2,-2,0,0,1,1,1,UCHDWCPVSPXUMX-UHFFFAOYSA-N,Montelukast
WJJOQZFOABAOPA-UHFFFAOYSA-N,N-Pentadecylbenzamide,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
YCJYMJDWFVSPNU-UHFFFAOYSA-N,Chembl3098409,0,-2,-2,0,0,1,1,1,NETXMUIMUZJUTB-UHFFFAOYSA-N,Apabetalone
DWQUUYMMSPPQFN-UHFFFAOYSA-N,DWQUUYMMSPPQFN-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,MYXACKZCYFKMTE-JETRDCLMSA-N,3Spk
KQXDHUJYNAXLNZ-NBMFFIHMSA-N,Salinomycin,1,-2,-2,1,1,1,1,1,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,Salinomycin
WUJUYHMGDPTLMG-UHFFFAOYSA-N,2-(1H-Imidazol-2-Yl)Acetic Acid,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra,0,0,1,1,1,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
VNCIQHZMLYJFBV-UHFFFAOYSA-N,Chembl122749,0,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
OPURXCGDAMNMQI-UHFFFAOYSA-N,Chembl3629530,0,-2,-2,1,1,1,1,1,XADCESSVHJOZHK-UHFFFAOYSA-N,Meperidine
GDGPVPYTXHNOSO-SKDRFNHKSA-N,Chembl79189,0,-2,-2,0,0,1,1,1,FAKRSMQSSFJEIM-RQJHMYQMSA-N,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid
KTQZLYPNFBVPDF-UHFFFAOYSA-N,Chembl2333034,0,-2,-2,1,1,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
UFMLSFNIQLSGBU-UHFFFAOYSA-N,Chembl2170215,0,-2,-2,0,0,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
MFRNLCRCUIJYCZ-UHFFFAOYSA-N,MFRNLCRCUIJYCZ-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N
ACAYLVCPBSTIHV-WVQRXBFSSA-N,Chembl1683473,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
XSFBBGJZQQTFHV-UWJYYQICSA-N,Chembl102242,0,-2,-2,1,1,1,1,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,Ifenprodil
QALMRYIDCZMLMY-WXHSDQCUSA-N,Chembl278427,0,-2,-2,0,0,1,1,1,FAKRSMQSSFJEIM-RQJHMYQMSA-N,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid
MVUGQWXQRSMXPE-UHFFFAOYSA-N,Chembl25027,0,-2,-2,0,0,1,1,1,JBPUGFODGPKTDW-SFHVURJKSA-N,Merimepodib
FXUKBIHMAPHRET-UHFFFAOYSA-N,Chembl86683,0,-2,-2,0,0,1,1,1,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Dasatinib
MLSICGLJLCOIEO-UHFFFAOYSA-N,Chembl395958,0,-2,-2,0,0,1,1,1,ZKZXNDJNWUTGDK-NSCUHMNNSA-N,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE
LSPQVYOMPRTETO-UHFFFAOYSA-N,Chembl398989,0,-2,-2,0,0,1,1,1,UZWDCWONPYILKI-UHFFFAOYSA-N,Abemaciclib
WANIEUSUVJHWKZ-SZPZYZBQSA-N,Schembl3420014,0,-2,-2,0,0,1,1,1,UCJGJABZCDBEDK-UHFFFAOYSA-N,Bazedoxifene
ZGFYABDNTRFEFK-CVUKMJLFSA-N,Chembl429503,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
FFGOUCLZEVSODP-UHFFFAOYSA-N,Chembl358335,0,-2,-2,0,0,1,1,1,YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan
SMEGTTUCKYOLLP-UHFFFAOYSA-N,Mls002703034,0,-2,-2,0,0,1,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,Colchicine
IPNPMYSBQPFZDJ-UHFFFAOYSA-N,Chembl2057774,0,-2,-2,0,0,1,1,1,ZKZXNDJNWUTGDK-NSCUHMNNSA-N,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE
AVVSAXDYLAXTFZ-UHFFFAOYSA-N,Chembl3357134,0,-2,-2,1,1,1,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,Deutivacaftor
RDKSWLZDHPEDCX-UHFFFAOYSA-N,Chembl1289072,0,-2,-2,0,0,1,1,1,XADCESSVHJOZHK-UHFFFAOYSA-N,Meperidine
UWTTXYWKHZQTKW-RPHDZIBXSA-N,Chembl604976,0,-2,-2,0,0,1,1,1,MPUQHZXIXSTTDU-QXGSTGNESA-N,Pevonedistat
RWCFZRPXMBQSOA-UHFFFAOYSA-N,Schembl13981827,0,-2,-2,0,0,1,1,1,GCWIQUVXWZWCLE-INIZCTEOSA-N,Cpi-0610
UVFCDQJUKYMBAZ-UHFFFAOYSA-N,"3-(1H-Indol-6-Yl)-1-Isopropyl-1H-Pyrazolo[3,4-D]Pyrimidin-4-Amine",0,-2,-2,0,0,1,1,1,GYLDXIAOMVERTK-UHFFFAOYSA-N,Sapanisertib
YWYGUVKRRZDZDD-FNORWQNLSA-N,Chembl32687,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
NXPJQUUFLZIPNG-UHFFFAOYSA-N,NXPJQUUFLZIPNG-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,MYXACKZCYFKMTE-JETRDCLMSA-N,3Spk
PBSQTYOYITXDDE-UHFFFAOYSA-N,3-Bromo-Benzoic Acid N'-(2-Methoxy-Benzoyl)-Hydrazide,0,-2,-2,0,0,1,1,1,UCUHFWIFSHROPY-RWPZCVJISA-N,Ac-55541
XDXWLKQMMKQXPV-UHFFFAOYSA-N,Eltrombopag,1,-2,-2,0,0,1,1,1,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N
JGCOPSLIOMTBDT-UHFFFAOYSA-N,Chembl2153485,0,-2,-2,0,0,1,1,1,JNTOCHDNEULJHD-UHFFFAOYSA-N,Penciclovir
HTNWANMAINFEGQ-ZTFGCOKTSA-N,Chembl3109101,0,-2,-2,0,0,1,1,1,SDUQYLNIPVEERB-QPPQHZFASA-N,Gemcitabine
SNPFQPYAZIIERE-CWPPHPDTSA-N,Carbocyclic Analogue 44,0,-2,-2,0,0,1,1,1,VSZGPKBBMSAYNT-RRFJBIMHSA-N,Oseltamivir
BZBBTGCKPRSPGF-UHFFFAOYSA-N,Bqca,0,-2,-2,0,0,1,1,1,JUZYLCPPVHEVSV-UHFFFAOYSA-N,Elvitegravir
MCJKBWHDNUSJLW-WCWDXBQESA-N,Chembl3422031,0,-2,-2,0,0,1,1,1,XFCLJVABOIYOMF-QPLCGJKRSA-N,Toremifene
UPJODXGWEXHPEK-KTSZXUFWSA-N,Chembl73993,0,-2,-2,0,0,1,1,1,WKRLQDKEXYKHJB-HFTRVMKXSA-N,Equilin
NZJHONRWXITMMC-RBLAFODUSA-N,Inostamycin,0,-2,-2,0,0,1,1,1,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,Salinomycin
DSXZVYYFHLNOCS-UHFFFAOYSA-N,Chembl3322287,0,-2,-2,1,1,1,1,1,FSVJFNAIGNNGKK-UHFFFAOYSA-N,(R)-Praziquantel
VRWNDLFXPLCLMK-DMLVAQDSSA-N,Chembl1199067,0,-2,-2,0,0,1,1,1,STQGQHZAVUOBTE-VGBVRHCVSA-N,Daunorubicin
AQXYVFBSOOBBQV-UHFFFAOYSA-N,1-Amino-4-Hydroxyanthraquinone,0,-2,-2,0,0,1,1,1,NEZONWMXZKDMKF-UHFFFAOYSA-N,Shikonin
DBHCCEYQTJLJOR-UHFFFAOYSA-N,Chembl1782086,0,-2,-2,0,0,1,1,1,GYLDXIAOMVERTK-UHFFFAOYSA-N,Sapanisertib
LRFQYGUWVRUPOU-FZMZJTMJSA-N,"N-Me-Pyrimidone Deriv., 13",0,-2,-2,0,0,1,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
DXJWQOJWPCPPMJ-UHFFFAOYSA-N,Chembl290614,0,-2,-2,1,1,1,1,1,YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan
DJRLKPRCVWGJAO-UHFFFAOYSA-N,Chembl521959,0,-2,-2,0,0,1,1,1,VRTWBAAJJOHBQU-UHFFFAOYSA-N,Ledipasvir
IKSMZMPUSVQPES-UHFFFAOYSA-N,Cbdive_006299,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
FCFUFHMBJWTHIT-WBVBEWOVSA-N,FCFUFHMBJWTHIT-WBVBEWOVSA-N,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
GLTBEVKCDJQDEE-FCGDIQPGSA-N,Ac1Larqm,0,-2,-2,0,0,1,1,1,VSZGPKBBMSAYNT-RRFJBIMHSA-N,Oseltamivir
LGNJLNMJHWXSGQ-BEQMOXJMSA-N,Chembl358494,0,-2,-2,0,0,1,1,1,JRURYQJSLYLRLN-BJMVGYQFSA-N,Entacapone
OQFRYNRNDUZGLA-UHFFFAOYSA-N,Chembl212377,0,-2,-2,0,0,1,1,1,NIJJYAXOARWZEE-UHFFFAOYSA-N,Valproic Acid
QPRWKGNEIQULEK-UHFFFAOYSA-N,Chembl3357126,0,-2,-2,1,1,1,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,Deutivacaftor
GPUDNPZBSNXNKE-UHFFFAOYSA-N,Ac1Lghwm,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin,1,0,1,1,1,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
HEQAZZLMFKEHFY-UHFFFAOYSA-N,Brn 0160879,0,-2,-2,0,0,1,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,Deutivacaftor
JDRPVKFHRSSYPE-UHFFFAOYSA-N,Chembl3360113,0,-2,-2,0,0,1,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
CVHFWKHAVARIHF-UHFFFAOYSA-N,Chembl326337,0,-2,-2,0,0,1,1,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir
XYXMJNFELPKDTE-QWHCGFSZSA-N,Chembl68945,0,-2,-2,0,0,1,1,1,XEEQGYMUWCZPDN-DOMZBBRYSA-N,Mefloquine
