inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
YXPFHXCUIFJZDH-JCSPNYBJSA-N,Fomivirsen,1,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,Zidovudine Triphosphate,Penciclovir,Gemcitabine
NFMJXEMKAVCGPF-IOSLPCCCSA-N,2-Ethoxyadenosine,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
XHBSBNYEHDQRCP-UHFFFAOYSA-N,3-Methylguanine,0,-2,-2,5,0,0,2,AMFDITJFBUXZQN-KUBHLMPHSA-N,GLVAUDGFNGKCSF-UHFFFAOYSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,Galidesivir,Mercaptopurine,Penciclovir
VDHYEXXQSBQMES-MPMFQPDFSA-N,Chembl2113506,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
KNHSKYRXIDYNHP-WOUKDFQISA-N,N6-(3-Hydroxypropyl)Ado,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
LBDJPXUIKREEKI-UHFFFAOYSA-N,Rac Carbovir Diphosphate Triammonium Salt,0,-2,-2,5,0,1,2,MCGSCOLBFJQGHM-UHFFFAOYSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,,Abacavir,Penciclovir,
HBUBKKRHXORPQB-UUOKFMHZSA-N,2-Fluoroadenosine,1,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
FUODJAMHKWCPRT-AARXTDBFSA-N,Chembl608650,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
PRAHHBLHGOSNEG-DXNVRMHDSA-N,Chembl608753,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
BYUOLLLTVKGIIB-QGMIFYJMSA-N,Chembl2113477,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
AVVYXDGJFVGQKA-ZECVXGKYSA-N,CID46876622,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
OJLIHDWHOFGDPE-WGQQHEPDSA-N,Chembl339522,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
UYGVCRAKTIGHOS-DFLHJNKYSA-N,C2X,0,-2,-2,5,0,0,2,AMFDITJFBUXZQN-KUBHLMPHSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,,Galidesivir,Penciclovir,
HLRNQALVSFYMKM-RUCARUNLSA-N,HLRNQALVSFYMKM-RUCARUNLSA-N,0,-2,-2,5,0,0,2,GYQYAJJFPNQOOW-UHFFFAOYSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,IACQCQDWSIQSRP-ZCFIWIBFSA-N,Gilteritinib,Abacavir,Tenofovir Diphosphate
MUIPLRMGAXZWSQ-UHFFFAOYSA-N,9-Ethyl-9H-Purin-6-Amine,0,-2,-2,5,0,1,2,IACQCQDWSIQSRP-ZCFIWIBFSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,,Tenofovir Diphosphate,Penciclovir,
PWNUFUGNEKJXFU-UHFFFAOYSA-N,Nh2-Taggg-Cooh,0,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,Zidovudine Triphosphate,Penciclovir,3'-Fluorothymidine-5'-Triphosphate
ADUQODSMIAKKMU-OYBGHCQBSA-N,Chembl607881,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
OQFQGIIRIGPPOJ-FIALEDGQSA-N,Chembl603382,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
FXGUUNXTWGWEDY-CTYIDZIISA-N,FXGUUNXTWGWEDY-CTYIDZIISA-N,0,-2,-2,5,0,0,2,GYQYAJJFPNQOOW-UHFFFAOYSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,IACQCQDWSIQSRP-ZCFIWIBFSA-N,Gilteritinib,Abacavir,Tenofovir Diphosphate
ZLOIGESWDJYCTF-UHFFFAOYSA-N,Thiouridine,0,-2,-2,5,0,0,2,KJFBVJALEQWJBS-XUXIUFHCSA-N,IWUCXVSUMQZMFG-AFCXAGJDSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,Maribavir,Levovirin,Gemcitabine
SQMWSBKSHWARHU-APAOZMKASA-N,Tocris-1702,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
SLTSKXYKTQZSKX-XKLVTHTNSA-N,Chembl2113501,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
UWSIAAWKEICIJY-IVZWLZJFSA-N,3'-O-Acetylthymidine-5'-Diphosphate,1,-2,-2,5,1,2,2,UNKRRBWXJZNMAN-XLPZGREQSA-N,GLWHPRRGGYLLRV-XLPZGREQSA-N,,3'-Fluorothymidine-5'-Triphosphate,Zidovudine Triphosphate,
ZTWZYJHYVXEYCT-LSCFUAHRSA-N,Chembl250316,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,MPUQHZXIXSTTDU-QXGSTGNESA-N,Levovirin,Abacavir,Pevonedistat
OIRDTQYFTABQOQ-KQYNXXCUSA-N,Adenosine,1,-2,-2,5,0,0,2,IACQCQDWSIQSRP-ZCFIWIBFSA-N,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,Tenofovir Diphosphate,Levovirin,Maribavir
WAOZWKKWLLBFOH-ZTZXMRIOSA-N,Chembl1185911,0,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,Zidovudine Triphosphate,Penciclovir,3'-Fluorothymidine-5'-Triphosphate
YRLOLXNSYYLQRY-AIOHFTMBSA-N,Chembl1185438,0,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,Zidovudine Triphosphate,Penciclovir,3'-Fluorothymidine-5'-Triphosphate
BUZOGVVQWCXXDP-UHFFFAOYSA-N,Ac1Lcuy4,0,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,Zidovudine Triphosphate,Penciclovir,3'-Fluorothymidine-5'-Triphosphate
IMRQEVFSYXXUCN-AARXTDBFSA-N,Chembl607606,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
IFIBJYVITGFRFB-XIDUGBJDSA-N,Chembl2113478,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
MIKUYHXYGGJMLM-UHFFFAOYSA-N,Nsc12161,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
ZQSTWOIIMKNFPE-DSPGLSBSSA-N,1-Deaza-2-Chloro-N(6)-Cyclopentyladenosine,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
BIXYYZIIJIXVFW-ACJOCUEISA-N,2-Cado,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
CYDYNVMCEGXBEM-UHFFFAOYSA-N,CID21947296,0,-2,-2,5,0,2,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,TTZHDVOVKQGIBA-IAAJYNJHSA-N,Zidovudine Triphosphate,3'-Fluorothymidine-5'-Triphosphate,Sofosbuvir
UMTKDBGAITUVJV-UHFFFAOYSA-N,Chembl563362,0,-2,-2,5,0,0,3,IACQCQDWSIQSRP-ZCFIWIBFSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Tenofovir Diphosphate,Penciclovir,Abacavir
MAJRXOIKRQADHG-UBHLZDRJSA-N,Chembl2046836,0,-2,-2,5,0,1,4,TTZHDVOVKQGIBA-IAAJYNJHSA-N,AOCCBINRVIKJHY-UHFFFAOYSA-N,GLWHPRRGGYLLRV-XLPZGREQSA-N,Sofosbuvir,Carmofur,Zidovudine Triphosphate
NHKVVDFZMRMNRB-XNIJJKJLSA-N,Chembl577458,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
DRTQHJPVMGBUCF-XVFCMESISA-N,Uridine,1,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,Levovirin,Maribavir,Gemcitabine
XSMYYYQVWPZWIZ-IDTAVKCVSA-N,Ccpa,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
VHDVIVCGVBABKA-AARXTDBFSA-N,Chembl608306,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
RROANHICBKIZLM-RJNFYWFKSA-N,Chembl611293,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
BEWLOOLKMOTCKY-ZYWWQZICSA-N,Chembl131175,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
SCNILGOVBBRMBK-APAOZMKASA-N,Tocris-1710,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
NKTIWTYWGRTWOE-NVQRDWNXSA-N,N(6)-(2-Indanyl)Adenosine,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,MPUQHZXIXSTTDU-QXGSTGNESA-N,Levovirin,Abacavir,Pevonedistat
PXTIVLXQVGMUJD-CUVLRLMBSA-N,Chembl603353,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
VTQPJMICWMVXFD-WGILACNKSA-N,3'-O-[3'-O-[3'-O-[3'-O-[3'-O-(2'-Deoxy-5'-Guanylyl)-2'-Deoxy-5'-Adenylyl]-2'-Deoxy-5'-Guanylyl]-2'-Deoxy-5'-Guanylyl]-2'-Deoxy-5'-Guanylyl]-5'-O-Tritylthymidine,0,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,Zidovudine Triphosphate,Penciclovir,3'-Fluorothymidine-5'-Triphosphate
VPPLCOBQDZAMRD-VPCXQMTMSA-N,Chembl556224,0,-2,-2,5,1,1,3,TTZHDVOVKQGIBA-IAAJYNJHSA-N,GLWHPRRGGYLLRV-XLPZGREQSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,Sofosbuvir,Zidovudine Triphosphate,Gemcitabine
HJXWZGVMHDPCRS-UHFFFAOYSA-N,Ac1N4Crf,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
XXRIESUTDBVRGJ-IDVJSUKHSA-N,144348-17-4,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
OUCLCSGSTIHYBH-BGIGGGFGSA-N,Chembl2113498,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
WKDODQMRRMLXCA-UUOKFMHZSA-N,Chembl2113451,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
RAKQWSWNXGBPTL-ZRFIDHNTSA-N,Chembl2113503,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
RJLJKKRTCABPDQ-FJFSNTMWSA-N,Chembl608747,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
GOMLCFUVZKLQCO-HTLAMOOLSA-N,Chembl1078314,0,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,Zidovudine Triphosphate,Penciclovir,3'-Fluorothymidine-5'-Triphosphate
JCHLKIQZUXYLPW-UMMCILCDSA-N,8-Oxo-Guanosine-5'-Triphosphate,0,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,Zidovudine Triphosphate,Penciclovir,3'-Fluorothymidine-5'-Triphosphate
HBIOOKQCPKDFHZ-SDBHATRESA-N,Schembl120938,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
JBRHEPISUPVHMC-UHFFFAOYSA-N,JBRHEPISUPVHMC-UHFFFAOYSA-N,0,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,Zidovudine Triphosphate,Penciclovir,Gemcitabine
APTKSGDBXBZUEM-BSPZJRRFSA-N,Chembl606228,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
PLCZCZWCIOPXGS-SAABIXHNSA-N,PLCZCZWCIOPXGS-SAABIXHNSA-N,0,-2,-2,5,0,0,2,GYQYAJJFPNQOOW-UHFFFAOYSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,IACQCQDWSIQSRP-ZCFIWIBFSA-N,Gilteritinib,Abacavir,Tenofovir Diphosphate
RSPURTUNRHNVGF-UHFFFAOYSA-N,N'-Dimethylguanosine,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
KUOJLBIRZUVJDZ-BGYNCZOKSA-N,Chembl2181553,0,-2,-2,5,0,1,4,TTZHDVOVKQGIBA-IAAJYNJHSA-N,AOCCBINRVIKJHY-UHFFFAOYSA-N,GLWHPRRGGYLLRV-XLPZGREQSA-N,Sofosbuvir,Carmofur,Zidovudine Triphosphate
BFAZOYNYIUQLKY-BPGGGUHBSA-N,Chembl2113516,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
YBZHWDBTBCHQTH-XKVFNRALSA-N,Chembl2113389,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
HRMXJUIHGIGGQA-KQYNXXCUSA-N,Chembl2113495,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
HRRQSMOCAJBZAY-KAVNDROISA-N,Chembl1161005,0,-2,-2,5,1,2,2,GLWHPRRGGYLLRV-XLPZGREQSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,,Zidovudine Triphosphate,3'-Fluorothymidine-5'-Triphosphate,
BVAZQCUMNICBAQ-PZHYSIFUSA-N,Elbasvir,1,-2,-2,5,1,2,2,DLZUBMGMHUNDLF-UHFFFAOYSA-N,FHCUMDQMBHQXKK-UHFFFAOYSA-N,,Chebi:125460,Velpatasvir,
ATXGWBPEWGUGFS-UHFFFAOYSA-N,Chembl1160974,0,-2,-2,5,1,2,2,GLWHPRRGGYLLRV-XLPZGREQSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,,Zidovudine Triphosphate,3'-Fluorothymidine-5'-Triphosphate,
PBGBADORVLQASN-DDIGBBAMSA-N,1-D-Glucopyranosyl Uracil,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,Levovirin,Maribavir,Gemcitabine
QOYVAFWJURKBJG-XLPZGREQSA-N,3'-Azido-3'-Deoxythymidine-5'-Diphosphate,1,-2,-2,5,1,2,2,GLWHPRRGGYLLRV-XLPZGREQSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,,Zidovudine Triphosphate,3'-Fluorothymidine-5'-Triphosphate,
PLOIOTRLXBUYPN-DSPGLSBSSA-N,Chembl2113494,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
HMRUHHFLIMYEAF-FJFSNTMWSA-N,Chembl608182,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
CRKVIKIROKILRH-DVUASYROSA-N,Chembl1185886,0,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,Zidovudine Triphosphate,Penciclovir,3'-Fluorothymidine-5'-Triphosphate
PTBRDQSOZTUSGH-RJNFYWFKSA-N,Chembl608445,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
OMLNYKJQFLJMTQ-CRTQUJCASA-N,Chembl312981,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
DBFQHWKOYLSNEU-LSCFUAHRSA-N,Chembl2112337,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
BSYNCFHKPHNSEV-UHFFFAOYSA-N,Chembl23886,0,-2,-2,5,0,1,2,MCGSCOLBFJQGHM-UHFFFAOYSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,,Abacavir,Penciclovir,
IQZWKGWOBPJWMX-IOSLPCCCSA-N,2-Methyladenosine,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
KPVFQOIXIGJFNL-PZGKNFOESA-N,Chembl315702,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Levovirin,Abacavir,
QTLWLBUJOKPYEQ-IRXDYDNUSA-N,Chembl2347159,0,-2,-2,5,1,2,2,DLZUBMGMHUNDLF-UHFFFAOYSA-N,FHCUMDQMBHQXKK-UHFFFAOYSA-N,,Chebi:125460,Velpatasvir,
LHGAUFVMLCRJDH-UHFFFAOYSA-N,Chembl330237,0,-2,-2,5,0,1,2,MCGSCOLBFJQGHM-UHFFFAOYSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,,Abacavir,Penciclovir,
LDCLWBBQUVOXBH-IDTAVKCVSA-N,"Adenosine, N-Cyclobutyl-",0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
DGNSJDGGQCQNDY-SWHFFLJSSA-N,CID53348163,0,-2,-2,5,0,0,3,GLWHPRRGGYLLRV-XLPZGREQSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,Zidovudine Triphosphate,Penciclovir,3'-Fluorothymidine-5'-Triphosphate
ZUCSGCBYQQMPPV-UHFFFAOYSA-N,Chembl23361,0,-2,-2,5,0,1,2,MCGSCOLBFJQGHM-UHFFFAOYSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,,Abacavir,Penciclovir,
SIQPXVQCUCHWDI-UHFFFAOYSA-N,Enprofylline,1,-2,-2,5,0,0,2,AMFDITJFBUXZQN-KUBHLMPHSA-N,GLVAUDGFNGKCSF-UHFFFAOYSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,Galidesivir,Mercaptopurine,Penciclovir
AJACDNCVEGIBNA-DEGSGYPDSA-N,Chembl2311198,0,-2,-2,5,0,0,2,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,Levovirin,Maribavir,Abacavir
XYVXLTGAFUOPLT-UTNLYJRASA-N,XYVXLTGAFUOPLT-UTNLYJRASA-N,0,-2,-2,5,0,0,2,AMFDITJFBUXZQN-KUBHLMPHSA-N,JNTOCHDNEULJHD-UHFFFAOYSA-N,,Galidesivir,Penciclovir,
OMHGLUFBCGZIHX-CPTKLINLSA-N,Chembl1162244,0,-2,-2,4,0,0,2,JNTOCHDNEULJHD-UHFFFAOYSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,TTZHDVOVKQGIBA-IAAJYNJHSA-N,Penciclovir,Gemcitabine,Sofosbuvir
ALCQKWZQWOZTNF-IBGZPJMESA-N,Chembl3700302,0,-2,-2,4,0,0,1,IACQCQDWSIQSRP-ZCFIWIBFSA-N,,,Tenofovir Diphosphate,,
BTUAGFOIXNSRQC-UHFFFAOYSA-N,BTUAGFOIXNSRQC-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,IACQCQDWSIQSRP-ZCFIWIBFSA-N,,,Tenofovir Diphosphate,,
DLYLXKIKTZVXLV-UHFFFAOYSA-N,Chembl3663927,0,-2,-2,4,0,0,1,GYQYAJJFPNQOOW-UHFFFAOYSA-N,IACQCQDWSIQSRP-ZCFIWIBFSA-N,,Gilteritinib,Tenofovir Diphosphate,
SLTLNGBIZCVEHW-UFSKUFBTSA-N,Chembl2181558,0,-2,-2,4,0,1,3,TTZHDVOVKQGIBA-IAAJYNJHSA-N,AOCCBINRVIKJHY-UHFFFAOYSA-N,UNKRRBWXJZNMAN-XLPZGREQSA-N,Sofosbuvir,Carmofur,3'-Fluorothymidine-5'-Triphosphate
AEBNZKWTLCUZBW-UHFFFAOYSA-N,Chembl3663923,0,-2,-2,4,0,0,1,GYQYAJJFPNQOOW-UHFFFAOYSA-N,IACQCQDWSIQSRP-ZCFIWIBFSA-N,,Gilteritinib,Tenofovir Diphosphate,
ALEQEKDBZYEVEQ-UHFFFAOYSA-N,Chembl2402580,0,-2,-2,4,0,0,2,JNTOCHDNEULJHD-UHFFFAOYSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,,Penciclovir,Abacavir,
