inchikey,name,is_drug,evidence,moa,top_5,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
HOVDQMQICNYYLL-UHFFFAOYSA-N,Schembl1562547,0,-2,-2,0,0,1,2,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
MCHOTIIDAJHLED-UHFFFAOYSA-N,Gsk994854A,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
UBSDNTVPHQQNPN-UHFFFAOYSA-N,"4-Benzyl-5-(Phenoxymethyl)-4H-1,2,4-Triazole-3-Thiol",0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
OFJLOYNZQDQGGW-UHFFFAOYSA-N,Chembl1922595,0,-2,-2,0,0,1,1,2,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
RYSAYSVPZRGKCW-SFTDATJTSA-N,Chembl161116,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LSAPTPWUWQYFGK-GZTJUZNOSA-N,Mls001011312,0,-2,-2,0,0,1,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
DNRNTTDVQRLAPY-AESNPLDJSA-N,Chembl350961,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
IKVITEMYFVVJFY-UHFFFAOYSA-N,Chembl203138,0,-2,-2,0,0,1,2,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
IIKXRERKNIJJQY-UHFFFAOYSA-N,"2,3,4,8-Tetrachlorodibenzofuran",0,-2,-2,0,0,1,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
HPAJBWPBFGTJFP-UHFFFAOYSA-N,Chembl1914948,0,-2,-2,0,0,1,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Schembl3009075
JVGNHFZOVWJKER-UHFFFAOYSA-N,Schembl2569230,0,-2,-2,0,0,1,2,2,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
NIEOGXWKNYZXLD-UHFFFAOYSA-N,Chembl1171523,0,-2,-2,0,0,1,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
LMUSXECLHXJHAE-UHFFFAOYSA-N,Chembl3356632,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
WVVSECICMVLAQO-UHFFFAOYSA-N,Schembl5520124,0,-2,-2,0,0,1,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
BRONSWAIUFMLPD-UHFFFAOYSA-N,Chembl455651,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
XDDJGVMJFWAHJX-UHFFFAOYSA-N,Clorazepate,1,-2,-2,0,0,1,2,2,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
REMYZOSCCVDLDL-UHFFFAOYSA-N,391211-97-5,0,-2,-2,0,0,1,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
FQSUTLQHSDLLAN-UHFFFAOYSA-N,Nithiazide,0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
XLSZTWASSUBMQI-UHFFFAOYSA-N,Chembl1170138,0,-2,-2,0,0,1,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
QWJUVVNLIDHRPK-UHFFFAOYSA-N,Chembl3684971,0,-2,-2,0,0,1,1,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,Selumetinib
IRUKPEHSSLUVJL-UHFFFAOYSA-N,Schembl4976245,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
NRSRGKSRBDKZAU-UHFFFAOYSA-N,Chembl382605,0,-2,-2,0,0,1,2,2,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
YIIAEOSGRYXGSO-SFHVURJKSA-N,Chembl2430873,0,-2,-2,0,0,1,2,2,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
FMJXPOZPHSABSV-LCFAYYECSA-N,Chembl3319581,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JFJUDTHJJPEOAI-UHFFFAOYSA-N,Chembl205149,0,-2,-2,0,0,1,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
NBAVZVQWZAYJHS-IRXDYDNUSA-N,NBAVZVQWZAYJHS-IRXDYDNUSA-N,0,-2,-2,0,0,1,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
UBZUEMPLVWIZSF-UHFFFAOYSA-N,Chembl2206612,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
WOGZFCMBPXJNFI-UHFFFAOYSA-N,Chembl1609857,0,-2,-2,0,0,1,2,2,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
PUSQABHGLQMVTM-UHFFFAOYSA-N,3-(P-Chlorophenyl)-5-Phenylisoxazole,0,-2,-2,0,1,1,2,2,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
OYSQNUOSVOCLFK-UHFFFAOYSA-N,1-[4-(2-Morpholin-4-Ylethoxy)Phenyl]Propan-1-One,0,-2,-2,0,0,1,2,2,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
ZCCMSRQBSICBNM-UHFFFAOYSA-N,Chembl3700397,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
XBEAXEHFZLGHEG-UHFFFAOYSA-N,Chembl3354672,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
FFWCBXXLTJLUOY-UHFFFAOYSA-N,Chembl426840,0,-2,-2,0,0,1,2,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
NGOGFTYYXHNFQH-UHFFFAOYSA-N,Fasudil,1,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
QVFCDPRQRUAFKS-UHFFFAOYSA-N,"6-(4-Amino-1-Isopropyl-1H-Pyrazolo[3,4-D]Pyrimidin-3-Yl)Quinazolin-4(3H)-One",0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
XLWCHJUWBZQWNQ-UHFFFAOYSA-N,Chembl2430895,0,-2,-2,0,0,1,2,2,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
WCBUIYVXMFOXAQ-UHFFFAOYSA-N,Chembl98059,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
IWUXQVAYFVEXJE-UHFFFAOYSA-N,Schembl1561958,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
HKSZLNNOFSGOKW-FYTWVXJKSA-N,Staurosporine,1,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
UHHXMHJPSLUZFX-UHFFFAOYSA-N,CID72200707,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
GVUXAQWOKREQBF-UHFFFAOYSA-N,Chembl2030396,0,-2,-2,0,0,1,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
RMBADSTZHGOKBO-UHFFFAOYSA-N,Chembl201691,0,-2,-2,0,0,1,1,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
USFRNJSCBVCBFY-UHFFFAOYSA-N,Chembl476451,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
RSRPLGDEIMGJCZ-UHFFFAOYSA-N,Ac1Lfhvm,0,-2,-2,0,0,1,2,2,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
RWZBARRAYNKEQD-UHFFFAOYSA-N,Chembl2087461,0,-2,-2,0,0,1,2,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
CSNXUYRHPXGSJD-UHFFFAOYSA-N,5-Hydroxyisoquinoline,0,-2,-2,0,0,1,1,2,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
TWVTXRXQEBZPJT-UHFFFAOYSA-N,Chembl3642841,0,-2,-2,0,0,1,2,2,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
URLSXEUWUQRQEM-UHFFFAOYSA-N,Chembl2035623,0,-2,-2,0,0,1,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
QYTQOILSBHTRPD-UHFFFAOYSA-N,Chembl3357125,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
PAWJOLDYSVNDLF-UHFFFAOYSA-N,Smr000140375,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
SQJDLYFEJSIHPR-UHFFFAOYSA-N,Chembl2324930,0,-2,-2,1,1,1,1,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
ZWLYTGBEZLXBKP-UHFFFAOYSA-N,4-Benzylphenoxy-N-Ethylmorpholine,0,-2,-2,0,0,1,2,2,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
IPAIKMDYRHAXLO-UHFFFAOYSA-N,Chembl3423391,0,-2,-2,0,0,1,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Schembl3009075
FXTRBRNZAIPKSS-MHYMGKOVSA-N,Chembl1790683,0,-2,-2,0,0,1,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
NGKDXIDMJWVNHU-UHFFFAOYSA-N,Chembl193578,0,-2,-2,0,0,1,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
MYOUXQLHWTWXON-VZYCLNPTSA-O,Chembl335648,0,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
PZJUFBBUPVLSNH-UHFFFAOYSA-N,Stk238712,0,-2,-2,0,0,1,2,2,CYOHGALHFOKKQC-UHFFFAOYSA-N,Selumetinib
QCMHICCBYBKRCY-UHFFFAOYSA-N,Chembl455306,0,-2,-2,0,0,1,2,2,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204,1,0,1,1,1,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IHIIELROGFZCBS-UHFFFAOYSA-N,Chembl337381,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
ZGBQFYGLPMXTSZ-UHFFFAOYSA-N,"6-(4-Amino-1-Isopropyl-1H-Pyrazolo[3,4-D]Pyrimidin-3-Yl)Quinolin-2-Amine",0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
AVULBMQWQQWAKG-UHFFFAOYSA-N,"5-Chloro-N-(2,6-Dichloro-4-Nitrophenyl)-2-Hydroxybenzamide",0,-2,-2,0,1,1,1,2,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
ADIMAYPTOBDMTL-UHFFFAOYSA-N,Oxazepam,1,-2,-2,0,0,1,2,2,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
PQDAMTCPPCKPFP-UHFFFAOYSA-N,Azd0530 Analogue 20,0,-2,-2,0,0,1,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
SZJRFGYYRZITCZ-UHFFFAOYSA-N,Chembl20867,0,-2,-2,1,1,1,1,2,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
YKQHVTGNNSAVNS-UHFFFAOYSA-N,Chembl2041160,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
YMRXJLXWVAGVBT-UHFFFAOYSA-N,Chembl2087076,0,-2,-2,0,0,1,2,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
KLYPRXGLYCCNGZ-PFIKXURKSA-N,Carmaphycin A (1),0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
MDINGYBMHOPYQH-UHFFFAOYSA-N,Chembl2012909,0,-2,-2,0,0,1,2,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
VSJSIOZQNZPUAV-UHFFFAOYSA-N,Chembl2324924,0,-2,-2,0,0,1,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
JNDONVBYUGJASL-UHFFFAOYSA-N,Chemdiv3_006688,0,-2,-2,0,0,1,2,2,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
HBTCPVXXBIMFAT-UHFFFAOYSA-N,Chembl1078933,0,-2,-2,0,0,1,2,2,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
MPHOIECXJQINLZ-UHFFFAOYSA-N,4-[2-(2-Bromophenoxy)Ethyl]Morpholine,0,-2,-2,0,0,1,1,2,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
LVHYUTBYVPPDHJ-VKTBRLFESA-N,Chembl3126003,0,-2,-2,0,0,1,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
KCOQHIMIYASHED-UHFFFAOYSA-N,Azd0530 Analogue 28,0,-2,-2,0,0,1,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
JPOSZHLAYKQNKX-UHFFFAOYSA-N,Chembl3426224,0,-2,-2,0,0,1,1,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
WPDDCDPPSHTJDH-UHFFFAOYSA-N,"2-(2,5-Dimethoxyphenylcarbamoyl)Phenyl Acetate",0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
DCLFXGXYMNQEGE-OAHLLOKOSA-N,Chembl3702220,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
YGNYZZBGVHICRQ-UHFFFAOYSA-N,Mls000535338,0,-2,-2,0,0,1,2,2,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
MBAORQXUHJBLIE-UHFFFAOYSA-N,Chembl418279,0,-2,-2,0,0,1,2,2,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
MYGVCLCQXLGEHR-UHFFFAOYSA-N,Mls002171146,0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
HMAJVAFLGGPIPN-UHFFFAOYSA-N,Disperse Blue 124,0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
KWTSCJCXCQYOFR-UHFFFAOYSA-N,Chembl164748,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
DUQGHTXMYYQABR-UHFFFAOYSA-N,"5-(4-Amino-1-Isopropyl-1H-Pyrazolo[3,4-D]Pyrimidin-3-Yl)-1H-Benzo[D]Imidazol-2(3H)-One",0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
YKEUOBCLWWDUNZ-CHWNQDBHSA-N,Dehydrotamandarin A,0,-2,-2,1,1,1,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
KLZUZKCYWKFCBX-UHFFFAOYSA-N,Chembl1830735,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
VFXYUDAAKURMHR-UHFFFAOYSA-N,Chembl3593284,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
FXUKBIHMAPHRET-UHFFFAOYSA-N,Chembl86683,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
NDFCDLFFSZZLDR-UHFFFAOYSA-N,"2-Allyl-4-Benzyl-1,2,4-Thiadiazolidine-3,5-Dione",0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
HWUYZAGVUYMOKV-UHFFFAOYSA-N,Ac1N4M4Y,0,-2,-2,0,0,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
BXOVOPVQYZMELM-BWZSZYTASA-N,Chembl2236005,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
ZTSYYNKGZDDRHR-UHFFFAOYSA-N,Mls001017317,0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
BOMZQLOCWLHCAV-UHFFFAOYSA-N,Chembl3695963,0,-2,-2,0,0,1,1,2,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
CQNCHLJHIGRPDA-UHFFFAOYSA-N,Chembl3261514,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BNRXMSGHPVYSDK-UHFFFAOYSA-N,Chembl3426225,0,-2,-2,0,0,1,1,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
LEVQVJSXOOHXKL-UHFFFAOYSA-N,Chembl3403552,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
FYSXLFCIJKLFFD-UHFFFAOYSA-N,Chembl162094,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
DCLFXGXYMNQEGE-HNNXBMFYSA-N,Chembl3702230,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
VRGSDHJXBVCQEL-UHFFFAOYSA-N,N-Methyl-1-[4-(9H-Purin-6-Yl)Phenyl]Methanamine,1,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
KLZCINWURKWDQT-UHFFFAOYSA-N,Schembl12046791,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
ZTVNBXYXHVBIAA-UHFFFAOYSA-N,Schembl8873771,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
JSRLURSZEMLAFO-UHFFFAOYSA-N,"1,3-Dibromobenzene",0,-2,-2,0,0,1,2,2,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
VGUMDIPNXQFLGI-XTMLTMLVSA-N,Chembl2235606,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
IKQSHPBBDRKGFC-UHFFFAOYSA-N,St50630865,0,-2,-2,0,0,1,1,2,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
JNSLBXJNVHYNNW-CXNSMIOJSA-N,(6S+6S)-Peg7,0,-2,-2,1,1,1,2,2,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
AFLCISHGCXVRNT-UHFFFAOYSA-N,Chembl2037368,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
FDZABAFECIOOBS-UHFFFAOYSA-N,Chembl414224,0,-2,-2,0,0,1,1,2,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
ALJWJLNJTKZLHY-UHFFFAOYSA-N,Schembl4972019,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
KVHQBPAYZDWWPB-UHFFFAOYSA-N,Chembl3684947,0,-2,-2,0,0,1,1,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,Selumetinib
SZPKERXOPUWUPW-UHFFFAOYSA-N,Schembl2570076,0,-2,-2,0,0,1,1,2,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
BJADKWSRAOXZQM-UHFFFAOYSA-N,Chembl2170221,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
CNDIRRPUJPHPNW-UHFFFAOYSA-N,Chembl1784632,0,-2,-2,0,0,1,1,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
UJUQRSNKPCVYNK-UHFFFAOYSA-N,Chembl1084791,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PHXJVRSECIGDHY-UHFFFAOYSA-N,Ponatinib,1,0,1,1,1,1,1,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
BQGFWXFSIJBNLM-UHFFFAOYSA-N,Chembl201630,0,-2,-2,0,0,1,1,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
AFXDUYNYFWFDSL-JTQLQIEISA-N,Chembl2012894,0,-2,-2,0,0,1,1,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
MGYYBTQASYNNPY-UHFFFAOYSA-N,Chembl3357136,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
MZNXJCZDQRNGRC-GJZGRUSLSA-N,N-Acetyl-Leucyl-Phenylalanyl Trifluoromethyl Ketone,1,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
FCADPEDUULETPK-SECBINFHSA-N,"2-[(2-Chloro-4-Iodophenyl)Amino]-N-{[(2R)-2,3-Dihydroxypropyl]Oxy}-3,4-Difluorobenzamide",1,-2,-2,0,0,1,2,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
HZJLMGJUIYTSMU-UHFFFAOYSA-N,Chembl2170231,0,-2,-2,0,0,1,2,2,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
RAPXTZMERLOQAH-QFIPXVFZSA-N,Chembl433220,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
SINVRGXZAIMKMI-UHFFFAOYSA-N,Chembl1181282,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
MLJBVAHRZATRDE-UHFFFAOYSA-N,Chembl2316584,0,-2,-2,0,0,1,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
YSVVBGPTTSJYPA-XEDQVFLKSA-N,Chembl338155,0,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
VOHALDDSFQVBOL-RQCIRJHXSA-N,Chembl2369625,0,-2,-2,0,0,1,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
WYHWXTSOAYMJSV-UHFFFAOYSA-N,Chembl2012896,0,-2,-2,0,0,1,2,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
OFRNQBJOWHENNK-SNVBAGLBSA-N,Chembl1171014,0,-2,-2,0,0,1,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
MKXQYFMHEXHGPN-UHFFFAOYSA-N,Chembl2022964,0,-2,-2,0,0,1,2,2,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
FGDLTDGMACYSMB-UHFFFAOYSA-N,"Indolo[2,3-B]Quinoxalin-6-Yl-Acetic Acid",0,-2,-2,0,0,1,1,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,Selumetinib
NKXJTSZBOBZLTH-UHFFFAOYSA-N,Chembl41361,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
LCDDCRXZLRTYOP-UHFFFAOYSA-N,Schembl1562415,0,-2,-2,0,0,1,2,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
MLIXXTQKHWNRCZ-UHFFFAOYSA-N,4-Chloro-1-Hydroxy-N-(2-Methyl-5-Nitrophenyl)Naphthalene-2-Carboxamide,0,-2,-2,0,0,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
LUGNORFTBOIQFV-UHFFFAOYSA-N,Chembl1171836,0,-2,-2,0,0,1,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
RJQWYWWAUXUROK-BWZSZYTASA-N,Chembl2235607,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
PXVOZEZXKFLOOY-HNNXBMFYSA-N,Chembl523122,0,-2,-2,0,0,1,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
DNQNLKVQRDQOHB-UHFFFAOYSA-N,Chembl3681721,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
DXHLGWYQWDVEAA-UEXBNONGSA-N,Chembl3350060,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
WHHGLZMJPXIBIX-UHFFFAOYSA-N,Decabromodiphenyl Oxide,0,-2,-2,0,0,1,1,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,Selumetinib
NKXJTSZBOBZLTH-OAQYLSRUSA-N,Chembl355092,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
VAEXDNUZTJBTSC-UHFFFAOYSA-N,Chembl98488,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
HPWBHQIUIBFTQC-UHFFFAOYSA-N,6-{4-[4-(4-Chlorophenyl)Piperidin-4-Yl]Phenyl}-9H-Purine,1,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
GZTMFOCEFPOHGW-UHFFFAOYSA-N,Chembl1785014,0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
SPYAHPCGCDDALM-UHFFFAOYSA-N,Chembl186652,0,-2,-2,0,0,1,1,2,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
HEQSEDTWLQNFTP-UHFFFAOYSA-N,Chembl74580,0,-2,-2,0,0,1,2,2,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
OBVGUGMMQRPNKS-UHFFFAOYSA-N,Schembl2317193,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
CJQFWIMRFWPNOZ-SDBHATRESA-N,Chembl2017009,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
