inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
NCHPIBXOKZYAQF-UHFFFAOYSA-N,N-[(Acetylamino)(4-Bromophenyl)Methyl]Acetamide,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
AFVLYIBFUZRPBV-UHFFFAOYSA-N,Ambcb56860771,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone caproate
FFXDJXODGVHMNL-INIZCTEOSA-N,Chembl1221804,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
IGUSPASPSULBFG-UHFFFAOYSA-N,Chembl13410,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Arformoterol
YCUDVZQHSJUQIH-UHFFFAOYSA-N,"N-Cyclohexyl-1-Pyridin-4-Yl-3,4-Dihydropyrrolo[1,2-A]Pyrazine-2(1H)-Carbothioamide",0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
AEXTVUWEZRPENF-UHFFFAOYSA-N,AEXTVUWEZRPENF-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
FPUIQOKDKODNJK-UHFFFAOYSA-N,Chembl85820,0,-2,-2,0,0,0,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
JSPAUBUYPPZXSG-BBTUJRGHSA-N,Chembl284436,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
ITESNYBWKVFAEV-UHFFFAOYSA-N,Mls001198989,0,-2,-2,0,0,0,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
VUWYZSIDPWQFEC-UHFFFAOYSA-N,Chembl543896,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone caproate
LQKQCQKZRUYZOI-SQWLQELKSA-N,Chembl1255616,0,-2,-2,0,0,0,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
VTISSKMIJQKOJN-UHFFFAOYSA-N,Chembl252546,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone caproate
RSLDQNPUEWIABH-CZBREUMFSA-N,RSLDQNPUEWIABH-CZBREUMFSA-N,0,-2,-2,0,0,0,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
MWLFTRMZFWFMSR-NLJOTIRTSA-N,MWLFTRMZFWFMSR-NLJOTIRTSA-N,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
VTMDRMAPYBSBFM-MPQUPPDSSA-N,Chembl366921,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
NIUZKKOEEBSSMF-UHFFFAOYSA-N,"Quinoxaline, 2-(3-Chlorophenyl)-3-[(4-Chlorophenyl)Methyl]-",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DECPXWOQZCMYMS-UHFFFAOYSA-N,Ae-641/00605026,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
JTLCTTWVUAIQHD-UHFFFAOYSA-N,Chembl315772,0,-2,-2,0,0,0,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
XPVJLTYZEKVRGR-ZDUSSCGKSA-N,Chembl3642970,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
SBZRSIFDVSANPI-HNENSFHCSA-N,SBZRSIFDVSANPI-HNENSFHCSA-N,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
FWMVNDTWIJETQQ-UHFFFAOYSA-N,Chembl50253,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
FFXHPSLWFWPPON-UHFFFAOYSA-N,Ac1L9Ual,0,-2,-2,0,0,0,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
VSIUPXXRSYEWPB-UHFFFAOYSA-N,Schembl9221271,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
JSKPRUQKONNOAG-VZYOYLOZSA-N,Bdbm50301914,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Arformoterol
AGAPDPMIMINHRN-DUCIPQTBSA-N,Chembl1206657,0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
AFVXCMZTRNKQLP-OQOOGSQVSA-N,Chembl433165,0,-2,-2,0,0,0,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
UFKRGVALSHGSLJ-CVEARBPZSA-N,Chembl62555,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
CUANNXXZFGNFRJ-YYADALCUSA-N,CUANNXXZFGNFRJ-YYADALCUSA-N,0,-2,-2,0,0,0,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
UFFRBOMGNQGCAY-UHFFFAOYSA-N,Chembl1683884,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
XAUJNDIWLWYGRK-HNNXBMFYSA-N,Chembl3138591,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Arformoterol
AFXVNMWMSXRKBE-QHCPKHFHSA-N,Chembl208352,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
IHSDWNKZUMUWEX-SFHVURJKSA-N,2-[(S)-Benzylsulfinyl]Benzoic Acid,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
RTXOFQZKPXMALH-GHXIOONMSA-N,Cefdinir,1,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
BNFFHPAYYAYUHK-UHFFFAOYSA-N,Chembl359723,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone caproate
WAXAZHALCMPHRS-ZHACJKMWSA-N,Smr001277274,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
HVQXYFCWFOLXHH-UHFFFAOYSA-N,Mls000582931,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
OZLHOOXTNYHATN-MHZLTWQESA-N,Chembl319409,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
KZFPTLZBQZDFHT-ZETCQYMHSA-N,Chembl76301,0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
LINIANRIXLAKGR-UHFFFAOYSA-N,Chembl128930,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
DCCSQIKGNBZCFZ-NTZNESFSSA-N,Chembl73644,0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
ZCJVMSXAYMTGLX-UHFFFAOYSA-N,Chembl1194557,0,-2,-2,0,0,0,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
AGSRGDSSSTYNSQ-UHFFFAOYSA-N,3-(2-Hydroxynaphthalen-1-Yl)-N-(2-Methylpropyl)-3-Phenylpropanamide,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone caproate
XATVWHZPOVAVCL-UHFFFAOYSA-N,Chembl2010841,0,-2,-2,0,0,0,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
FGCNMKFRKZZXLZ-AGVRXMCOSA-N,Chembl1258268,0,-2,-2,0,0,0,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
PIZHLOUXQJUQHF-VXNXHJTFSA-N,PIZHLOUXQJUQHF-VXNXHJTFSA-N,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
VTJKUQVDQBWOCA-UHFFFAOYSA-N,Schembl16623668,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
DIJHWDLCXYFXRM-UHFFFAOYSA-N,Chembl100191,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
VMNVUJVEHZEIDG-UHFFFAOYSA-N,Chembl2071491,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
PIWNVPHIAGVZQN-OKINZWIMSA-N,PIWNVPHIAGVZQN-OKINZWIMSA-N,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
NGVZNUKOMGCFRY-UHFFFAOYSA-N,Chembl224151,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone caproate
JUHGVUXNNZSORA-VQIMIIECSA-N,Chembl1813318,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
LKSUTFUZSGZMOS-UHFFFAOYSA-N,Chembl307956,0,-2,-2,0,0,0,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
KJKISBSTHVUMEV-XOVSCCBYSA-N,Chembl368956,0,-2,-2,0,0,0,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
XAEUEMYHIFFMBB-OWOJBTEDSA-N,XAEUEMYHIFFMBB-OWOJBTEDSA-N,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
VNFDEGDKIVKVNJ-XBXARRHUSA-N,"3-Cl-Ahpc Analogue, 11",0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
MWMUMWHCKAQCQM-UHFFFAOYSA-N,Mls003777949,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Atazanavir
KZBWPFBXCKHTAR-FQUBMZHMSA-N,Bdbm50301915,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Arformoterol
KZBAGUJKIHPQRQ-UHFFFAOYSA-N,Chembl2322537,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone caproate
LKTUCRCSDXSENT-QFIPXVFZSA-N,Chembl1945034,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
LHBYTRMOVMPLOT-UHFFFAOYSA-N,"2-(2,4-Dimethyl-Phenylamino)-Thiazol-4-One",0,-2,-2,0,0,0,0,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
FWPWHHUJACGNMZ-UHFFFAOYSA-N,"1-(1-Hydroxy-2-Methylpropyl)-4-Methyl-6-Oxa-2-Azabicyclo[3.2.0]Heptane-3,7-Dione",0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
XYGSKZYABPNAKO-UHFFFAOYSA-N,Chembl456012,0,-2,-2,0,0,0,0,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
JCXKHYLLVKZPKE-UHFFFAOYSA-N,1-Aminobenzotriazole,0,-2,-2,0,0,0,0,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
RSWOJTICKMKTER-QXLBVTBOSA-N,Isavuconazonium,1,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
KYYKKYMWINILDR-DHDCSXOGSA-N,Chembl1205939,0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
FZNZRIKPDLTUEG-HNNXBMFYSA-N,Chembl2110257,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
YFOKBFRTGLSZLU-UHFFFAOYSA-N,3-(1H-Imidazol-4-Yl)Pyridine,0,-2,-2,0,0,0,0,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
DBCFFYPSQVSGNR-UHFFFAOYSA-N,Smr000014248,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Arformoterol
YFOGAJAJKAWILS-SQKWSBCUSA-N,Kni-10539,0,-2,-2,0,0,0,0,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir
JCXQJFQGTXZSEG-UHFFFAOYSA-N,"5-(Furan-2-Ylmethyl)-1-(2-Methylphenyl)-1,3,5-Triazinane-2-Thione",0,-2,-2,0,0,0,0,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
CTLPMPPAPOCJQW-SANMLTNESA-N,Chembl184538,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
UERPCIPFAIDJGF-UHFFFAOYSA-N,Chembl2165387,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
LQMJDFXYANXGEK-VLIAUNLRSA-N,Chembl2016937,0,-2,-2,0,0,0,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
WPZHZVUOCUMHAL-UHFFFAOYSA-N,Ac1Ob0Tf,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
IIRWWTKISYTTBL-UHFFFAOYSA-N,Arbutamine,1,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
KYYIDSXMWOZKMP-UHFFFAOYSA-N,Desvenlafaxine,1,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
YUNAWRDISADKIN-UHFFFAOYSA-N,Chembl103741,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Arformoterol
RVLCVCHOUKAPIG-WCPLEAOBSA-N,Chembl2323526,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Arformoterol
BRXMKNHBQUZYNH-BUHFOSPRSA-N,Chembl168639,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
FMBIQRHDCJYRLS-UHFFFAOYSA-N,"1,3-Dimethyl-6-Phenyl-1H-Pyrrolo[3,4-D]Pyrimidine-2,4(3H,6H)-Dione",0,-2,-2,0,0,0,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
KYYQMVUKYQCSQY-UHFFFAOYSA-N,CID66888809,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone caproate
BMXLIXIFYFUVHD-XSFVSMFZSA-N,Chembl343568,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
YUTMPZJGRVRLLE-USIGKAAMSA-N,Chembl3672584,0,-2,-2,0,0,0,1,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,Selumetinib
XAIVJWNZTMSMKF-FQEVSTJZSA-N,Chembl64935,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
AFDOVFBOEGXHJE-UHFFFAOYSA-N,Mls001171581,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
WPZLKABJPHOMLU-UHFFFAOYSA-N,Ac1Mc9Fi,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone caproate
XASIMHXSUQUHLV-UHFFFAOYSA-N,Camostat,1,1,2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
WFPVQOKEJDXMTD-UJURSFKZSA-N,"(2R)-2-[(R)-Amino(Carboxy)Methyl]-5-Methyl-3,6-Dihydro-2H-1,3-Thiazine-4-Carboxylic Acid",0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
RTFGEFWZCFCODU-RBUKOAKNSA-N,(5R6S8S)-8-[3-(AMINOMETHYL)PHENYL]-6-HYDROXY-5-ISOPROPYL-3-OXO-1-PHENYL-27-DIOXA-4-AZA-6-PHOSPHANONAN-9-OIC ACID 6-OXIDE,1,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
AGFNJEKZJADNQP-UHFFFAOYSA-N,St044563,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
LKTSQUIZGWIGAG-UHFFFAOYSA-N,Chembl299590,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
YVEWHDHDFNFTCD-UHFFFAOYSA-N,Chembl1092662,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
PJATZGLSONELKB-UHFFFAOYSA-N,Chembl310540,0,-2,-2,0,0,0,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
DQTCQXLIENZJSL-UHFFFAOYSA-N,Chembl372010,0,-2,-2,0,0,0,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
CUMZBQIKLHDMAB-VAWYXSNFSA-N,Chembl2397989,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NCHDMAKDMUDOFA-DEOSSOPVSA-N,Chembl487682,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
NMSAVNXFCXMJJY-LBPRGKRZSA-N,Chembl397753,0,-2,-2,0,0,0,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
YFHROOMCIQOYDA-DNVCBOLYSA-N,Chembl558525,0,-2,-2,0,0,0,0,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
OSJBPKOZISTQCO-HIFRSBDPSA-N,Chembl402116,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
RXMRQMALCRZCOI-UHFFFAOYSA-N,Chembl190164,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
BRXXHSMZWQFXJQ-LJAQVGFWSA-N,Chembl1078749,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
KKCWXBSCIHRVEC-UHFFFAOYSA-N,Ac1Nkm8M,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
UDUBVGLVALRKJF-PKOBYXMFSA-N,Chebi:126164,0,-2,-2,0,0,0,0,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
YMJNZSRXRGBYCR-PMERELPUSA-N,Chembl68301,0,-2,-2,0,0,0,0,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
PIZWZQQKQFIBPD-UHFFFAOYSA-N,Chembl320419,0,-2,-2,0,0,0,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
IFMQUVIQCQQGNB-UHFFFAOYSA-N,Nsc669701,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
FZODMLXLGWSYPA-ATVIQRLESA-N,Chembl1271006,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
FTXAZQUDSNEXMB-UHFFFAOYSA-N,Chembl57147,0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
IRWQJEBYCCPYPX-QFIPXVFZSA-N,Chembl489199,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
CYMQFMRIPVOICF-UHFFFAOYSA-N,Chembl472452,0,-2,-2,0,0,0,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
CYMWJUNBUBLPTM-CLOONOSVSA-N,Chembl2017110,0,-2,-2,0,0,0,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
QUUGJECKQRNICL-UHFFFAOYSA-N,Chembl2236671,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
CVCMDSPOHSKOKC-JTQLQIEISA-N,Chembl35813,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
AFJYYKSVHJGXSN-UHFFFAOYSA-N,Selamectin,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DDDSVPBMTTVIPQ-QFIPXVFZSA-N,Chembl270460,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
DDHUNHGZUHZNKB-UHFFFAOYSA-N,"2,2-Dimethyl-1,3-Propanediamine",0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
YFKIGDXORWEDON-UHFFFAOYSA-N,2R-1510,0,-2,-2,0,0,0,0,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
KBAMXOZNCXYSJT-UHFFFAOYSA-N,Chembl408208,0,-2,-2,0,0,0,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
WBPHJEFWJSDLNH-UHFFFAOYSA-N,Chembl2037457,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
ITOVSSYSAXUENV-UHFFFAOYSA-N,Mls000525484,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
AFKKHEJKOZDXPQ-VPSWNLQMSA-N,Chembl1448712,0,-2,-2,0,0,0,0,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
INLLJVOEAABJFM-UHFFFAOYSA-N,CID20480250,0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
KYVATCVZAZHVGK-WOCUHLHXSA-N,Chembl1206157,0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
KLUHRRFQZHUKHC-BOSQQAFTSA-N,Chembl315237,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
AFTIRELMMNXEKC-UHFFFAOYSA-N,Nsc673993,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Arformoterol
LQOYTFWXDYWAEL-NFSPSGFISA-N,Chembl317236,0,-2,-2,0,0,0,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
KZBNGNUZGDEUKC-UHFFFAOYSA-N,Chembl2206377,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Atazanavir
JCXVMAYAMCFVII-UHFFFAOYSA-N,Chembl3684025,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MBPZQLMDDBIIGZ-UHFFFAOYSA-N,Chembl162058,0,-2,-2,0,0,0,0,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
RNMLDMHQKBIMRF-UHFFFAOYSA-N,Chembl111471,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
QJISVABLQCOWQF-UHFFFAOYSA-N,Chembl465599,0,-2,-2,0,0,0,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
FZNZRIKPDLTUEG-UHFFFAOYSA-N,Chembl173976,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
IOLKJYXGPMBTTR-IBGZPJMESA-N,Chembl1221802,0,-2,-2,0,0,0,0,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
RVPCMFCOCOYZAL-UHFFFAOYSA-N,Mls002177878,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
KYYJLSSAIZQRLL-UHFFFAOYSA-N,Schembl631718,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Atazanavir
PJBFZGACRBKRKV-UHFFFAOYSA-N,3-Trifluoroacetylbenzyl Bromide,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
YECLPKDINYXXNB-UHFFFAOYSA-N,5-(2-Chlorophenyl)-1H-Pyrazole-3-Carboxylic Acid,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12
KYTVYAHITKWPQZ-QYZOEREBSA-N,Chembl474993,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
QLUHLPBIGWYMIP-UHFFFAOYSA-N,Chembl1214304,0,-2,-2,0,0,0,0,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
OSJBPKOZISTQCO-DZGCQCFKSA-N,Chembl407563,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
VJCJIBKNIYAJEJ-UHFFFAOYSA-N,Chembl3236731,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Carfilzomib
AGFHBSKFKFQJEM-KRWDZBQOSA-N,Chembl3667907,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
AIEMBSSBMKFDGU-VBCZDQSUSA-N,CID91557620,0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
SAHFHPVONYLTHW-UHFFFAOYSA-N,"3-(2,3-Dihydro-1H-Indol-1-Ylcarbonyl)Bicyclo[2.2.1]Hept-5-Ene-2-Carboxylic Acid",0,-2,-2,0,0,0,0,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
