inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
DUDRPMCPFKGSHR-UHFFFAOYSA-N,CID57403095,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
UKEAQARSOYRQIE-YBFXNURJSA-N,Chembl1917713,0,-2,-2,4,0,0,1,PHRCDWVPTULQMT-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,,Pb-28,Ifenprodil,
CPZOJVSRXNVCFS-UHFFFAOYSA-N,Chembl543437,0,-2,-2,4,0,0,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,PHRCDWVPTULQMT-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,Chembl222301,Pb-28,Ifenprodil
CTLHRQFAFGUEQH-UHFFFAOYSA-N,CTLHRQFAFGUEQH-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,LPMXVESGRSUGHW-HBYQJFLCSA-N,LTMHDMANZUZIPE-PUGKRICDSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,Ouabain,Digoxin,Ciclesonide
UUFPWPUPPVEDSS-UHFFFAOYSA-N,Chembl247115,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
VWZSOSFXYJBTSQ-FOMYWIRZSA-N,Chembl2024029,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
DUFOURYPCWYIEE-UHFFFAOYSA-N,Schembl1080325,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
SJFOBBRNTWNCES-AFESJLNVSA-N,Chembl82546,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
YSTDEJVKXSCNLA-NRXNADSASA-N,Chembl2023239,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
FTBAMSZTFXXEOD-QJWIAOKQSA-N,FTBAMSZTFXXEOD-QJWIAOKQSA-N,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
SGCBSFBLWDLENT-UHFFFAOYSA-N,SGCBSFBLWDLENT-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
ZOCUOMKMBMEYQV-GSLJADNHSA-N,Isoflupredone acetate,1,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
HJBJLMWPPHYXGW-UHFFFAOYSA-N,Chembl424752,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
CUZVVTDJVSKNIQ-UHFFFAOYSA-N,CUZVVTDJVSKNIQ-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
JMIRJFLHXIZAGV-UHFFFAOYSA-N,Chembl559593,0,-2,-2,4,0,0,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Amodiaquine,Ifenprodil,Terbinafine
IRIGUKQDWFKMKD-UHFFFAOYSA-N,"1-(4-Benzylpiperidin-1-Yl)-3-(2,5-Dimethylphenoxy)Propan-2-Ol",0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
FPVRUILUEYSIMD-RPRRAYFGSA-N,Dexamethasone 17-Acetate,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
BFJKQPQZVHBQAD-BFQQSILCSA-N,Chembl1834543,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
VZGTZGJZKSGJBF-UHFFFAOYSA-N,Chembl1836163,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,FHCUMDQMBHQXKK-UHFFFAOYSA-N,,Ifenprodil,Velpatasvir,
WXJFAXYGUMBPPE-FZNHGJLXSA-N,Chembl2024028,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
HHBVXPKCVIEWOU-UHFFFAOYSA-N,Mls000105325,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
BUVFTSTVRIDNOZ-YQSLAPMBSA-N,Chembl1917243,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
TZRFNCULKLXDCX-UHFFFAOYSA-N,TZRFNCULKLXDCX-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
TWXXVWZCUMLSMF-UHFFFAOYSA-N,Chembl432826,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
RCNADLONQXEVAR-UHFFFAOYSA-N,CID57397942,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
XIEBKQNZRFBICJ-ZKMPZPQNSA-N,Chembl572355,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
IRAOXMKCUWMVDP-UHFFFAOYSA-N,Chembl217992,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
URNOPSHFIGOPOJ-UHFFFAOYSA-N,Chembl2030628,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
VHDHLKDTQMLQSR-YBWODQSBSA-N,Chembl2021945,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
MEPUUYBGUVQDIP-UHFFFAOYSA-N,Chembl542046,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
OVHSIVJGWBFUNV-UHFFFAOYSA-N,Chembl23648,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
NBXOXGABCSYXKL-VFOGWNHCSA-N,Chembl2023618,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
PCSHOZRRLWJMKY-UHFFFAOYSA-N,Chembl247113,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
DZQCNHVTWLSMFE-UHFFFAOYSA-N,Chembl228435,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
GGLXYEKODZVCAR-UHFFFAOYSA-N,Chembl545546,0,-2,-2,4,0,0,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,,Chembl222301,Ifenprodil,
RECBFDWSXWAXHY-IAGOWNOFSA-N,CERC-301,1,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
CSKLWFNLWNFCCY-BYHALHFSSA-N,Chembl1940690,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
OBSMXOMTTVWPPX-UHFFFAOYSA-N,Smr000103291,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
QQCWTHMAZARGIP-ALCUMQOQSA-N,Chembl1940550,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
ULJOJMSGJSWPSE-VWSDOHLZSA-N,Stock1N-01376,0,-2,-2,4,0,0,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,DOMWKUIIPQCAJU-LJHIYBGHSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,Chebi:125460,Hydroxyprogesterone caproate,Ciclesonide
ZDZYSXAVOKFJMY-VRAKBSIXSA-N,Chembl538939,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
OCJVGCOMWKKZEN-TVWVQYNFSA-N,Chembl1940687,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
ZVCJYSAIJULKCB-BYICEURKSA-N,ZVCJYSAIJULKCB-BYICEURKSA-N,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
SRRJVOMFCQWCTJ-AFESJLNVSA-N,Chembl310420,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
QUYYKWJRBQLYTE-UHFFFAOYSA-N,Chembl256083,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
HHHFZDWACHYGEX-BDJLRTHQSA-N,Chembl415866,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
URHIENDQMYJNAW-UHFFFAOYSA-N,Chembl374865,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
QGBIFMJAQARMNQ-AUXVOCDASA-N,Chembl344563,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
RBBRZCXKLRANLJ-CZUPSRJTSA-N,Chembl239612,0,-2,-2,4,0,0,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,DRLFMBDRBRZALE-UHFFFAOYSA-N,Hydroxyprogesterone caproate,Ciclesonide,Melatonin
KXFOKMDICLMBPJ-KYJUHHDHSA-N,Chembl2147566,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
AGUNEISBPXQOPA-QMDPVJTKSA-N,Stock1N-09143,0,-2,-2,4,0,0,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,DOMWKUIIPQCAJU-LJHIYBGHSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,Chebi:125460,Hydroxyprogesterone caproate,Ciclesonide
COVIIVAONUEQQW-UHFFFAOYSA-N,Chembl340275,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
IREBKXOFZMQZNO-MGVLKQEUSA-N,Stock1N-31801,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,DRLFMBDRBRZALE-UHFFFAOYSA-N,,Ciclesonide,Melatonin,
QNXUUBBKHBYRFW-QWAPGEGQSA-N,Formocortal,1,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
NQUHEMYYBHBMEW-MNHMFXDJSA-N,Chembl503957,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
CSGURKIYEFTRHG-WBVHZDCISA-N,Chembl522965,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
JYYDMSJVMDLMPR-XUJOMZSTSA-N,Chembl3695597,0,-2,-2,4,0,0,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,Hydroxyprogesterone caproate,Eplerenone,Ciclesonide
PCPKGFDUJAITQP-UHFFFAOYSA-N,Chembl344240,0,-2,-2,4,0,0,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,,Chembl222301,Ifenprodil,
FHDLSGWIMXIQQV-UHFFFAOYSA-N,"1-Thiophen-2-Yl-1,2,3,4-Tetrahydro-Isoquinoline",0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
CWRNSJZGXHEFDM-FQEVSTJZSA-N,Chembl37098,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
RYGVSIREAYKXBQ-UHFFFAOYSA-N,Chembl294852,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
AONWVFVOUGKEOC-RTWAWAEBSA-N,Chembl460541,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
GEEIYAPDFSGWDJ-KIDMSAQOSA-N,Chembl186930,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
JVGMIMVDMRNTJK-UHFFFAOYSA-N,Mls000556185,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
HFHFPCVDUCBNLG-UHFFFAOYSA-N,Ro 8-4304,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
VZJZIOZPNFVHDL-NRXNADSASA-N,Chembl2022859,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
NGSCTGPAVYAVKO-ZLSQLYOOSA-N,Smr000543516,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
DEOMFWBIPHAVQN-YSZBQJHXSA-N,Chembl193404,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
MGGJLUDZHXFKCV-UHFFFAOYSA-N,Mls002638526,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
ZHZMEKSMSNYUFP-UHFFFAOYSA-N,ZHZMEKSMSNYUFP-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
SQZLMXIAOINTOR-UHFFFAOYSA-N,Chembl220835,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
HTTPBLCYNOZHSE-UHFFFAOYSA-N,Chembl482378,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
ILABISIOLQXNHJ-UHFFFAOYSA-N,Chembl114514,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
ZYKJYXDJZODBAK-UHFFFAOYSA-N,Chembl90556,0,-2,-2,4,0,0,1,PHRCDWVPTULQMT-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,,Pb-28,Ifenprodil,
VNNYZMBLLOQECH-CXGRPWHSSA-N,VNNYZMBLLOQECH-CXGRPWHSSA-N,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
VOVJBCRTCDHDSH-UFCFHBMWSA-N,Stock1N-28123,0,-2,-2,4,0,0,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,DRLFMBDRBRZALE-UHFFFAOYSA-N,Hydroxyprogesterone caproate,Ciclesonide,Melatonin
UFDWLAUWNXEFBP-IYBDPMFKSA-N,UFDWLAUWNXEFBP-IYBDPMFKSA-N,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
UBHNEEQVTAFAGO-PSWAGMNNSA-N,Chembl453650,0,-2,-2,4,0,0,1,PHRCDWVPTULQMT-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,VDHAWDNDOKGFTD-UHFFFAOYSA-N,Pb-28,Ifenprodil,Cinacalcet
MHMGSQRAIMZTJJ-UHFFFAOYSA-N,Chembl1088803,0,-2,-2,4,0,0,1,FHCUMDQMBHQXKK-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,,Velpatasvir,Ifenprodil,
PVDYHVJORZHHLG-UHFFFAOYSA-N,Chembl247718,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
AMCWZTJNWRMWDN-UHFFFAOYSA-N,Chembl159498,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
WTZZZLTVUGGSLC-INFXBYOZSA-N,Chembl48439,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
IXJFAZPPIDOJGE-UHFFFAOYSA-N,1-(1-Benzylpiperidin-4-Yl)-2-Phenylethanol,0,-2,-2,4,0,0,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,PHRCDWVPTULQMT-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,Chembl222301,Pb-28,Ifenprodil
VNNMGRAPRKCQFK-UHFFFAOYSA-N,Chembl60284,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
LHGKAPFWTHZUQS-JWQCQUIFSA-N,Chembl3613444,0,-2,-2,4,0,0,1,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,FHCUMDQMBHQXKK-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,Ifenprodil,Velpatasvir
QIPBXVRXNZAEGP-UHFFFAOYSA-N,Chembl136621,0,-2,-2,4,0,0,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,LNEPOXFFQSENCJ-UHFFFAOYSA-N,PHRCDWVPTULQMT-UHFFFAOYSA-N,Chembl222301,Haloperidol,Pb-28
XOFYZVNMUHMLCC-ZPOLXVRWSA-N,Prednisone,1,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
PXUTUTKDDLTXPU-IFXJQAMLSA-N,Chembl108120,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
NVPKBSOCBDWMOI-UHFFFAOYSA-N,Chembl44412,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
OOSLCLQKOPVTMB-KZAPZTGXSA-N,Chembl2314997,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
KDHKDFONLOHKCA-UHFFFAOYSA-N,Chembl220660,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
VWZBYQWNWNDGBB-VLAXSKAVSA-N,Chembl553018,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
OWGJQNXIWMMDTH-UHFFFAOYSA-N,Lobelanidine,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
YAMZICGYSATAPJ-QYPWACJRSA-N,Chembl2024023,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
VECQOQJVHJQPLP-BFVSDJMKSA-N,Chembl540184,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
UFCJKZJIFJHWCB-UHFFFAOYSA-N,Chembl555093,0,-2,-2,4,0,0,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,UYNVMODNBIQBMV-UHFFFAOYSA-N,,Chembl222301,Ifenprodil,
WAUCNDQNILDAKL-UHFFFAOYSA-N,Chembl436521,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
YCPSGTGETFVEQO-UHFFFAOYSA-N,Chembl11295,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
WDPYZTKOEFDTCU-WDJQFAPHSA-N,Dexamethasone Palmitate,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
IWQQSOFHNNNAAB-UHFFFAOYSA-N,Chembl349067,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
ZQIDUWYCKTXMQL-BFQQSILCSA-N,Chembl1834540,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
XRFJTMWLAFLVMZ-UHFFFAOYSA-N,XRFJTMWLAFLVMZ-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
VOURPNBEHYEEGV-FZMZJTMJSA-N,Chembl262206,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
ZGSRADNVNCTCOP-FSSLXQGDSA-N,Nsc-62349,0,-2,-2,4,0,0,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,DRLFMBDRBRZALE-UHFFFAOYSA-N,Hydroxyprogesterone caproate,Ciclesonide,Melatonin
NAQQCBWLSMBAFT-YZNPEPIVSA-N,Chembl1917249,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
ZYIQVNJQTOUZAX-UHFFFAOYSA-N,Chembl341003,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
JFVFBRUZCXQANP-UHFFFAOYSA-N,JFVFBRUZCXQANP-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
AQCBJPZFJDPIGL-UHFFFAOYSA-N,Gr 65630,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
PVBUPXIEEZIFSQ-YZNPEPIVSA-N,Chembl1917415,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
MCXHGJLRTJKZGT-UHFFFAOYSA-N,Chembl283775,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
PSRNSFYHNRYOGG-UHFFFAOYSA-N,Chembl115883,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
RGEINXVNLYVZRS-OCUNRLNVSA-N,Chembl483095,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
RBWCGRRFKTVLKF-UHFFFAOYSA-N,Chembl495000,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
KUMGTBGROMVGKD-NRXNADSASA-N,Chembl2023236,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
TWQWRHIQRAZHPR-XNXCGYEVSA-N,Dexamethasone metasulfobenzoate,1,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
LYIUKQISXUHOKK-UHFFFAOYSA-N,Chembl116224,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
JSQNIXUZTPANCA-UHFFFAOYSA-N,Chembl1836152,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,FHCUMDQMBHQXKK-UHFFFAOYSA-N,Ifenprodil,Terbinafine,Velpatasvir
KXEWNEJLURZAFC-OXCBYHHRSA-N,Chembl537949,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
ZRPCKLCAFOLTCA-FWKDXJODSA-N,Mls001214735,0,-2,-2,4,0,0,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Hydroxyprogesterone caproate,Ciclesonide,
QRYQFSUTOWIOMY-GIVPXCGWSA-N,Schembl16874786,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
JGYVZUCCBOVDJE-MJGOQNOKSA-N,Unii-J1Goa4E3I1,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
SEQPRQVDYIFAIS-SAABIXHNSA-N,SEQPRQVDYIFAIS-SAABIXHNSA-N,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
HQNACSFBDBYLJP-UHFFFAOYSA-N,Edonerpic,1,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
MAQRRFANFOCRSD-OAQYLSRUSA-N,Chembl70918,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
PNBAWHDFCYAVDC-UHFFFAOYSA-N,Mls002638527,0,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
XWWBOYDUGHVMQG-UHFFFAOYSA-N,CID57403096,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
WKVYZSVMKCPHFE-RXCYGMCJSA-N,WKVYZSVMKCPHFE-RXCYGMCJSA-N,0,-2,-2,4,0,0,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,,Eplerenone,Ciclesonide,
PSSKCBVZPHCABL-UHFFFAOYSA-N,Chembl126228,0,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
RKHQGWMMUURILY-UHRZLXHJSA-N,Cortivazol,1,-2,-2,4,0,0,1,LUKZNWIVRBCLON-GXOBDPJESA-N,,,Ciclesonide,,
GKGRZLGAQZPEHO-UHFFFAOYSA-N,Radiprodil,1,-2,-2,4,0,0,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,,,Ifenprodil,,
