inchikey,name,is_drug,evidence,moa,top_5,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
GQRJCSYEWCQFSQ-UHFFFAOYSA-N,Maybridge3_002601,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
WFNOTNPRCDADTF-UHFFFAOYSA-N,Chembl159771,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
VJCGQSIIVIDIRZ-UHFFFAOYSA-N,Chembl3354393,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LKOUCBSSBZXDFY-UHFFFAOYSA-N,Chembl600081,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
UBJUSORRTPCGKC-UHFFFAOYSA-N,Chembl1684207,0,-2,-2,0,0,0,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
VCBGNDQGKNIBBK-UHFFFAOYSA-N,Chembl462168,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
KVLWNTNKPNPJIZ-UHFFFAOYSA-N,Chembl2023229,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
NOYVLHBXTITZDL-UHFFFAOYSA-N,Schembl2635504,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
IMMOTHDSNAXMDK-UHFFFAOYSA-N,IMMOTHDSNAXMDK-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
DKYLTOKWBBWLJB-UHFFFAOYSA-N,Mls000390789,0,-2,-2,0,0,0,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
ZWCGEVMKYKXCAS-UHFFFAOYSA-N,F0547-0312,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
SXQIOPRIKSIRIW-UHFFFAOYSA-N,Chembl332913,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
CJQCPTLUHOGRQY-UHFFFAOYSA-N,4M0Y,0,-2,-2,0,0,0,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Schembl3009075
WUTJMDIUPJLCEZ-UHFFFAOYSA-N,WUTJMDIUPJLCEZ-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
RUGJUIFLNYTOBZ-UHFFFAOYSA-N,Chembl345297,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
YXXGFZPFVVIYIY-UHFFFAOYSA-N,Bdbm85302,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
GWMHBVLPNWHWGW-CNYBTUBUSA-N,Phenylahistin,0,-2,-2,0,0,0,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
MZVPLRQASMAJIS-VAWYXSNFSA-N,Chembl510891,0,-2,-2,0,0,0,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
NSHBSERFNQQOCC-UHFFFAOYSA-N,Chembl1235713,0,-2,-2,0,0,0,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
VOMZUJSUTZAURW-UHFFFAOYSA-N,VOMZUJSUTZAURW-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
KFDSXHVZLNIECC-XOBRGWDASA-N,6G-942,0,-2,-2,0,0,0,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
DBDFQJQWQAVATL-ZDUSSCGKSA-N,Schembl2288131,0,-2,-2,0,0,0,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
PVKWYTWQEIDJOF-UHFFFAOYSA-N,Chembl262334,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
VTDYAXACNRTVEN-UHFFFAOYSA-N,Chebi:59940,0,-2,-2,0,0,0,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
WBUZWMNIWAQICA-UHFFFAOYSA-N,Chembl455195,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
LKORSKLVAUIAOV-UHFFFAOYSA-N,Chembl2420828,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
SFLKJNSBBVSPFE-UHFFFAOYSA-N,Fiin-3,0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
ZSCAQLQIHHLYDC-UHFFFAOYSA-N,Chembl3297896,0,-2,-2,0,0,0,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
NTSBZVCEIVPKBJ-UHFFFAOYSA-N,1-Azakenpaullone,1,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
HBXREDQMILCMTN-UHFFFAOYSA-N,Ac1Lrlg3,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
MYWVPKQWFIVGJZ-XLPZGREQSA-N,5'-Fluorodeoxythymidine,0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
UBORTCNDUKBEOP-BDXYJKHTSA-N,"9-[(2R,3R,4S,5R)-3,4-Dihydroxy-5-(Hydroxymethyl)Oxolan-2-Yl]-3H-Purine-2,6-Dione",0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
GTSFQBURACAVFO-CABZTGNLSA-N,Chembl568283,0,-2,-2,0,0,0,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
UBORTCNDUKBEOP-UHFFFAOYSA-N,9-.Beta.-D-Ribofuranosylxanthine,0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
RRBZGDINLXZGOF-UHFFFAOYSA-N,Schembl2283839,0,-2,-2,0,0,0,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
XRTFJGRCFNEGQM-UHFFFAOYSA-N,Chembl26258,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
RSMAHTSDYGXRPV-JFLMPSFJSA-N,RSMAHTSDYGXRPV-JFLMPSFJSA-N,0,-2,-2,0,0,0,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
UBORTCNDUKBEOP-UUOKFMHZSA-N,Xanthosine,0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
RTXZCYIYIJZZCR-UHFFFAOYSA-N,Chembl143921,0,-2,-2,0,0,0,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
VNPPUAOICDSFQC-HNNXBMFYSA-N,Bdbm36783,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
VCVUTSJXFBAJEE-UHFFFAOYSA-N,Chembl2070618,0,-2,-2,0,0,0,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
IVGQMXRNGJSDEN-UHFFFAOYSA-N,Chembl178520,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
HXZDICYKFAOZLE-UHFFFAOYSA-N,Chembl507625,0,-2,-2,0,0,0,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
XJSFLOJWULLJQS-FMUBBIFSSA-N,Ac1O7Ge3,1,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
GVTIWCICIBHARW-UHFFFAOYSA-N,Chembl3263656,0,-2,-2,0,0,0,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
NNQXXWXKJFKCQU-UHFFFAOYSA-N,Chembl127703,0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
VNRMUUKYYAXBAO-UHFFFAOYSA-N,Chembl1836852,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
YOSNZLGNAZKSBX-UHFFFAOYSA-N,Chembl1085292,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
DOSASLICLCWVOI-UHFFFAOYSA-N,Chembl1922599,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FGKLQUDQGKTRSU-UHFFFAOYSA-N,Ac1Ns94E,0,-2,-2,0,0,0,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
RMHSVTCXLRMIRJ-UHFFFAOYSA-N,RMHSVTCXLRMIRJ-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
NKDRZEIENXWUCE-UHFFFAOYSA-N,Ac1L1Kq8,0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
XRTNIJWWOGBHSQ-UHFFFAOYSA-N,Chembl301642,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
VWIIJDNADIEEDB-UHFFFAOYSA-N,3-Methyl-2-Oxazolidone,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
FRPAQDJPASCLAH-UHFFFAOYSA-N,Chembl87917,0,-2,-2,0,0,0,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
SIBLATFBYYEOCX-UYKCIBOGSA-N,Chembl3262752,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
GCMVERBHWCIKRR-UHFFFAOYSA-N,Chembl327798,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
NWCGMVZMWBRLEX-UHFFFAOYSA-N,Chembl3426620,0,-2,-2,0,0,0,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
WFWLQNSHRPWKFK-UHFFFAOYSA-N,Tegafur,1,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
BRNIETYMZWARTR-UHFFFAOYSA-N,"Thr1 Inhibitor, 6",0,-2,-2,0,0,0,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
VGOJUQQDRYARLG-UHFFFAOYSA-N,VGOJUQQDRYARLG-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
JOSFZQUMBPOYBO-UHFFFAOYSA-N,Chembl1668275,0,-2,-2,0,0,0,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
OTJWASKIOPCIDV-YFHOEESVSA-N,OTJWASKIOPCIDV-YFHOEESVSA-N,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
VPSDUOCIMKDJFS-UHFFFAOYSA-N,Chembl3402452,0,-2,-2,0,0,0,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
IKGXHBGCVQTQBH-UHFFFAOYSA-N,Chembl1083185,1,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
UBSOHDSAEHUAAU-MTYIGEEXSA-N,Chembl3350210,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
CWNBUMZMXKMIAI-UHFFFAOYSA-N,Chembl3263890,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
UOMGFDOFBWDAOG-BJMVGYQFSA-N,Chembl134052,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
RRBQGBYFXZPPAH-UHFFFAOYSA-N,"6-Chlorotetrazolo[1,5-B]Pyridazine",0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
HXPCGVAFBABYDI-UHFFFAOYSA-N,Schembl2281367,0,-2,-2,0,0,0,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
ITELTLKEBPEBOG-UHFFFAOYSA-N,Mls001199709,0,-2,-2,0,0,0,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
IVIYXRQJQTVGSH-UHFFFAOYSA-N,Chembl2252590,0,-2,-2,0,0,0,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
APUGHWMHGORJJE-MCRVVNTDSA-N,Chembl148966,0,-2,-2,0,0,0,1,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir-D-6
HCHVBXJEWGACEA-UHFFFAOYSA-N,St50765084,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
KZGFUDRECRXYET-UHFFFAOYSA-N,Schembl532090,0,-2,-2,0,0,0,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
PIVJMAKIXQYHOB-KRWDZBQOSA-N,Chembl233555,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
CUUAWXWULVVIKX-UHFFFAOYSA-N,CUUAWXWULVVIKX-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
ZYCBVSIJSINLPA-UHFFFAOYSA-N,Nsc605763,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
MWTQCWZOXMULHF-UHFFFAOYSA-N,MWTQCWZOXMULHF-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
HXZMWVYJORJWPK-UHFFFAOYSA-N,Chembl3093429,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
YGKZJAKJFAGODW-UHFFFAOYSA-N,Chembl3699641,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
IPSRZDHLMFNRDU-UHFFFAOYSA-N,Chembl33835,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
YOVOSWQKQOPRCG-UHFFFAOYSA-N,Chembl1938651,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
ADIBMGVABOADNT-ZDUSSCGKSA-N,Chembl3651669,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RPNCMLPRXMCLPW-UHFFFAOYSA-N,Nsc671425,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
LSOYNNUHHWBKML-UHFFFAOYSA-N,Schembl1647681,0,-2,-2,0,0,0,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
LNWYZIQXVVDVCR-UHFFFAOYSA-N,Chembl103440,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
PIWYMPXOKMFVER-UHFFFAOYSA-N,Chembl1088742,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
XHDBJEZJXSMVRH-UHFFFAOYSA-N,Chembl3661016,0,-2,-2,0,0,0,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
XKAASKOXADTLIG-UHFFFAOYSA-N,2-Acetamido-5-Nitropyridine,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
XHDADNXUBWKZIM-UHFFFAOYSA-N,Chembl3335376,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ADGVYUWMIQUOME-UVSCYPECSA-N,"Us8604206, 14",0,-2,-2,0,0,0,1,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir-D-6
XRTDEDQIYNPCKC-UHFFFAOYSA-N,XRTDEDQIYNPCKC-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
LJXCMWIXKXYBMH-IUHHBDENSA-N,Chembl185931,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
FGEMBNICMDVZJX-UHFFFAOYSA-N,Schembl9938398,0,-2,-2,0,0,0,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
SKTOHSXNBNWUOK-UHFFFAOYSA-N,Mls001075767,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
KZJKMZGGFAAZHP-UHFFFAOYSA-N,"5-(1,3-Dimethyl-1H-Pyrazol-5-Yl)-4-(2-Furylmethyl)-4H-1,2,4-Triazole-3-Thiol",0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
LNXTWHVWHFMXPB-KHPPLWFESA-N,CID57390628,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
HXZORFDKKMYCHG-UHFFFAOYSA-N,HXZORFDKKMYCHG-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
XEXWEXABTWMDIK-UHFFFAOYSA-N,CID54737678,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
FZQXMGHTFOKTDP-UXBLZVDNSA-N,Chembl2260161,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
GCYDGJRKTRAQRC-UHFFFAOYSA-N,Chembl87234,0,-2,-2,0,0,0,1,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir-D-6
CKIBSEDGQQBNJP-UHFFFAOYSA-N,Chembl247670,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
RKSKGSQDRZHVPG-DHIUTWEWSA-N,Chembl1796249,0,-2,-2,0,0,0,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
FENHLDPCCNRQQC-REWPJTCUSA-N,Mdl-104168,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
NAFMHFOWWVFCTM-ASNPHEACSA-N,Chembl1791289,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VNSREDASJQQMQB-UHFFFAOYSA-N,Chembl85886,0,-2,-2,0,0,0,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
HXXVITOQQVLVOJ-WVTVKIKESA-N,Proline-Based Macrocycle 47,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
RPNBQKNVAGTSGA-AWEZNQCLSA-N,Chembl218602,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
UOOOPKANIPLQPU-XVFCMESISA-N,84-52-6,1,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
LNXSSTKGTQNUBH-CQSZACIVSA-N,LNXSSTKGTQNUBH-CQSZACIVSA-N,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
RPMXVWJPJTZGEC-UHFFFAOYSA-N,Schembl505613,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
UBHBMONOIRNUJF-UHFFFAOYSA-N,Chembl590854,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
XNKLLVCARDGLGL-UHFFFAOYSA-N,"Zerit, Stavudine",1,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
BGLPZSPBYFJHQQ-UHFFFAOYSA-N,Chembl497353,0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
GDDAHUYDQQBEEL-UHFFFAOYSA-N,Chembl1652164,0,-2,-2,0,0,0,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
JKJQIKBJVOJXEW-FIVJMQNTSA-N,Chembl286648,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
GDCXQTWGESMOSP-UHFFFAOYSA-N,Chembl3590225,0,-2,-2,0,0,0,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
QOVIBFFZCVPCEI-UHFFFAOYSA-N,QOVIBFFZCVPCEI-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
LSKNWFVVOAAVOJ-WJAWXEKESA-N,Mls002320396,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
GWNOORQNOJDGSH-UHFFFAOYSA-N,Chembl19958,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
QCDAWXDDXYQEJJ-QYYRPYCUSA-N,75059-22-2,0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
LOCWBQIWHWIRGN-UHFFFAOYSA-N,2-Chloro-4-Nitroaniline,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
LSMZQWHWUVFUIF-UHFFFAOYSA-N,Chembl1922032,0,-2,-2,0,0,0,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
LQKSHSFQQRCAFW-UHFFFAOYSA-N,Nsc617668,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
INKMULYTOXUNTN-UHFFFAOYSA-N,Chembl2172490,0,-2,-2,0,0,0,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
XJMISLGXDHARNX-UHFFFAOYSA-N,Chembl410100,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
NXJKCQVESZBNDC-CJNGLKHVSA-N,Schembl3301976,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
FZTCXGOTDVRAFA-PGPOWNPESA-N,Chembl252150,0,-2,-2,0,0,0,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
DKVXCLJZUNYTSM-CSSQAABISA-N,Chembl2207718,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
JKNAEXBSTWIWCV-YWZCALJYSA-N,Nsc-66380,0,-2,-2,0,0,0,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
VFMYMKYWVUMSKV-UHFFFAOYSA-N,Bdbm50194853,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
KEKQGQTVNWHOPH-UHFFFAOYSA-N,Schembl15085362,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GPHUVHHAWZLCIP-UHFFFAOYSA-N,Paullone Analogue 63,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
GWKFYRACXBSRHQ-UHFFFAOYSA-N,GWKFYRACXBSRHQ-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
OUWYPSQWPFNDDW-UHFFFAOYSA-N,Chembl3668408,0,-2,-2,0,0,0,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
OUXDZPGOOLCXHW-UHFFFAOYSA-N,OUXDZPGOOLCXHW-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
AHDOWCJMWQLFRW-UHFFFAOYSA-N,Chembl175226,0,-2,-2,0,0,0,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
BSNKBAPMWCMENP-UHFFFAOYSA-N,Chembl3409299,0,-2,-2,0,0,0,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
DDBFKBRSCZHTFT-UHFFFAOYSA-N,Chembl461158,0,-2,-2,0,0,0,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
HCZQIIVHWYFIPW-UKKRHICBSA-N,Chembl1651553,0,-2,-2,0,0,0,1,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir-D-6
FRKWMLCUONAHJH-UHFFFAOYSA-N,"5-(4-Amino-1-Cyclopentyl-1H-Pyrazolo[3,4-D]Pyrimidin-3-Yl)-2-Methoxyphenol",0,-2,-2,0,0,0,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
KYDMEEVGQIIUIW-UHFFFAOYSA-N,Nsc150080,0,-2,-2,0,0,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
WNUWKJKIAMXFRA-UHFFFAOYSA-N,"Aminopyrimidine Amide, 32",0,-2,-2,0,0,0,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
CKGCYJLPABEWHJ-UHFFFAOYSA-N,Kuc105409N,0,-2,-2,0,0,0,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
NITORXWTOQDAKV-XDWAVFMPSA-N,Chembl369309,0,-2,-2,0,0,0,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
DGPWCCFKELIMEO-UHFFFAOYSA-N,Chembl1673027,0,-2,-2,0,0,0,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
GWKQJEUWCULNQV-UHFFFAOYSA-N,GWKQJEUWCULNQV-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
