inchikey,name,is_drug,evidence,moa,top_5,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
IPIQHVUANDTQPN-UHFFFAOYSA-N,"2-Azanyl-8-[(4-Fluorophenyl)Methylsulfanyl]-1,7-Dihydropurin-6-One",0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
LPXQRXLUHJKZIE-UHFFFAOYSA-N,8-Azaguanine,1,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
QNPRMDFYTBDCCP-UHFFFAOYSA-N,Smr000070372,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
QOCIWPBFEQSIIQ-ZSOXZCCMSA-N,Chembl3099911,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
LRPHIAJXODIASX-UHFFFAOYSA-N,"6-(2,6-Dimethoxyphenyl)Pyrido[2,3-D]Pyrimidine-2,7-Diamine",1,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
JUSBNFHLNFHRDG-XYSPPFBYSA-N,Stock1N-29132,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
IVJIETPNMRUXCX-UHFFFAOYSA-N,IVJIETPNMRUXCX-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
JWHQWQQROAZMII-UHFFFAOYSA-N,Semicochliodinol B,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
QKSWMTWGVUUIHF-UHFFFAOYSA-N,Nsc702321,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
IPNIAJRSLVXLTJ-UHFFFAOYSA-N,"2',3'-O-P-Anisylideneguanosine",0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
LSKOZQNIAMSAIB-UHFFFAOYSA-N,868271-14-1,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
JVQVNGYGRNAVBP-UHFFFAOYSA-N,"4-(4-(Hydroxymethyl)-1H-1,2,3-Triazol-1-Yl)Pyridine-2,6-Dicarboxylic Acid",0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
OPLYHIHFDLCLEZ-UHFFFAOYSA-N,Ac1O41Y4,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
JUQXKZLRLDKDRU-UHFFFAOYSA-N,"Methyl 2-Chloro-7-(Pentanoylamino)-1,8-Naphthyridine-3-Carboxylate",0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
QMXITSUWIUBICJ-UHFFFAOYSA-N,Smr000129444,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
JWRGJCVYXDYHPA-ZNMIVQPWSA-N,Chembl393791,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
QKBPGLUICBUYJE-UHFFFAOYSA-N,Damvar,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
JWKOMVYMSCGQMK-IJZINVNJSA-N,Chembl607724,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
UCKYOOZPSJFJIZ-FMDGEEDCSA-N,Tetrahydrouridine,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HHTAGMPJXNIAEC-UHFFFAOYSA-N,Chembl425188,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IQZWKGWOBPJWMX-YNJARDAQSA-N,Chembl608348,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
BCPHJDLBOJMWOD-VIFPVBQESA-N,Ac1Nrb1B,1,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
JFVZFKDSXNQEJW-CQSZACIVSA-N,Tenofovir Disoproxil,1,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
SAWAIULJDYFLPD-UHFFFAOYSA-N,Nicotine-N-Beta-Glucuronide,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
XSEKDFRDEGMLRO-VVULQXIFSA-N,Schembl4540259,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
WRJQCDFVWDJZAR-UHFFFAOYSA-N,Ac1N2Ka8,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
TUZNCXRMWDUVNX-UHFFFAOYSA-N,Chembl372524,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
UZKZXPWGNRCNCM-UHFFFAOYSA-N,UZKZXPWGNRCNCM-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
CQJFSUBLVBRDAG-UHFFFAOYSA-N,Chembl3309907,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
CRTJINYDCQMFJN-HNNXBMFYSA-N,Mls000888874,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
SGHFHDYJYYPPIW-IOSLPCCCSA-N,Chembl99707,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BMKDZUISNHGIBY-ZETCQYMHSA-N,Dexrazoxane,1,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
ATXGWBPEWGUGFS-UHFFFAOYSA-N,Chembl1160974,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LBSQECIRXSOKHJ-NTSWFWBYSA-N,"[[[[(2R,5S)-5-(4-Azanyl-5-Fluoranyl-2-Oxidanylidene-Pyrimidin-1-Yl)-1,3-Oxathiolan-2-Yl]Methoxy-Oxidanyl-Phosphoryl]Oxy-Oxidanyl-Phosphoryl]Amino]Phosphonic Acid",0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
AQMRXKMJHQAHSM-UHFFFAOYSA-N,Chembl2261603,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
FGCTYZXPYKKUKV-UHFFFAOYSA-N,Chembl3394312,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FWPWHHUJACGNMZ-UHFFFAOYSA-N,"1-(1-Hydroxy-2-Methylpropyl)-4-Methyl-6-Oxa-2-Azabicyclo[3.2.0]Heptane-3,7-Dione",0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
OYMAPKKTJSEOTI-PUXKXDTASA-N,Chembl609198,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
UHQJMYLAQDCABI-UHFFFAOYSA-N,Chembl252133,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
KFMQQVHVLQIQPE-UHFFFAOYSA-N,Chembl2325754,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LQLQRFGHAALLLE-UHFFFAOYSA-N,5-Bromouracil,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
ONXQXUDONYKKQV-LHCONQACSA-N,Schembl4541931,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YGUXOQPKTZITMG-FMDGEEDCSA-N,Chembl3681912,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZZECBWFDLDJKKZ-UHFFFAOYSA-N,ZZECBWFDLDJKKZ-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
WGQBDPZXIGDOFL-UHFFFAOYSA-N,Bdbm50409007,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
UZKQTCBAMSWPJD-UQCOIBPSSA-N,Cis-Zeatin,1,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
YCKSWHYIGGXBDZ-UHFFFAOYSA-N,Nsc681850,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
IQFYYKKMVGJFEH-UHFFFAOYSA-N,"1-(2-Deoxypentofuranosyl)-5-Methylpyrimidine-2,4(1H,3H)-Dione",1,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
ZKUWINWSAOCTPV-UHFFFAOYSA-N,Chembl3604956,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
TXXLOPYOLOTHPD-UHFFFAOYSA-N,"6-(3-Methylphenyl)-1,3,5-Triazine-2,4-Diamine",0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
DRTQHJPVMGBUCF-XVFCMESISA-N,Uridine,1,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LDXFVXJMYJLLMP-KHTYJDQRSA-N,Chembl363215,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QLGPIDFUQBUOEF-UHFFFAOYSA-N,Nsc683656,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
FJUGBXQAYWGSSI-UHFFFAOYSA-N,FJUGBXQAYWGSSI-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
CMFHDFQKVONYPT-UHFFFAOYSA-N,Chembl1802407,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
CZTMWBPQGHNJGX-UHFFFAOYSA-N,Chembl1911873,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
AXGGQQVOCUWNNF-UHFFFAOYSA-N,Lopac0_001135,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
ICYNYWFGIDGBRD-UHFFFAOYSA-N,Pf-06282999,1,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
IOYZMBDMHOKTLM-ZRFIDHNTSA-N,Chembl95256,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SBNALJUBCMIKIB-QHCPKHFHSA-N,Chembl1945747,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SZDKEIKBDDMERI-UHFFFAOYSA-N,Ac1Ne7Yd,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
HLJHWWUZHBUUAC-VTHZCTBJSA-N,Chembl610594,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ULKJFTCLZWHWMH-SDBHATRESA-N,Chembl2368773,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
FVRIPAHXOYEWRZ-UHBHUJLTSA-N,Chembl1807666,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
HCSSMEMSGLDFIN-GHTOWDLGSA-N,Squadiolin A,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
YBZCNGVJZJWDFI-ZRDIBKRKSA-N,YBZCNGVJZJWDFI-ZRDIBKRKSA-N,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
NYVOEAIEBLJHAC-GOGOWKJJSA-N,Chembl1939709,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
RELSGTOCAPVUGP-DTFXMBEISA-N,Diguanosine-Pentaphosphate,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
XFHBIVGPLRBAGI-UHFFFAOYSA-N,"Bicyclic Pyrimidinone, 7B",0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
HRFXSPJVCNUPQZ-AEJSXWLSSA-N,Nsc-90328,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
HWEZDDSARYNSFV-LZISRMJESA-N,Schembl4540173,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
OOVOROVEJRZNDO-ISILISOKSA-N,4J7D,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
VFXNJSLVXKMUML-UHFFFAOYSA-N,N-(4-Hydroxy-6-Methyl-5-Phenoxypyrimidin-2-Yl)Acetamide,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
PXXLUTCTWXQQRW-LHCONQACSA-N,Schembl4543555,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZTZHMJPENQGAMT-FRJWGUMJSA-N,Schembl313861,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BMLVQJNITGJOAB-IDPSTWFOSA-N,Chembl2111285,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
FTZRMDGMBXKYFO-UHFFFAOYSA-N,Chembl226294,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
ILBDHOLNBGXFEF-UHFFFAOYSA-N,Chembl3603852,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XYDCUDXJNVWIFC-UHFFFAOYSA-N,Chembl127250,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ULDSMDKWSKBCEI-UHFFFAOYSA-N,"7-Ethyl-6-[(3-Methoxyphenyl)Sulfanyl]-5-Methyl-7H-Pyrrolo[2,3-D]Pyrimidine-2,4-Diamine",0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
ZGMRIPWKHPPHKC-ULPMNANESA-N,Chembl3621971,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DBOBJBKGUAJFQX-ALCCZGGFSA-N,Ccg-208021,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YLSYQKDIZQYYGN-UHFFFAOYSA-N,Chembl3735431,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
CNCSIVDINZDXOB-UHFFFAOYSA-N,Mls000064492,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
ZUAWTVARTFVXMM-XNIJJKJLSA-N,Chembl1095941,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
RINSZEUILDCFND-LFBZESBLSA-N,Chembl3314545,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
DGNIHJBLLNEWQZ-UHFFFAOYSA-N,6Ig,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
FIGBCBGMUIGJBD-PNHWDRBUSA-N,14675-48-0,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NYBZAGXTZXPYND-UHFFFAOYSA-N,NYBZAGXTZXPYND-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
KIVKNLMFDAKDME-UHFFFAOYSA-N,CID46854490,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
DEMHXDKQZQKYCS-UHFFFAOYSA-N,Chembl73601,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
KISUPFXQEHWGAR-RRKCRQDMSA-N,5-Bromo-2'-Deoxycytidine,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SOFXYQSCNQGTMF-SASUGWTJSA-N,Chembl382908,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
RWAXAHFFXZKMPA-UHFFFAOYSA-N,Aminopyrrolnitrin,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
JDSSUUAVIMBBKT-UHFFFAOYSA-O,Chembl247501,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
JSEOESVFYKWYEF-UHFFFAOYSA-N,Chembl1645265,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
XQYBZYKKCLCWEN-YLJFRXORSA-N,Chembl142234,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PKWIYNIDEDLDCJ-UHFFFAOYSA-N,Guanazole,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
WXNHVUOGFJILRR-YGAXPAPJSA-N,Chembl376697,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NOKWLXLUIMVIBK-XNIJJKJLSA-N,Chembl1098608,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
ZQMIYPAADORARG-UHFFFAOYSA-N,Chembl267803,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AUNDHFUQHLWZEM-JGKVKWKGSA-N,Schembl4542488,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JYGKPSKUOUZURB-UHFFFAOYSA-O,Chembl247500,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
JPKQQBGKMGPCLH-BHDDXSALSA-N,Chembl417528,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
XDPKQPFTXHEYSP-MXEMCNAFSA-N,Chembl1765471,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YRDQHYTYGMNROH-UHFFFAOYSA-N,Chembl1934409,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HBUBKKRHXORPQB-UHFFFAOYSA-N,Fludarabine Base,1,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LXXQZMIOKXLXPT-MRVPVSSYSA-N,CID49867257,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
YGAIATAVOPJRDO-UHFFFAOYSA-N,Ac1Na9K8,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
VGXYLSOVNUSSKA-UHFFFAOYSA-N,Chembl2325752,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OQJFPJBOHFFDKO-CXUHLZMHSA-N,OQJFPJBOHFFDKO-CXUHLZMHSA-N,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
JPFWJDMDPLEUBD-UHFFFAOYSA-N,"Polyoxin D, Streptomyces Cacaoi Var. Asoensis",0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
CRIPFXSBMSGPKB-LVBGKUAWSA-N,2-Amino-2-Deoxy-Beta-D-Glucopyranuronic Acid,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JSFKOCPRLXYUNH-PSTJFVJMSA-N,Chembl608575,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JUOPGIRJUCFNBD-UHFFFAOYSA-N,Dihydrophloroglucinol,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
UBMLMBZLOAJSAP-UHFFFAOYSA-O,Chembl3041272,0,-2,-2,0,0,0,0,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
DGJIGTTXOAJPHX-IFGRULIISA-N,Schembl4542966,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZFBAAIYKVIMWHY-UHFFFAOYSA-N,"6-Fluoro-2,4-Dihydroxyquinoline",0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
LBDJPXUIKREEKI-UHFFFAOYSA-N,Rac Carbovir Diphosphate Triammonium Salt,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JFWRWEWXIIPCDR-UHFFFAOYSA-N,Chembl39874,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
REDRMMISQRFKBZ-UHFFFAOYSA-N,Nsc699188,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZWAOHEXOSAUJHY-UHFFFAOYSA-N,"1-(5-Deoxypentofuranosyl)-5-Fluoropyrimidine-2,4(1H,3H)-Dione",1,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
GNIWKWMUIGZGGZ-CVBHLRHXSA-N,Schembl4542886,0,-2,-2,0,0,0,0,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
DXFBKDSQMUFYLD-UHFFFAOYSA-N,2-(1H-Pyrazol-1-Yl)Ethanol,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
HBHITDKHOXLFLK-UIAACRFSSA-N,4Tlr,0,-2,-2,0,0,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
RQBSUMJKSOSGJJ-UHFFFAOYSA-N,D-Lyxosylamine,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
RPKIAWXFDCYUPC-UHFFFAOYSA-N,Chembl35886,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
LWFXPSLZADQSSL-UHFFFAOYSA-N,58481-39-3,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
OFQAFLDKWBQAJI-UHFFFAOYSA-N,908111-34-2,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
NYWACLHMKOAZOP-UHFFFAOYSA-N,CID14955690,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OKVIIVFJQDIYAO-BDAKNGLRSA-N,Chembl2070400,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OBABQJQXEVNKNB-ZDUSSCGKSA-N,Chembl3310089,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
OBZPVHMPXUURJN-UHFFFAOYSA-N,OBZPVHMPXUURJN-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
SJTGUAIXCKNKQQ-UHFFFAOYSA-N,Chembl3360115,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
OLRDVYOIFHZFOP-UHFFFAOYSA-N,Chembl2219835,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
IBYWUFHJUDTSOC-VODXULPGSA-N,Nsc-137784,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SEFNAPPJTDBBFI-HTRCEHHLSA-N,Chembl1078058,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ICHACPCERMCAMT-UHFFFAOYSA-N,Cytosine-Thymine Dimer,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
IBJFGVYDLOGAQY-VCKSIFHUSA-N,Chembl3143447,0,-2,-2,0,0,0,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
IBRWUZLLHSXPKL-UHFFFAOYSA-N,4-Hydroxy-Furazan-3-Carboxylic Acid,1,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
ODHBSDWCBRPBDU-UHFFFAOYSA-N,Bas 01008686,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
MCWBXSSDBPTWRX-UHFFFAOYSA-N,Mls002693778,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
MCVBDEAAMOFQNB-NEQVBQRVSA-N,Nsc697685,0,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
OISKFAFOKMNXNK-UHFFFAOYSA-N,Chembl236709,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ODKYYBOHSVLGNU-IAGONARPSA-N,ODKYYBOHSVLGNU-IAGONARPSA-N,1,-2,-2,0,0,0,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
