inchikey,name,is_drug,evidence,moa,top_5,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
GUFZIHGTOANXTK-UHFFFAOYSA-N,Mls000771066,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
MRDUXQSIYBIIPD-UHFFFAOYSA-N,Ac1L6Ccw,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
RKPVWVMSFURBEQ-DJKKODMXSA-N,RKPVWVMSFURBEQ-DJKKODMXSA-N,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZMIPEDAZLLCDPW-UHFFFAOYSA-N,An-329/42100831,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CDYAULNOJRPJMB-UHFFFAOYSA-N,Chembl2023456,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
HXXFUYMDUMTRPV-DQKLJIJWSA-N,Chembl3143750,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HRZBMEULQXMSLK-UHFFFAOYSA-N,Smr000153412,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SLWVAVRQZLVBAB-UHFFFAOYSA-N,Mls000707856,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YBEGDKRNZRUFCT-UHFFFAOYSA-N,Chembl257775,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
GFENKSABMAOJTA-JAYDILGYSA-N,Chembl82594,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RYTKECVWRNYENK-UHFFFAOYSA-N,Chembl396622,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
RUVGZLLBYDXKFE-RRUPDEEPSA-N,Chembl2158256,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JKIZYQLCEBIJQO-UHFFFAOYSA-N,Ncgc00090194-01,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JBPVGZPWFOVNMW-QMMLZNLJSA-N,Chembl67256,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IBLLBXKYLXOGGR-ORZIYQQOSA-N,Chembl165580,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ABVHQUARWOJYCM-UHFFFAOYSA-N,Mls001143922,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
KSQJUIXMCGQLTA-OIFRRMEBSA-N,Chembl2181889,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
TWPCLFZLGQXGOJ-IAKKQPNNSA-N,Chembl3264184,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
GISDGBZKEDNZAU-UHFFFAOYSA-N,Chembl467107,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZSBOUDKJCSIODJ-VVZGZWEYSA-N,Ac1Nui0E,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UXSSUAWLKFHZPM-BHSUFKTOSA-N,Ac1Nui1B,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RDLHLPXIDOQCOT-UHFFFAOYSA-N,Mls000087286,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NPBDUBFUHRFPDY-UHFFFAOYSA-N,Chembl466228,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZVGROIFLIDCWLT-UHFFFAOYSA-N,Chembl122865,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YOTVFNWGUZMWKO-HEVIKAOCSA-N,Chembl3402099,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UPRBSZYGEYEIFB-UHFFFAOYSA-N,Chembl2417851,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NPWXHTXMBIOHKI-UHFFFAOYSA-N,Asn 15389538,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZOQNSCVKMANWQU-QNMOPZCPSA-N,Chembl3264496,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NPYZUKJMQLKLPQ-XLOJCVSZSA-N,Chembl3264497,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
FOEYBHHGUJYFBZ-WBAQKLHDSA-N,Kmi-420,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RBGJTFVXHBIPJY-UHFFFAOYSA-N,Chembl2205565,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IWDBZVDOUJFIND-SFHVURJKSA-N,Chembl3092314,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
QQEJGTCLITVFBA-GMQQYTKMSA-N,Chembl2181893,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DNDKXHJKVVOVQX-UHFFFAOYSA-N,Chembl396621,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
QMQZMVVEUJQTFB-UHFFFAOYSA-N,Ncgc00090188-01,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZDPSFZOJIPSGRF-UHFFFAOYSA-N,Chembl1770196,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YCZFGFJXTINBHZ-UZLBHIALSA-N,Schembl2707484,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IMGCDQHXXAQTBJ-LUSCGSNMSA-N,Chembl325551,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LWVIQLICDZHOEY-ACHIHNKUSA-N,Chembl285177,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YGAFPUBJDDBYJQ-UHFFFAOYSA-N,Chembl3093975,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NDKYYSFPOCCESP-WAXYSGSMSA-N,Chembl68145,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RTROYMXMLRVHBZ-IBVKSMDESA-N,Schembl8531403,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PSWJKMBKJZVDPN-IDISGSTGSA-N,Chembl1165138,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WUINFQUMQLJWPY-HZFUHODCSA-N,Chembl413999,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JMXUCPBUINCOSV-MRTLOADZSA-N,Chembl86291,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PSWJKMBKJZVDPN-ZBLYBZFDSA-N,Chembl1164093,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WVBXBQBNRBFSQX-BTSKBWHGSA-N,Chembl97547,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ICLWTJIMXVISSR-UHFFFAOYSA-N,Gallamonum,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SXELCCLTOPMSOW-UHFFFAOYSA-N,Mls003106594,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VTJZQJGMIHLIFJ-UHFFFAOYSA-N,Chembl3087811,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
DOBNVUFHFMVMDB-KXBFYZLASA-N,Chembl296112,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DOBNVUFHFMVMDB-BEFAXECRSA-N,Sacubitrilat,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MLHPSGOBOHSFGF-IVJJLKHCSA-N,Kni-10541,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KXRREBPUFAMIRF-UFWORHAWSA-N,KXRREBPUFAMIRF-UFWORHAWSA-N,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NXIIDHFCJNGAMC-UHFFFAOYSA-N,Chembl534151,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SGYXYQQGWNUEIG-UHFFFAOYSA-N,Bio5A6,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LJDRCIHLYQOFIR-UHFFFAOYSA-N,4-Desmethyllucanthone,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VHOQQEYWTRNHBM-UHFFFAOYSA-N,Chembl491657,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JHXAMHYEYLEFAG-UHFFFAOYSA-N,Chembl59208,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JWWUDNFHBYGDPE-ROHNOIKCSA-N,Chembl2367848,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DNXNPMDUDGUXOB-UHFFFAOYSA-N,7-Chloro-4-(Piperazin-1-Yl)Quinoline,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NSQJTRGHLLXOCD-CONSDPRKSA-N,Chembl284440,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QTSJSLQPUUQLOW-DUXSLQFZSA-N,Chembl252755,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RDIBJGVCLJKGFR-UHFFFAOYSA-N,Wr-242511,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YKORLKMHNGQVSH-UHFFFAOYSA-N,Chembl58047,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
GTUMZPVIBXAXSE-UHFFFAOYSA-N,Chembl2037389,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JMXHPZMYVMZULW-NJNXFGOHSA-N,JMXHPZMYVMZULW-NJNXFGOHSA-N,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
OCDWAWMYFMXDSR-UHFFFAOYSA-N,Chembl2058016,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
RDNMFMKLAZWNLN-UHFFFAOYSA-N,Chembl3706684,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZJXBBXRIQNGHSQ-ALLIHFDWSA-N,Chembl584193,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SDRNTFZOPOEUSB-UHFFFAOYSA-N,Chembl1773490,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
WCIBEZJZJGVGON-UHFFFAOYSA-N,Ac1Lzk3T,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VYYIHPCQSYJEOS-UHFFFAOYSA-N,St50100946,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
OKFARBMRDHCVLP-UHFFFAOYSA-N,Chembl3099819,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VTQUDYRMABZDOU-CCDWMCETSA-N,Chembl2177107,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JPSOGISUVUIHFC-UHFFFAOYSA-N,Ac1L4N9C,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VOAVHHOYQXKBTQ-LOMMXYNGSA-N,Chembl432560,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WRBONLFPDFTFAS-HWVIVNLQSA-N,Chembl258157,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OBBLGGTVVLXSCX-UHFFFAOYSA-N,Bdbm152800,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NSUTZYWPPSGRMD-UHFFFAOYSA-N,Mls001199497,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VAOZIGNCIRWVGN-VXLYETTFSA-N,VAOZIGNCIRWVGN-VXLYETTFSA-N,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
OATDOQKMYUXABX-MZCWGEOOSA-N,Chembl69781,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MOXFYRJTMGBJQV-CTRNRRKFSA-N,Kni-10760,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IHDMNALHWVSDJE-UHFFFAOYSA-N,Chembl2414256,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
DIVOTBMEMUKMAL-YTCPBCGMSA-N,Chembl411917,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WNMFDPVDFOGTSU-UHFFFAOYSA-N,Schembl2322370,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
QVDAYNWSBRMFDY-BAPVHFSLSA-N,Chembl97777,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PVPPHFPSWBSHQG-VJBWXMMDSA-N,Chembl312136,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GAWCNJQDYZNJFT-UHFFFAOYSA-N,Chembl3093960,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SIUVUWJGPMLSNL-UHFFFAOYSA-N,Chembl378908,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LLEAEDYSPVHUEP-UHFFFAOYSA-N,Mls000757007,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
KEQMHUYITHZRJK-UHFFFAOYSA-N,Chembl219397,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YTVUVKHREDAUGZ-GGCFSWKVSA-N,Chembl439725,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OHHVURWXIHRFBD-UHFFFAOYSA-N,Chembl3586736,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZGMYTGYIYYKJAT-WMFSVHMFSA-N,Chembl92111,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DGOQHVJXKUNDDW-MTXKAQRHSA-N,3Ggv,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HBTCIJNHNMLBFP-CTRNRRKFSA-N,Kni-10526,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MKFOFGDASRZSSZ-DZUOILHNSA-N,Chembl320671,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UCWCWHQLUZVUQN-UHFFFAOYSA-N,"1-(3,4-Dichlorophenyl)-3-(Diethylamino)Propan-1-One",0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IFDQMQAZGNHOSA-UHFFFAOYSA-N,Chembl218389,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SFLCOJSXUPYSML-UHFFFAOYSA-N,Maybridge4_002675,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LQMPHJLROVSMNQ-UHFFFAOYSA-N,Mls000860928,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
UJFNYFYGEZKWLN-UHFFFAOYSA-N,Tcmdc-142263,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NRLFBLHYKZDHHW-VFCPCCRCSA-N,Kni-10124,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QDDJSXCKOULAAU-WTOKIVCYSA-N,Chembl312058,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SFIKIQGRMIWSKG-APTRMMRNSA-N,Chembl69274,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LFPCEDUUXMESLR-UHFFFAOYSA-N,"3-{[(2,6-Dimethylphenoxy)Acetyl]Amino}Benzoic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CCJQIKDICHANAW-GMHIYEQCSA-N,Chembl1790238,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KRNXBGIVMRDNEB-PANYSFOQSA-N,Chembl500206,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IFOCKTRSJOLRSQ-YXIGOYDGSA-N,Chembl363028,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FCUISHLMKMHSGY-RTNMLALUSA-N,Chembl47551,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BXUWOSHGIIGZIJ-UHFFFAOYSA-N,"7-Chloro-3-[2-(Diethylamino)Ethyl]-2-Thioxo-2,3-Dihydroquinazolin-4(1H)-One",0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JRDSSJWOMGESCO-UHFFFAOYSA-N,Chembl219488,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IZETWNQXMIHLNU-IVJJLKHCSA-N,Kni-10743,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
URIKZWGHHSXACD-UHFFFAOYSA-N,Tcmdc-138429,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IEVONSNVPUQAER-XEJIMHFWSA-N,Chembl3236066,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,Alverine,1,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZQABXXSHOAVMAW-CONSDPRKSA-N,Chembl33989,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YHOBTARVXRPKOX-ATNAJCNCSA-N,Chembl2377392,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
KKUKJZXGJSFJLI-UHFFFAOYSA-N,Chembl487277,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SPCYENRBXNWACH-FOSRWPIOSA-N,Chembl28050,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BMUGDXBMCVLBNM-UHFFFAOYSA-N,Ncgc00090190-01,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
RCRARVRSTZNFFX-UHFFFAOYSA-N,Chembl1950137,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LYWBGGSQPWBNEU-ANHREMPLSA-N,Hydroxyethylene Sulfone 17E,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MEMUEUFGGARWDW-UHFFFAOYSA-N,Chembl1834970,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SAPRCZLNSVETMH-UHFFFAOYSA-N,Chembl237557,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
OZQWBODNYVYJSQ-GXKGPRLESA-N,Chembl73308,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BXOGLYYMYKLFJB-UHFFFAOYSA-N,Chembl86290,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XWXIIYFKAGUANZ-UHFFFAOYSA-N,"1,1-Bis(4-Chlorophenyl)-2-{[2-(Diethylamino)Ethyl]Amino}-1-Ethanol",0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
OAXIYQTYOKEBBF-UHFFFAOYSA-N,Bdbm96489,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
AYJMRCUOSGDJMG-LENAEUCASA-N,Chembl122006,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RRAMYRUPUWWUBH-QDRJTDBGSA-N,Chembl97202,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KKZRCEXYVFUNES-AENKNVQRSA-N,Chembl333392,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IPIOGWSGQVLPTL-UHFFFAOYSA-N,Ac1Nkb56,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
GPRUYLDATGQOHQ-ZZTWKDBPSA-N,Chembl3144409,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
TYAUZZDMTCDBHN-CTRNRRKFSA-N,Kni-10758,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IKPBSJBGJRIQDK-UHFFFAOYSA-N,Chembl218854,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
MAQZVSKFLAUFLO-YWZFKTTNSA-N,Chembl325561,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HQVVBTBMJSYNIF-UHFFFAOYSA-N,Chembl219031,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
FCTXSEMBMMUDFB-QLYXXIJNSA-N,FCTXSEMBMMUDFB-QLYXXIJNSA-N,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
CLHGRAHPLPVFAC-WBAQKLHDSA-N,Chembl439521,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BMUFHJJGKINDQD-LJDVJVEBSA-N,Chembl117629,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ABCGGEXTUCAEBH-WLZAPFCYSA-N,Chembl3236063,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YMDNODNLFSHHCV-UHFFFAOYSA-N,2-Chlorotriethylamine,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
OZQSSEDRYOVLSY-WUBHUQEYSA-N,Chembl214517,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VVUJHZKOIHQORZ-VCDNNQQPSA-N,Chembl81037,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ASWZRLFSSZUWDR-UZMSACSVSA-N,"(S)-N-((2S,3S,4R,5R)-4-Amino-3,5-Dihydroxy-1,6-Diphenylhexan-2-Yl)-3-Methyl-2-(2-Phenoxyacetamido)Butanamide",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NCDNCNXCDXHOMX-OOUBJREFSA-N,Chembl159496,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UJJFGVJXCDGMLJ-IUWXNETQSA-N,UJJFGVJXCDGMLJ-IUWXNETQSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DKGUABRGUNATNU-HZFUHODCSA-N,Ac1Ladq7,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DLCNQKKUXRFUON-XFTNXAEASA-N,Ac1Nujrn,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
