inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
JBYWTQVZDGPHNS-DQSJHHFOSA-N,Chembl81879,0,-2,-2,0,0,1,1,1,XFCLJVABOIYOMF-QPLCGJKRSA-N,Toremifene
QLAYVXFMJWOFJT-UHFFFAOYSA-N,Chembl3290995,0,-2,-2,0,0,1,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Arformoterol
VRVCXHIFTPXAPT-HUUCEWRRSA-N,Chembl583522,0,-2,-2,0,0,1,1,1,VDHAWDNDOKGFTD-UHFFFAOYSA-N,Cinacalcet
VVAFRGHUXOWJDW-UHFFFAOYSA-N,Chembl3356631,0,-2,-2,0,0,1,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,Deutivacaftor
FIYYRRFBOOVAHE-UHFFFAOYSA-N,"N-Me-Pyrimidone Deriv., 35",0,-2,-2,0,0,1,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
FIZVYICXTDGLOE-IACUBPJLSA-N,"(2R,3R,4S)-3-Acetamido-4-Amino-2-[Butyl(Propyl)Carbamoyl]-3,4-Dihydro-2H-Pyran-6-Carboxylic Acid",0,-2,-2,0,0,1,1,1,VSZGPKBBMSAYNT-RRFJBIMHSA-N,Oseltamivir
FIZSEARKMSKAFE-UHFFFAOYSA-N,FIZSEARKMSKAFE-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,MYXACKZCYFKMTE-JETRDCLMSA-N,3Spk
QLDCZQIRXWAQAG-UHFFFAOYSA-N,QLDCZQIRXWAQAG-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,NIJJYAXOARWZEE-UHFFFAOYSA-N,Valproic Acid
JJEKQVJYSYWGCQ-UHFFFAOYSA-N,Chembl74113,0,-2,-2,0,0,1,1,1,YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan
WCCOELBOBWGEFZ-UHFFFAOYSA-N,6W-0276,0,-2,-2,0,0,1,1,1,PMJIHLSCWIDGMD-UHFFFAOYSA-N,Tideglusib
JIICJTUCKWGCNY-UHFFFAOYSA-N,Chembl307756,0,-2,-2,0,0,1,1,1,YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan
WWGQHTJIFOQAOC-UHFFFAOYSA-N,"2,3,5-Trichlorophenol",0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QXDKCSUUUUNGJO-UHFFFAOYSA-N,Chembl549058,0,-2,-2,0,0,1,1,1,SGTNSNPWRIOYBX-UHFFFAOYSA-N,Dexverapamil
DSYBPNGSSYYLJB-AVGNSLFASA-N,Chembl2408919,0,-2,-2,0,0,1,1,1,SRVFFFJZQVENJC-IHRRRGAJSA-N,Aloxistatin
JPGIAOBCYZRGFF-UBHSHLNASA-N,Chembl3298813,0,-2,-2,0,0,1,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,Deutivacaftor
VTJZQJGMIHLIFJ-UHFFFAOYSA-N,Chembl3087811,0,-2,-2,0,0,1,1,1,REQCZEXYDRLIBE-UHFFFAOYSA-N,Procainamide
RKYRTIPYMUVMSM-CKIYMEHHSA-N,Mls003107612,0,-2,-2,0,0,1,1,1,XFCLJVABOIYOMF-QPLCGJKRSA-N,Toremifene
RKYOOFYXWKNEDT-UHFFFAOYSA-N,RKYOOFYXWKNEDT-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,JYWIYHUXVMAGLG-UHFFFAOYSA-N,Oxyclozanide
FNCUPQSMSDVUPG-HUUCEWRRSA-N,FNCUPQSMSDVUPG-HUUCEWRRSA-N,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
VVUAISPVTHIENZ-UHFFFAOYSA-N,Chembl2316581,0,-2,-2,0,0,1,1,1,PHXJVRSECIGDHY-UHFFFAOYSA-N,Ponatinib
FECPNMXFSNRDOH-ZSOIEALJSA-N,Chembl461940,0,-2,-2,0,0,1,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,Deutivacaftor
JBOCWAXZRFUDTH-UHFFFAOYSA-N,Schembl282224,0,-2,-2,0,0,1,1,1,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
FFGIBLYMAQEJFJ-UHFFFAOYSA-N,Nsc-176327,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
FFAVTICKABAMSV-UHFFFAOYSA-N,81099-86-7,0,-2,-2,0,0,1,1,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,Amodiaquine
JCZUIWYXULSXSW-UHFFFAOYSA-N,IDD594,1,-2,-2,0,0,1,1,1,YQNQNVDNTFHQSW-UHFFFAOYSA-N,Nitazoxanide
FEOIETAFCTYQIE-UHFFFAOYSA-N,Chembl397945,0,-2,-2,0,0,1,1,1,RDOIQAHITMMDAJ-UHFFFAOYSA-N,Loperamide
RIORYHYFHNYXHO-BJMVGYQFSA-N,Chembl131856,0,-2,-2,0,0,1,1,1,HPNSFSBZBAHARI-RUDMXATFSA-N,Mycophenolic acid
VWCUANLUSQBJLX-WIHVIGOGSA-N,Cbz-Ala-Ala-Ple-Oph,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
FGUNVBUATYZLQB-UHFFFAOYSA-N,Chembl505744,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
FGQDRDARUWHKTA-UHFFFAOYSA-N,Nsc662191,0,-2,-2,0,0,1,1,1,GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
VNTSPPBUMZJGMH-UHFFFAOYSA-N,VNTSPPBUMZJGMH-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
VNUXNCXKHRFSIQ-UHFFFAOYSA-N,Schembl6521915,0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
RLWMBQHEEZGCGR-BQJUAITNSA-N,Chembl415903,0,-2,-2,0,0,1,1,1,UCHDWCPVSPXUMX-UHFFFAOYSA-N,Montelukast
RLNNFNGBXLTQOB-OALUTQOASA-N,(4R2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE,1,-2,-2,0,0,1,1,1,ZKZXNDJNWUTGDK-NSCUHMNNSA-N,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE
FJXOGVLKCZQRDN-PHCHRAKRSA-N,Alclometasone,1,-2,-2,0,0,1,1,1,LUKZNWIVRBCLON-GXOBDPJESA-N,Ciclesonide
FJXQXDFDOBGEKQ-UHFFFAOYSA-N,Ac1Nofam,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
JADLJYGSTKXGCQ-OWOJBTEDSA-N,JADLJYGSTKXGCQ-OWOJBTEDSA-N,0,-2,-2,0,0,1,1,1,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,Resveratrol
RIMQFOFQYZBTDB-UHFFFAOYSA-N,Chembl451229,0,-2,-2,0,0,1,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
JADYMCMMHZAZBK-UVGVPCOJSA-N,Bdbm50046505,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
DHEGJYKMZJGYGW-QMMMGPOBSA-N,(R)-1-Para-Nitro-Phenyl-2-Azido-Ethanol,1,-2,-2,0,0,1,1,1,WIIZWVCIJKGZOK-RKDXNWHRSA-N,Chloramphenicol
RJQCDBSTSVHQLN-ATVHPVEESA-N,Mls000689715,0,-2,-2,0,0,1,1,1,WOBPZFKXPCYOLU-YBFXNURJSA-N,Mls000690029
JABZAHXSNKLWRQ-UHFFFAOYSA-N,Chembl414878,0,-2,-2,0,0,1,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
JABZAHXSNKLWRQ-DGCFHRKRSA-N,Chembl3349094,0,-2,-2,0,0,1,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
VTZTXBSFXXIRQU-UHFFFAOYSA-N,Chembl218313,0,-2,-2,0,0,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
VTPJMZBVLYCPIM-UHFFFAOYSA-N,Smr000111127,0,-2,-2,0,0,1,1,1,REQCZEXYDRLIBE-UHFFFAOYSA-N,Procainamide
IZULAWQINDWBJJ-UHFFFAOYSA-N,Chembl560687,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
FHEYFIGWYQJVDR-ACJLOTCBSA-N,Rafabegron,0,-2,-2,0,0,1,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Arformoterol
RJOZKRXTKBJJLG-UHFFFAOYSA-N,Schembl447760,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
IWHBVVTWXLBVHX-UHFFFAOYSA-N,Chembl98700,0,-2,-2,0,0,1,1,1,JBPUGFODGPKTDW-SFHVURJKSA-N,Merimepodib
IWKXDMQDITUYRK-ITZIIZASSA-N,Forodesine,1,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Galidesivir
IWKXDMQDITUYRK-IXCOQTBNSA-N,Forodesine,1,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Galidesivir
WFCHEVYYVMSHAF-UHFFFAOYSA-N,2-Ethoxy-6-[({2-[2-Methyl-5-(Trifluoromethoxy)-1H-Indol-3-Yl]Ethyl}Amino)Methyl]Phenol,0,-2,-2,0,0,1,1,1,VDHAWDNDOKGFTD-UHFFFAOYSA-N,Cinacalcet
FCGKUUOTWLWJHE-UHFFFAOYSA-N,"2,6-Di-Tert-Butyl-4-Nitrophenol",0,-2,-2,0,0,1,1,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,Niclosamide
RNYVSAQJXGHDNK-VAWYXSNFSA-N,Smr000185119,0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
REZGXCQOMYFEFV-QBGYIRFESA-N,Chembl1950156,0,-2,-2,0,0,1,1,1,MPMFCABZENCRHV-UHFFFAOYSA-N,Tilorone
JHOVCAXRUUWNJL-UHFFFAOYSA-N,Chembl24415,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
JGIURLGJYPBUNW-UHFFFAOYSA-N,Chembl1946413,0,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
JGIGPQNAVZRGNQ-HXUWFJFHSA-N,Chembl198914,0,-2,-2,0,0,1,1,1,UCJGJABZCDBEDK-UHFFFAOYSA-N,Bazedoxifene
VYVDPFREHHCGMM-UHFFFAOYSA-N,Mls002639224,0,-2,-2,0,0,1,1,1,XFCLJVABOIYOMF-QPLCGJKRSA-N,Toremifene
JGHGNWBFWJQGDZ-GVDBMIGSSA-N,Ac1Ns6In,0,-2,-2,0,0,1,1,1,VSZGPKBBMSAYNT-RRFJBIMHSA-N,Oseltamivir
VZRNTCHTJRLTMU-YFKPBYRVSA-N,Ac1Ofcc7,0,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
VZRNTCHTJRLTMU-RXMQYKEDSA-N,Tocris-1219,0,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
RBFMXSCFUBMKHQ-UHFFFAOYSA-N,RBFMXSCFUBMKHQ-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,YQNQNVDNTFHQSW-UHFFFAOYSA-N,Nitazoxanide
JGIURLGJYPBUNW-SSDOTTSWSA-N,Chembl1946414,0,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
WFBYCFBFDTYHFO-YTLMXASBSA-N,Chembl596599,0,-2,-2,0,0,1,1,1,WOBPZFKXPCYOLU-YBFXNURJSA-N,Mls000690029
WFAYVPXILKYRLC-HLTSFMKQSA-N,Chembl23667,0,-2,-2,0,0,1,1,1,FAKRSMQSSFJEIM-RQJHMYQMSA-N,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid
RBUSCYMXVAZINX-UHFFFAOYSA-N,Chembl582126,0,-2,-2,0,0,1,1,1,GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
FCZNNHHXCFARDY-UHFFFAOYSA-N,Stk138107,0,-2,-2,0,0,1,1,1,JGSARLDLIJGVTE-MBNYWOFBSA-N,Benzylpenicillin
ROLCHVRRPRQQIU-UHFFFAOYSA-N,Chembl232075,0,-2,-2,0,0,1,1,1,RDOIQAHITMMDAJ-UHFFFAOYSA-N,Loperamide
JIAQEPVMVLWTJM-UHFFFAOYSA-N,Chembl237033,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
JHZCXWFOTHJWTD-LHLOQNFPSA-N,JHZCXWFOTHJWTD-LHLOQNFPSA-N,0,-2,-2,0,0,1,1,1,YVPXVXANRNDGTA-WDYNHAJCSA-N,Cepharanthine
DZNNYKSTICIHAR-UHFFFAOYSA-N,Mls000712857,0,-2,-2,0,0,1,1,1,WIIZWVCIJKGZOK-RKDXNWHRSA-N,Chloramphenicol
JHYQSQMDRKGUTN-UHFFFAOYSA-N,Chembl92950,0,-2,-2,0,0,1,1,1,YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan
JHWYMEFZHMFRGW-UHFFFAOYSA-N,Chembl1096901,0,-2,-2,0,0,1,1,1,OVCDSSHSILBFBN-UHFFFAOYSA-N,Amodiaquine
JGIURLGJYPBUNW-ZETCQYMHSA-N,Chembl1944656,0,-2,-2,0,0,1,1,1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Chlorothiazide
JGJXKPWWHQGEGO-QYNIQEEDSA-N,Chembl278428,0,-2,-2,0,0,1,1,1,FAKRSMQSSFJEIM-RQJHMYQMSA-N,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid
FBPSNMIBGYTPPX-UHFFFAOYSA-N,"Auxiliary Substrate, 20A",0,-2,-2,0,0,1,1,1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,Ticlopidine
JDZVFIPBSLTTBH-UHFFFAOYSA-N,Chembl99933,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
VXZTZKAASHFVRI-UHFFFAOYSA-N,"Phosphine Oxide, Diphenyl(Tetrahydro-2-Furanyl)-",0,-2,-2,0,0,1,1,1,KCFYEAOKVJSACF-UHFFFAOYSA-N,Umifenovir
RDQVJCDDJXYHEK-SXOMAYOGSA-N,Chembl228277,0,-2,-2,0,0,1,1,1,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,SVOQIEJWJCQGDQ-UHFFFAOYSA-N
JEFJREKVJYACNK-UHFFFAOYSA-N,"N-(3,4-Dichlorophenyl)Malonamic Acid",0,-2,-2,0,0,1,1,1,JYWIYHUXVMAGLG-UHFFFAOYSA-N,Oxyclozanide
FCXXSNGUDWIOQU-QMHKHESXSA-N,Chembl427116,0,-2,-2,0,0,1,1,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,Ifenprodil
WANIEUSUVJHWKZ-SZPZYZBQSA-N,Schembl3420014,0,-2,-2,0,0,1,1,1,UCJGJABZCDBEDK-UHFFFAOYSA-N,Bazedoxifene
WCGSHYCCXQCRIA-UHFFFAOYSA-N,"6-(Benzo[D][1,3]Dioxol-5-Yl)-2,3,4,6-Tetrahydropyrimido[2,1-A]Isoindol-6-Ol",0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
WCIBOXFOUGQLFC-UHFFFAOYSA-N,Lenperone,0,-2,-2,0,0,1,1,1,LNEPOXFFQSENCJ-UHFFFAOYSA-N,Haloperidol
DYWOJJOORBDHBP-UHFFFAOYSA-N,CID72993730,0,-2,-2,0,0,1,1,1,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,Resveratrol
WAWNWRVGWKZVLT-CFTUFJLTSA-N,Chembl3672573,0,-2,-2,0,0,1,1,1,NCDNCNXCDXHOMX-XGKFQTDJSA-N,Ritonavir
ROKNCKQMECSPFV-NRFANRHFSA-N,Schembl14061752,0,-2,-2,0,0,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
JHOHXJYRVSLQCB-PPPLZNJBSA-N,Brd-A72130500-003-01-4,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
DZIBFEXFMHDKQR-UHFFFAOYSA-N,Chembl319764,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
WAUYXPFUCWJECI-UHFFFAOYSA-N,Chembl115003,0,-2,-2,0,0,1,1,1,OGHNVEJMJSYVRP-UHFFFAOYSA-N,Carvedilol
WBAMFNDJQOEJFN-PBHICJAKSA-N,Chembl3736183,0,-2,-2,0,0,1,1,1,UZWDCWONPYILKI-UHFFFAOYSA-N,Abemaciclib
JHFPQOLAHRTDAC-CQSZACIVSA-N,Chembl427472,0,-2,-2,0,0,1,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,Colchicine
JHFPQOLAHRTDAC-UHFFFAOYSA-N,Ac1Lcm9F,0,-2,-2,0,0,1,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,Colchicine
WAUYXPFUCWJECI-BWKNWUBXSA-N,Chembl113960,0,-2,-2,0,0,1,1,1,OGHNVEJMJSYVRP-UHFFFAOYSA-N,Carvedilol
WAUYXPFUCWJECI-OFVILXPXSA-N,Chembl116809,0,-2,-2,0,0,1,1,1,OGHNVEJMJSYVRP-UHFFFAOYSA-N,Carvedilol
WCDUODNINIBKMY-HXUWFJFHSA-N,Chembl46169,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
WCDUODNINIBKMY-FQEVSTJZSA-N,Chembl45849,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
DXEIEBNCIPTQFP-UHFFFAOYSA-N,Mls000710767,0,-2,-2,0,0,1,1,1,XZWYZXLIPXDOLR-UHFFFAOYSA-N,Metformin
RBRDEWBRPQBVDG-UHFFFAOYSA-N,Chembl2391431,0,-2,-2,0,0,1,1,1,MYXACKZCYFKMTE-JETRDCLMSA-N,3Spk
DYGQWEZNJAWTMH-UHFFFAOYSA-N,"N-Me-Pyrimidone Deriv., 37",0,-2,-2,0,0,1,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
JJJIVUQWUUXQLP-UHFFFAOYSA-N,Chembl2086585,0,-2,-2,0,0,1,1,1,MPMFCABZENCRHV-UHFFFAOYSA-N,Tilorone
DYGUVFFVBFETJZ-UHFFFAOYSA-N,Ab00540079,0,-2,-2,0,0,1,1,1,PMJIHLSCWIDGMD-UHFFFAOYSA-N,Tideglusib
JJCDILMKORSWRA-UHFFFAOYSA-N,Chembl1316439,0,-2,-2,0,0,1,1,1,WVTKBKWTSCPRNU-KYJUHHDHSA-N,Tetrandrine
WDCRHFDWGSWJCT-UHFFFAOYSA-N,St091237,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
DYGBIJOMQSXREB-UHFFFAOYSA-O,6-Amino-1-Methylpurine,1,-2,-2,0,0,1,1,1,ZCGNOVWYSGBHAU-UHFFFAOYSA-N,Favipiravir
JIJPAWIWJLCFNW-UHFFFAOYSA-N,Chembl328810,0,-2,-2,0,0,1,1,1,UCJGJABZCDBEDK-UHFFFAOYSA-N,Bazedoxifene
JIJRLUZLUAJOAE-UHFFFAOYSA-N,Schembl11364850,0,-2,-2,0,0,1,1,1,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
RASDPMXCBLHKCI-SKDRFNHKSA-N,"(R,R)-( )-Pseudoephedrine Glycinamide Hydrate",0,-2,-2,0,0,1,1,1,REQCZEXYDRLIBE-UHFFFAOYSA-N,Procainamide
DXLCXHQXAACTLK-DHDCSXOGSA-N,Ac1O3Pqg,0,-2,-2,0,0,1,1,1,WOBPZFKXPCYOLU-YBFXNURJSA-N,Mls000690029
WDHGNTSDXMUBQD-UHFFFAOYSA-N,Chembl2420734,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
WEEQOTXCUZRCLD-NSHDSACASA-N,Chembl293092,0,-2,-2,0,0,1,1,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,Ifenprodil
WEEQOTXCUZRCLD-LLVKDONJSA-N,Chembl59371,0,-2,-2,0,0,1,1,1,UYNVMODNBIQBMV-UHFFFAOYSA-N,Ifenprodil
WEZPLQKRXDBPEP-UHFFFAOYSA-N,Butyl Dipropasol Solvent,0,-2,-2,0,0,1,1,1,NIJJYAXOARWZEE-UHFFFAOYSA-N,Valproic Acid
JIQLOBNPZMPPDO-GRAKBVBRSA-N,Chembl2012103,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
FCFUFHMBJWTHIT-WBVBEWOVSA-N,FCFUFHMBJWTHIT-WBVBEWOVSA-N,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
VWGKZHDYQRSVTC-QNSVNVJESA-N,Chembl417042,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
IWKXDMQDITUYRK-NXZMPTJDSA-N,Forodesine,1,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Galidesivir
FNDDDNOJWPQCBZ-ZDUSSCGKSA-N,Sutezolid,1,-2,-2,0,0,1,1,1,TYZROVQLWOKYKF-ZDUSSCGKSA-N,Linezolid
VSHQGRMCKUHTCA-UHFFFAOYSA-N,Chembl178499,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indometacin
VSJSIOZQNZPUAV-UHFFFAOYSA-N,Chembl2324924,0,-2,-2,0,0,1,1,1,PHXJVRSECIGDHY-UHFFFAOYSA-N,Ponatinib
JCVKEZIUHRWUHU-AREMUKBSSA-N,Chembl192134,0,-2,-2,0,0,1,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,Deutivacaftor
RJURRQAEEJIRGF-UHFFFAOYSA-N,Chembl2078961,0,-2,-2,0,0,1,1,1,XZWYZXLIPXDOLR-UHFFFAOYSA-N,Metformin
VWXHTADNWYJLIR-UHFFFAOYSA-N,Ac1No77Q,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
FFDNDCRPDFIUAG-YZGDDWERSA-N,Chembl297396,0,-2,-2,0,0,1,1,1,UCHDWCPVSPXUMX-UHFFFAOYSA-N,Montelukast
RHOYAGCCGJHQBK-AIKCQAODSA-N,Mls002642821,0,-2,-2,0,0,1,1,1,WVTKBKWTSCPRNU-KYJUHHDHSA-N,Tetrandrine
VWAZBFLLAFBCKP-OALUTQOASA-N,Chembl1743773,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
RHJGWXNLFGHPHA-UHFFFAOYSA-N,Kc-12291,0,-2,-2,0,0,1,1,1,SGTNSNPWRIOYBX-UHFFFAOYSA-N,Dexverapamil
JAJILYYYWBUWHZ-UHFFFAOYSA-N,Chembl128442,0,-2,-2,0,0,1,1,1,PHRCDWVPTULQMT-UHFFFAOYSA-N,Pb-28
QZYUSZRMNZCHHO-UHFFFAOYSA-N,Mls000555467,0,-2,-2,0,0,1,1,1,JDSJDASOXWCHPN-UHFFFAOYSA-N,Tdzd-8
JCMWWPAJCOQLAF-UHFFFAOYSA-N,JCMWWPAJCOQLAF-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,GYLDXIAOMVERTK-UHFFFAOYSA-N,Sapanisertib
VWEPFJPQZFIOAU-UHFFFAOYSA-N,2-AMINO-4-CHLORO-3-HYDROXYBENZOIC ACID,1,-2,-2,0,0,1,1,1,FOQRKFCLRMMKAT-UHFFFAOYSA-N,Pd144418
FIKSNQFEVFIAAC-UHFFFAOYSA-N,Chembl217463,0,-2,-2,0,0,1,1,1,OUKYUETWWIPKQR-UHFFFAOYSA-N,Saracatinib
IYOZTVGMEWJPKR-VOMCLLRMSA-N,(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE,1,-2,-2,0,0,1,1,1,ZKZXNDJNWUTGDK-NSCUHMNNSA-N,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE
FDCINQSOYQUNKB-WAZVSJSESA-N,Chembl1329481,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Synthetic camphor
IYOLVIFIJXUYFW-MYGLTJDJSA-N,Chembl3309858,0,-2,-2,0,0,1,1,1,JWOGUUIOCYMBPV-LQJYRIKDSA-N,Apicidin
FJDHTUKBHFXBLS-UHFFFAOYSA-N,Schembl9912795,0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
FIOAEFCJGZJUPW-ODFYUTSGSA-N,Iodocholesterol (131I),1,-2,-2,0,0,1,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone caproate
IYSJAKSFBLSTEX-ACSYHNTCSA-N,Chembl3234863,0,-2,-2,0,0,1,1,1,JUKPWJGBANNWMW-VWBFHTRKSA-N,Eplerenone
FINZRRHMAUENBI-UHFFFAOYSA-N,Chembl2079018,0,-2,-2,0,0,1,1,1,XZWYZXLIPXDOLR-UHFFFAOYSA-N,Metformin
RJRYJZHKSPGXSC-UHFFFAOYSA-N,RJRYJZHKSPGXSC-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,XZWYZXLIPXDOLR-UHFFFAOYSA-N,Metformin
RJTYEAQEYYFOOM-UHFFFAOYSA-N,Schembl3417621,0,-2,-2,0,0,1,1,1,UCJGJABZCDBEDK-UHFFFAOYSA-N,Bazedoxifene
VSDKGQIPHOMCCH-AQTBWJFISA-N,VSDKGQIPHOMCCH-AQTBWJFISA-N,0,-2,-2,0,0,1,1,1,TYZROVQLWOKYKF-ZDUSSCGKSA-N,Linezolid
VRAOAOLBLVQLSK-UHFFFAOYSA-N,Chembl90999,0,-2,-2,0,0,1,1,1,YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan
VQLMDARIPJTTAH-UHFFFAOYSA-N,"2-Propen-1-One,3-(3-Methylphenyl)-1-Phenyl-",0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
VOVIALXJUBGFJZ-KWVAZRHASA-N,Budesonide,1,-2,-2,0,0,1,1,1,LUKZNWIVRBCLON-GXOBDPJESA-N,Ciclesonide
