inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
FSHOAPBVJOOOBU-VJTSUQJLSA-N,Chembl81111,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HOZVFMYVRZZOLE-YINTVVNPSA-N,Nsc727084,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YYJKWRHOJBQQMG-VAWYXSNFSA-N,N-(2-Methoxybenzyl)Cinnamamidine,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
GZENKSODFLBBHQ-UHFFFAOYSA-N,Medrysone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BFZHCUBIASXHPK-DIIDONFZSA-N,Chembl307710,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BVDITAOPQQFWRP-JOKRGFMOSA-N,Chembl553440,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MQHMKIZTBQOXDH-BFQQSILCSA-N,Chembl1834541,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NXJFACHOHAZIMY-UHFFFAOYSA-N,Chembl42414,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IWQQSOFHNNNAAB-UHFFFAOYSA-N,Chembl349067,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
WWSLKCMTKLTICP-UHFFFAOYSA-N,Chembl147295,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
KIUMLVBHJJIUCE-ZHACJKMWSA-N,Chembl45777,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CGNHFLLBSFJUGU-UHFFFAOYSA-N,Chembl10705,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ICLHOKJNSAGBSD-RISCZKNCSA-N,Chembl349136,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
PNSPSQVGHSAHIY-UHFFFAOYSA-N,Chembl19506,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
FWGXKLIKRHXTKJ-UHFFFAOYSA-N,Chembl374676,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
RQLQKJRROLDWRV-UHFFFAOYSA-N,Chembl2010886,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LCYYDEZDUOMGBH-UHFFFAOYSA-N,Chembl1940597,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SJFOBBRNTWNCES-AFESJLNVSA-N,Chembl82546,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WICNRYBJDUQEBR-UHFFFAOYSA-N,Chembl542047,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YOTCKRFNSMJTGD-UGGWQBKZSA-N,Chembl2373656,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DEFOZIFYUBUHHU-IYQKUMFPSA-N,Fluprednidene acetate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GFNANZIMVAIWHM-UHFFFAOYSA-N,Triamcinolone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GWYOLALPGDHNBU-UHFFFAOYSA-N,Chembl420530,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
GFNANZIMVAIWHM-OBYCQNJPSA-N,Triamcinolone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OTEQTANHGJAIKB-PYMCNQPYSA-N,Chembl1907827,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
OTEQTANHGJAIKB-TYZXPVIJSA-N,Chembl2092849,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
OTEQTANHGJAIKB-UHFFFAOYSA-N,Chembl304248,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VOZIAWLUULBIPN-LRBNAKOISA-N,Milbemycin A4,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FPVRUILUEYSIMD-RPRRAYFGSA-N,Dexamethasone 17-Acetate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FMDLAZKDTJFMNF-XRPUJFATSA-N,Chembl1917414,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JWRMHDSINXPDHB-FOCKBGGJSA-N,Chembl1438719,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JWRMHDSINXPDHB-OJAGFMMFSA-N,Flumethasone Pivalate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JWRMHDSINXPDHB-UHFFFAOYSA-N,Flumethasone 21-Pivalate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BUVFTSTVRIDNOZ-YQSLAPMBSA-N,Chembl1917243,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ITRJWOMZKQRYTA-UHFFFAOYSA-N,Cortisone acetate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YJEUJRJKVSDUPL-RCXJIHSJSA-N,"Cyclopenta[F]Indazole, 25",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RBEKEJMENPEYLZ-UHFFFAOYSA-N,Chembl91247,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
QBTBTOLRDHNEQE-HXUWFJFHSA-N,Schembl16874790,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
QRRWZRWYDBHGIU-UHFFFAOYSA-N,Chembl402979,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
TVMVKFSJVWIRBX-JPRZGNOKSA-N,Nsc716729,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CSKLWFNLWNFCCY-BYHALHFSSA-N,Chembl1940690,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GIPXBWDOUUEQLT-UHFFFAOYSA-N,Chembl373891,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LCQSFBJILFXLLD-NAHFHJOQSA-N,LCQSFBJILFXLLD-NAHFHJOQSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FCGUGQUECVRUCX-UHFFFAOYSA-N,Chembl119100,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
MEBWTXIADKMHNS-UHFFFAOYSA-N,Chembl162080,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
FDYQVCVIQKZVEQ-UHFFFAOYSA-N,Chembl373977,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YRTVIZSNPPJZLP-MDWZMJQESA-N,Chembl112413,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
WMWTYOKRWGGJOA-ZEVWSBCOSA-N,Fluticasone propionate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WMWTYOKRWGGJOA-UHFFFAOYSA-N,Fluticasone propionate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WMWTYOKRWGGJOA-PPUDUSHBSA-N,Fluticasone propionate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KQLIVVYSTDBTMZ-TYZXPVIJSA-N,Pd-137889,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JWTMREQPCQEZLA-UHFFFAOYSA-N,JWTMREQPCQEZLA-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UNCPSHWMFCSRNS-UHFFFAOYSA-N,Chembl115934,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
SXQQMCLQCSKJNC-UHFFFAOYSA-N,Mls002638823,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QVWWEGIYGUWGLX-ODCWKVNBSA-N,Chembl556536,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AEWQMIPGNFXAOS-UHFFFAOYSA-N,Chembl115761,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JYGXADMDTFJGBT-HJIBMGEESA-N,Hydrocortisone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XSFJVAJPIHIPKU-WEHAQSKHSA-N,Flunisolide,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GISDKHJQVKNEHJ-UHFFFAOYSA-N,Chembl247114,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ALEXXDVDDISNDU-JZYPGELDSA-N,Hydrocortisone acetate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MUQNGPZZQDCDFT-UHFFFAOYSA-N,Halcinonide,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MUQNGPZZQDCDFT-RQHLXXBISA-N,Halcinonide,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MUQNGPZZQDCDFT-JNQJZLCISA-N,Halcinonide,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WDPYZTKOEFDTCU-WDJQFAPHSA-N,Dexamethasone Palmitate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MEIQBWLEAFDUMI-NSHDSACASA-N,Chembl83473,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VQODGRNSFPNSQE-ANCMLCFYSA-N,Betamethasone phosphate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UMZHTAZBBMHXSX-ALCUMQOQSA-N,Chembl1917242,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GAWCNEFBSQRVAI-UHFFFAOYSA-N,Chembl167201,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ICWSNAVBDKFNIV-HLLAAGIQSA-N,Chembl436070,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WRZWZVCAXXDIPC-UHFFFAOYSA-N,Chembl374793,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
QBQJGSVGTBUOKQ-UHFFFAOYSA-N,Chembl60508,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
OMXNVQLATBAEOI-UHFFFAOYSA-N,Chembl544147,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NJHGLBCRCUUJMU-UHFFFAOYSA-N,Chembl89896,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
MECHQXUWFDXHDS-UHFFFAOYSA-N,Chembl374853,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YTWSGIBXINNUPQ-UHFFFAOYSA-N,Chembl2010884,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JPGHGALWWFYFIQ-UHFFFAOYSA-N,Chembl358256,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JYYDMSJVMDLMPR-XUJOMZSTSA-N,Chembl3695597,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CLQMFOOMFPNKNA-CQSZACIVSA-N,Chembl2208432,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LBBXDOHVWNDUIR-ZEQRLZLVSA-N,Chembl2413877,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VQMJJSGEAGSUQO-UHFFFAOYSA-N,Chembl19544,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
WNICGFXVDFQZHY-UHFFFAOYSA-N,Bdbm50122597,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JIHJKNMBUYNINN-RVWIWJKTSA-N,JIHJKNMBUYNINN-RVWIWJKTSA-N,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
KJNKUWPHEOSYKL-YKODMQRZSA-N,Nsc81403,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CVPAHUYQRSGTNT-SGPZBQGBSA-N,Ac1O7Ggv,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FEBLZLNTKCEFIT-AHVBUMMWSA-N,Fluocinolone acetonide,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PMTJBCDPEXIPPA-UHFFFAOYSA-N,Chembl545784,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IWBBGNZPEIAVFV-UHFFFAOYSA-N,Chembl123908,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
CJVKACGPAQCXAA-UHFFFAOYSA-N,CJVKACGPAQCXAA-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NYDKCLYBYBHYAW-UHFFFAOYSA-N,Chembl1778994,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
PMWZSLRPVRCNKM-UHFFFAOYSA-N,Chembl3417047,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ALEXXDVDDISNDU-KPYZGQEZSA-N,Hydrocortisone acetate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CLQICLOLCAXNFR-IRXDYDNUSA-N,Chembl2413795,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ALEXXDVDDISNDU-OWDOTMIMSA-N,Hydrocortisone acetate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WLGZDMZMTSYYCM-UHFFFAOYSA-N,Chembl2180986,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
CEKXSPAJFQYLDC-FSWBTJKWSA-N,Chembl553441,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WFLDEUOINAAHBR-UHFFFAOYSA-N,Chembl221107,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
KGKXAKYOMFUCOT-HEMRQEIGSA-N,Chembl1940698,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LZDOBGCHNLXCAW-UHFFFAOYSA-N,Chembl3417043,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
PIDANAQULIKBQS-RNUIGHNZSA-N,Meprednisone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MFYSYFVPBJMHGN-ZPOLXVRWSA-N,Cortisone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MFYSYFVPBJMHGN-AGXRBINYSA-N,Cortisone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MRBKMMZUVLPGTA-UHFFFAOYSA-N,Chembl63924,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
WXJFAXYGUMBPPE-FZNHGJLXSA-N,Chembl2024028,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DALKLAYLIPSCQL-YPYQNWSCSA-N,Methylprednisolone aceponate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LUKZNWIVRBCLON-DPTRQJQPSA-N,Ciclesonide,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UQIMRDVENUMJSA-IYBDPMFKSA-N,UQIMRDVENUMJSA-IYBDPMFKSA-N,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IJLXLZGJDSJGIQ-BILPMHSYSA-N,Org-2058,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PXEYRAVUWVPDKI-DGAWKMIRSA-N,Chembl499630,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QYQJIYPYLWZOPR-UHFFFAOYSA-N,QYQJIYPYLWZOPR-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JHVKOOCZASOHSP-IRXDYDNUSA-N,Chembl1085779,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
ZSXVTCQOHADCFY-UHFFFAOYSA-N,Chembl1958132,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
CSGURKIYEFTRHG-WBVHZDCISA-N,Chembl522965,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
PSSKCBVZPHCABL-UHFFFAOYSA-N,Chembl126228,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VSXMMXBPIYONAI-GASCZTMLSA-N,VSXMMXBPIYONAI-GASCZTMLSA-N,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VECQOQJVHJQPLP-BFVSDJMKSA-N,Chembl540184,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IQGFQUCPOMICOL-OKKNSTDLSA-N,Chembl3273977,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XLBBJTZJXQARGK-UHFFFAOYSA-N,Chembl212990,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
RUJFBNIDDSNLJQ-UHFFFAOYSA-N,Schembl16874672,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IMBXEJJVJRTNOW-UHFFFAOYSA-N,Methylprednisolone hemisuccinate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NGSCTGPAVYAVKO-ZLSQLYOOSA-N,Smr000543516,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GFNANZIMVAIWHM-WNOHMUIFSA-N,Triamcinolone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DRLVREDBNDTEKI-UHFFFAOYSA-N,Chembl65039,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
FGGHUBJAMFXTAO-YQASLYCHSA-N,Chembl2204373,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZJMFQHSZHOIZKP-VKRQKYIYSA-N,Chembl2314998,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RZXNVYCLMORIIB-UHFFFAOYSA-N,Chebi:91778,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HCVJFVZXTLAHRT-UHFFFAOYSA-N,Chembl334003,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
UGWBPNQVJFUIPJ-UHFFFAOYSA-N,Chembl2146869,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
QUYYKWJRBQLYTE-UHFFFAOYSA-N,Chembl256083,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JYGXADMDTFJGBT-ZSWZSQRESA-N,Hydrocortisone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JBBNFGYRYNBDIH-HEXHOXMLSA-N,PROGESTERONE-11-ALPHA-OL-HEMISUCCINATE,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JYGXADMDTFJGBT-YDAVOWJHSA-N,Hydrocortisone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JYGXADMDTFJGBT-QOWBRBCBSA-N,Hydrocortisone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FMAJVYNCYIOPMK-UHFFFAOYSA-N,Chembl218067,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YPESDYBKONJEGI-ZBFHGGJFSA-N,Chembl491494,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
QYDUURMPROTJFS-UHFFFAOYSA-N,Chembl597833,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
PWOMGUJYIACTOZ-UHFFFAOYSA-N,Chembl269213,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
QQCWTHMAZARGIP-ALCUMQOQSA-N,Chembl1940550,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RXDVZAPLJRNAQU-KJKDQFDUSA-N,Nsc17245,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BLVQLEYJEAAYBR-RBFRBPLPSA-N,Stock1N-58991,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GAKMQHDJQHZUTJ-ULHLPKEOSA-N,Fluocortolone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DALKLAYLIPSCQL-UHFFFAOYSA-N,Methylprednisolone aceponate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
USAOJXKZYFGDCJ-UIOOFZCWSA-N,Chembl2147569,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GAKMQHDJQHZUTJ-UHFFFAOYSA-N,Fluocortolone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RXDVZAPLJRNAQU-BDQQHZENSA-N,Nsc-17245,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LWRJRTNRTFFGPK-UHFFFAOYSA-N,Chembl3103124,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
MUQNGPZZQDCDFT-VDJZZIFASA-N,Halcinonide,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZYCNEMMIUJZVCN-UHFFFAOYSA-N,Chembl134684,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
XOFYZVNMUHMLCC-UHMOYIGESA-N,Prednisone,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
APDRTDUGMKLOCD-FXCZEWEHSA-N,Chembl1205194,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JPOWDQIFWMJSIN-UHFFFAOYSA-N,Chembl146239,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
FWFVLWGEFDIZMJ-UHFFFAOYSA-N,Hydrocortamate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ICIBPQZRYJPCHA-RUDDIRKCSA-N,Chembl2112858,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VHPQWRICCYOPEN-UHFFFAOYSA-N,Chembl60619,0,-2,-2,0,0,0,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
