inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
TYHOTEDHXUXEPY-UHFFFAOYSA-N,Chembl207220,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
UMCPWWLZODVFJA-UHFFFAOYSA-N,Ac1Lnqpc,0,-2,-2,2,0,0,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,,,Selumetinib,,
ACIBTFUWZHGTPF-UHFFFAOYSA-N,Chembl3692201,0,-2,-2,2,0,0,2,PHXJVRSECIGDHY-UHFFFAOYSA-N,UZWDCWONPYILKI-UHFFFAOYSA-N,,Ponatinib,Abemaciclib,
FVRVCKWJOSBBDD-UHFFFAOYSA-N,Chembl64413,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
RTCNQSGQNAAYMT-HOTGVXAUSA-N,Chembl353472,0,-2,-2,2,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,,,Carfilzomib,,
KNOLQTVRSJRSAM-JWXFUTCRSA-N,Chembl2029769,0,-2,-2,2,0,1,1,LXBIFEVIBLOUGU-DPYQTVNSSA-N,,,Migalastat,,
NKGXEGUTRWTVPM-UHFFFAOYSA-N,An-465/14962038,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
SRALEWJYPQQQEL-UHFFFAOYSA-N,Chembl611386,0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
VIANWBJPMVJZPN-UHFFFAOYSA-N,Chembl203599,0,-2,-2,2,0,0,1,OUKYUETWWIPKQR-UHFFFAOYSA-N,,,Saracatinib,,
ITJVYQKATUIZIG-UHFFFAOYSA-N,Chembl341432,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
PWSJKYIMMLRSKB-UHFFFAOYSA-N,Ac1O6Zg2,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
ASJMGIDIRXYFDQ-UHFFFAOYSA-N,Chembl439811,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
ZHZQIRSFWGZCIX-UHFFFAOYSA-N,Chembl408901,0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
VHXBVJMLANNYMC-UHFFFAOYSA-N,Chembl2035006,0,-2,-2,2,0,1,1,JDSJDASOXWCHPN-UHFFFAOYSA-N,PMJIHLSCWIDGMD-UHFFFAOYSA-N,,Tdzd-8,Tideglusib,
TYJGFPQIUGKKPU-UHFFFAOYSA-N,Schembl1111207,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
ASKHYWRLPFBVEM-UHFFFAOYSA-N,Ac1M9G9H,0,-2,-2,2,0,0,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,,,Selumetinib,,
YJAJTLZIWHYGPF-UHFFFAOYSA-N,Chembl2437469,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
ITIWMMANTTWFFP-UHFFFAOYSA-N,Smr000069601,0,-2,-2,2,0,1,1,UZWDCWONPYILKI-UHFFFAOYSA-N,,,Abemaciclib,,
BSDAVOOPCQRDNA-UHFFFAOYSA-N,BSDAVOOPCQRDNA-UHFFFAOYSA-N,0,-2,-2,2,0,1,1,HFNKQEVNSGCOJV-OAHLLOKOSA-N,GYLDXIAOMVERTK-UHFFFAOYSA-N,,Ruxolitinib,Sapanisertib,
LSGOTAXPWMCUCK-RYUDHWBXSA-N,(3s8ar)-3-(4-Hydroxybenzyl)Hexahydropyrrolo[12-a]Pyrazine-14-Dione,1,-2,-2,2,0,0,1,JWOGUUIOCYMBPV-LQJYRIKDSA-N,ONJZYZYZIKTIEG-CFBQITSMSA-N,RJURFGZVJUQBHK-IIXSONLDSA-N,Apicidin,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-,Dactinomycin
HURKZYFXAPIDQF-UHFFFAOYSA-N,CID59908205,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
ITJAESMDLSSBAU-UHFFFAOYSA-N,CID10776029,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
RLVSZKQCWQWFNE-UHFFFAOYSA-N,"4-Piperidinecarboxamide,N-(2-Methylphenyl)-1-Pyrazinyl-",0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
LSGKMZLPZFPAIN-UHFFFAOYSA-N,1H-Indole-3-Carboxylic Acid Amide,0,-2,-2,2,0,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,,,Deutivacaftor,,
UMDXSUFDIAGURI-YTFXDNJKSA-N,Chembl3342325,0,-2,-2,2,0,0,1,OLROWHGDTNFZBH-XEMWPYQTSA-N,RJURFGZVJUQBHK-IIXSONLDSA-N,UUSZLLQJYRSZIS-LXNNNBEUSA-N,Alisporivir,Dactinomycin,Plitidepsin
TUIVQEWDJKNEGN-UHFFFAOYSA-N,Bas 06262141,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
HYCVHVOZJGSFTR-NSHDSACASA-N,"2-[(1S)-2,3-Dihydro-1H-Inden-1-Ylamino]-3,5,6-Trifluoro-4-[(2-Hydroxyethyl)Sulfanyl]Benzenesulfonamide",0,-2,-2,2,0,1,1,MPUQHZXIXSTTDU-QXGSTGNESA-N,,,Pevonedistat,,
HGVVCHZCJGHEPZ-UHFFFAOYSA-N,Chembl1807124,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
YIZWQZWOZWUCAF-UHFFFAOYSA-N,Nsc684903,0,-2,-2,2,0,0,1,RJURFGZVJUQBHK-IIXSONLDSA-N,OLROWHGDTNFZBH-XEMWPYQTSA-N,PMATZTZNYRCHOR-CGLBZJNRSA-N,Dactinomycin,Alisporivir,Ciclosporin
SRAZCUGEAYIAKK-UHFFFAOYSA-N,3-Nitro-9H-Fluoren-9-Ol,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,DQFBYFPFKXHELB-UHFFFAOYSA-N,,Niclosamide,Dqfbyfpfkxhelb-Uhfffaoysa-N,
XDYKDWJFSMJUFV-CQSZACIVSA-N,Chembl3098228,0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
FNRDSSFSPPAIRA-UZBSEBFBSA-N,Chembl389595,0,-2,-2,2,0,1,1,LXBIFEVIBLOUGU-DPYQTVNSSA-N,,,Migalastat,,
ZXQYLBWEILBYIE-UHFFFAOYSA-N,Chembl255376,0,-2,-2,2,0,0,1,OUKYUETWWIPKQR-UHFFFAOYSA-N,,,Saracatinib,,
ZHZNAKBOBOUWQI-UHFFFAOYSA-N,"4-N-(2-Methoxyphenyl)Pyrido[4,3-D]Pyrimidine-4,7-Diamine",0,-2,-2,2,0,0,1,OUKYUETWWIPKQR-UHFFFAOYSA-N,,,Saracatinib,,
DHPSFJYFPJRCTN-UHFFFAOYSA-N,Gtpl9580,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
LSFRGFNDMPLMAU-UHFFFAOYSA-N,Mls000533520,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
NVFPMSWRLJYMJE-UHFFFAOYSA-N,Chembl2070055,0,-2,-2,2,0,1,1,GYLDXIAOMVERTK-UHFFFAOYSA-N,,,Sapanisertib,,
ACIXGVIVJZJKNT-UHFFFAOYSA-N,Chembl3354844,0,-2,-2,2,0,0,2,BFSMGDJOXZAERB-UHFFFAOYSA-N,HFNKQEVNSGCOJV-OAHLLOKOSA-N,GYLDXIAOMVERTK-UHFFFAOYSA-N,Dabrafenib,Ruxolitinib,Sapanisertib
YIZCZAATUVLJSG-UHFFFAOYSA-N,Ac1Nnnuv,0,-2,-2,2,0,1,1,PHAOTASRLQMKBE-UHFFFAOYSA-N,,,Tmcb,,
MUNWAZFRKGVMPQ-RIRJJDMNSA-N,Chembl1836145,0,-2,-2,2,0,0,1,UUSZLLQJYRSZIS-LXNNNBEUSA-N,,,Plitidepsin,,
RLWKQEMNTBXNDI-UHFFFAOYSA-N,RLWKQEMNTBXNDI-UHFFFAOYSA-N,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
FVRDYQYEVDDKCR-DBRKOABJSA-N,Tiazofurine,1,-2,-2,2,0,0,1,SDUQYLNIPVEERB-QPPQHZFASA-N,,,Gemcitabine,,
LJIRBXZDQGQUOO-UHFFFAOYSA-N,Dhac,0,-2,-2,2,0,0,1,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,Levovirin,Maribavir,Gemcitabine
YJGNMUFGWDAYKT-UHFFFAOYSA-N,Chembl1434393,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
DWJULNFNGALOCE-UHFFFAOYSA-N,Chembl1081947,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
NZHGMNOKWGUAPA-AEJKAUOHSA-N,Chembl526876,0,-2,-2,2,0,0,1,ONJZYZYZIKTIEG-CFBQITSMSA-N,RJURFGZVJUQBHK-IIXSONLDSA-N,UUSZLLQJYRSZIS-LXNNNBEUSA-N,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-,Dactinomycin,Plitidepsin
TUCVLDGVHWFVIS-WGSAOQKQSA-N,TUCVLDGVHWFVIS-WGSAOQKQSA-N,0,-2,-2,2,0,0,1,OUKYUETWWIPKQR-UHFFFAOYSA-N,,,Saracatinib,,
XZVGZRDZDKMQKM-UHFFFAOYSA-N,Chembl3673112,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
VHKRTWNLRWRPSB-UHFFFAOYSA-N,Chembl1802963,0,-2,-2,2,0,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,,,Dabrafenib,,
BRONSWAIUFMLPD-UHFFFAOYSA-N,Chembl455651,0,-2,-2,2,0,1,1,UZWDCWONPYILKI-UHFFFAOYSA-N,,,Abemaciclib,,
CBSVWOFEDIRIAW-UHFFFAOYSA-N,Nci60_041054,0,-2,-2,2,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,TTZHDVOVKQGIBA-IAAJYNJHSA-N,Carmofur,Gemcitabine,Sofosbuvir
HUOOCINGGPARSK-UHFFFAOYSA-N,Chembl257995,0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
ASRLDHHNHXDEKP-RZBPYSQRSA-N,3Sym,0,-2,-2,2,0,0,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,TTZHDVOVKQGIBA-IAAJYNJHSA-N,Carmofur,Gemcitabine,Sofosbuvir
QLSMJIVZRRKZTM-UHFFFAOYSA-N,4-Nitro-2-(Quinazolin-4-Ylamino)Phenol,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
ZHTGXJDCIKJLDJ-VBSBHUPXSA-N,Chembl3303614,0,-2,-2,2,0,0,1,SDUQYLNIPVEERB-QPPQHZFASA-N,,,Gemcitabine,,
FWFGUZWWBVRJFF-CYBMUJFWSA-N,Chembl1933076,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
ACRDNASHOTUMTR-UHFFFAOYSA-N,Mls000662404,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
MQGOUXWJBHWTTJ-UHFFFAOYSA-N,Schembl4969705,0,-2,-2,2,0,1,1,MUOKSQABCJCOPU-UHFFFAOYSA-N,,,Silmitasertib,,
LSROKQUCRGDWRS-UHFFFAOYSA-N,St025110,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
DHKTWHZTJSHHPM-UHFFFAOYSA-N,Chembl2424664,0,-2,-2,2,0,0,1,OUKYUETWWIPKQR-UHFFFAOYSA-N,,,Saracatinib,,
LSRMBMYSYMLMEU-UHFFFAOYSA-N,Chembl379478,0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
FNHOMRUJSBDFQG-UHFFFAOYSA-N,Chembl3219127,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,QJJXYPPXXYFBGM-LFZNUXCKSA-N,,Trametinib,Tacrolimus,
ACQFRIFMXKIEAE-UHFFFAOYSA-N,Chembl2011352,0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
BRQGBZKOHQRHQP-UHFFFAOYSA-N,Mls000541785,0,-2,-2,2,0,0,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,,,Selumetinib,,
ISZLWQNNDFZBEE-UHFFFAOYSA-N,Chembl306707,0,-2,-2,2,0,0,2,DNVXATUJJDPFDM-KRWDZBQOSA-N,MUOKSQABCJCOPU-UHFFFAOYSA-N,,1268524-70-4,Silmitasertib,
QIDBLHIQPFHHSN-UHFFFAOYSA-N,Chembl2170232,0,-2,-2,2,0,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,,,S1Ra,,
UIKREWNIYFBAFO-UHFFFAOYSA-N,Schembl4578874,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
YJLSAFWTHWLPPK-UHFFFAOYSA-N,Chembl2207764,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
RTNNSJVHYJTFKT-UHFFFAOYSA-N,"2-[4-(1-Methyl-[1,2,4]Triazolo[4,3-A]Quinoxalin-4-Yl)-Piperazin-1-Yl]-Ethanol",0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
KNLSVEADBVICIJ-UHFFFAOYSA-N,Chembl1868723,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
RLNNFNGBXLTQOB-RBUKOAKNSA-N,(4R2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE,1,-2,-2,2,0,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,,,Colchicine,,
KBHOZTNSGNVWQF-UHFFFAOYSA-N,Schembl4578449,0,-2,-2,2,0,0,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,,,Selumetinib,,
YJNWHGZZPQTKHS-UHFFFAOYSA-N,Smr000198835,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
XZUZGAOSVNSJNE-ATFMJULXSA-N,Chembl503207,0,-2,-2,2,0,0,1,OLROWHGDTNFZBH-XEMWPYQTSA-N,ONJZYZYZIKTIEG-CFBQITSMSA-N,RJURFGZVJUQBHK-IIXSONLDSA-N,Alisporivir,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-,Dactinomycin
KNKXCJNHNCVVTQ-UHFFFAOYSA-N,Chembl99625,0,-2,-2,2,0,1,1,JBPUGFODGPKTDW-SFHVURJKSA-N,,,Merimepodib,,
ASTJMSJCNFTIPI-QDHDAAROSA-N,Chembl3228737,0,-2,-2,2,0,0,1,RJURFGZVJUQBHK-IIXSONLDSA-N,PMATZTZNYRCHOR-CGLBZJNRSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,Dactinomycin,Ciclosporin,Ciclosporin
PFBACGGMZNTXLN-UHFFFAOYSA-N,Chembl2017907,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
RLKFWXIKUUDQPW-SFHVURJKSA-N,Chembl3092309,0,-2,-2,2,0,0,1,OUKYUETWWIPKQR-UHFFFAOYSA-N,,,Saracatinib,,
XZSYGIPHRZNQNN-UHFFFAOYSA-N,Chembl511670,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
RTRQQBHATOEIAF-UUOKFMHZSA-N,Acadesine,1,-2,-2,2,0,0,1,IWUCXVSUMQZMFG-AFCXAGJDSA-N,KJFBVJALEQWJBS-XUXIUFHCSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,Levovirin,Maribavir,Gemcitabine
ISVUJGXTZKJOGX-UHFFFAOYSA-N,Paullone Analog 20,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
PZXIQAYPKSOMHD-UHFFFAOYSA-N,Schembl15778818,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
HLFGOFXINHLIBE-UHFFFAOYSA-N,Ac1Mvmsy,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
CBUSOBMIUISEJC-FHWLQOOXSA-N,Chembl101954,0,-2,-2,2,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,SRVFFFJZQVENJC-IHRRRGAJSA-N,,Carfilzomib,Aloxistatin,
MURQASUUFILVAE-UHFFFAOYSA-N,Chembl174556,0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
XHHBEDPFSNICRL-UHFFFAOYSA-N,127191-86-0,0,-2,-2,2,0,0,1,OUKYUETWWIPKQR-UHFFFAOYSA-N,,,Saracatinib,,
WRLPTHURJDGIBU-UHFFFAOYSA-N,Chembl365008,0,-2,-2,2,0,1,1,FOQRKFCLRMMKAT-UHFFFAOYSA-N,,,Pd144418,,
JRAFMQOJLVTPIG-JGXXCWGCSA-N,Chembl513206,0,-2,-2,2,0,1,1,GCWIQUVXWZWCLE-INIZCTEOSA-N,,,Cpi-0610,,
KQYHBORNRULETM-HAVSUIOUSA-N,Chembl2023839,0,-2,-2,2,0,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,,,Colchicine,,
BRMYNNUFXFURIT-GZTJUZNOSA-N,Ak-968/11367537,0,-2,-2,2,0,1,1,UCUHFWIFSHROPY-RWPZCVJISA-N,,,Ac-55541,,
KEZAHTDTAWUZDU-UHFFFAOYSA-N,Kinome_733,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
OVRQAKNZRWXECZ-BRZPCCCQSA-N,Chembl503286,0,-2,-2,2,0,0,1,ONJZYZYZIKTIEG-CFBQITSMSA-N,RJURFGZVJUQBHK-IIXSONLDSA-N,UUSZLLQJYRSZIS-LXNNNBEUSA-N,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-,Dactinomycin,Plitidepsin
MQFLGGPLONCGSG-UHFFFAOYSA-N,Mls001172996,0,-2,-2,2,0,0,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,,,Selumetinib,,
NZHZVDGBBZFVPN-UHFFFAOYSA-N,Chembl2011356,0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
RTQHZKQLXFRUEV-UHFFFAOYSA-N,Mls001212862,0,-2,-2,2,0,1,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,,,Deutivacaftor,,
HLEWFTJDBGBVDV-JTQGEXQXSA-N,Chembl1791007,0,-2,-2,2,0,0,1,JWOGUUIOCYMBPV-LQJYRIKDSA-N,ONJZYZYZIKTIEG-CFBQITSMSA-N,RJURFGZVJUQBHK-IIXSONLDSA-N,Apicidin,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-,Dactinomycin
PEZCZVVGBCSRDD-UHFFFAOYSA-N,Chembl3403553,0,-2,-2,2,0,1,1,HFNKQEVNSGCOJV-OAHLLOKOSA-N,GYLDXIAOMVERTK-UHFFFAOYSA-N,,Ruxolitinib,Sapanisertib,
TUCLZQAUTAVVBA-UHFFFAOYSA-N,Chembl476577,0,-2,-2,2,0,1,1,UZWDCWONPYILKI-UHFFFAOYSA-N,,,Abemaciclib,,
GWHREHZCEGKTEU-XQNSMLJCSA-N,GWHREHZCEGKTEU-XQNSMLJCSA-N,0,-2,-2,2,0,1,1,UCUHFWIFSHROPY-RWPZCVJISA-N,,,Ac-55541,,
SREDJGDTFRKPKG-UHFFFAOYSA-N,Chembl263904,0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
QLSWEZZOYCDEGC-UHFFFAOYSA-N,Chembl1902528,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
LSQKHXZMWRRDRU-UHFFFAOYSA-N,LSQKHXZMWRRDRU-UHFFFAOYSA-N,0,-2,-2,2,0,0,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,HSTZMXCBWJGKHG-UHFFFAOYSA-N,LPMXVESGRSUGHW-HBYQJFLCSA-N,Teicoplanin,Polydatin,Ouabain
WGVAKNZBJZKMQF-UHFFFAOYSA-N,St50994129,0,-2,-2,2,0,0,1,JYWIYHUXVMAGLG-UHFFFAOYSA-N,ACGUYXCXAPNIKK-UHFFFAOYSA-N,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,Oxyclozanide,Hexachlorophene,Niclosamide
WJXXLQYTSJZGOL-UHFFFAOYSA-N,"N-(3,5-Dimethoxy-Phenyl)-3-[4-(2-Hydroxy-Ethyl)-Piperazin-1-Yl]-Propionamide",0,-2,-2,2,0,0,1,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,,Polydatin,,
OVUOALQNCABCNU-GOTSBHOMSA-N,Chembl98766,0,-2,-2,2,0,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N,SRVFFFJZQVENJC-IHRRRGAJSA-N,Carfilzomib,BSPZFJDYQHDZNR-BOSXTWCSSA-N,Aloxistatin
PEUXFCOIQKEZCE-CQSZACIVSA-N,Schembl2692023,0,-2,-2,2,0,0,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,,,Selumetinib,,
OVXKQKSKDOQCOM-UHFFFAOYSA-N,Chembl3421768,0,-2,-2,2,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,Niclosamide,,
CBOPBBHZJMVVQL-TWNVBZGSSA-N,Chembl409340,0,-2,-2,2,0,0,1,UUSZLLQJYRSZIS-LXNNNBEUSA-N,,,Plitidepsin,,
ITCVJASVKBSFRP-UHFFFAOYSA-N,Chembl1949962,0,-2,-2,2,0,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,,,Colchicine,,
BRUOAURMAFDGLP-UHFFFAOYSA-N,"9,10-Dibromoanthracene",0,-2,-2,2,0,1,1,PHAOTASRLQMKBE-UHFFFAOYSA-N,,,Tmcb,,
HYGZPVUYBNKBRK-UHFFFAOYSA-N,Chembl515109,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
VHQAZGVURZXKGM-UHFFFAOYSA-N,Chembl3676393,0,-2,-2,2,0,0,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,,,Selumetinib,,
MQIMOJDILSKQTP-UHFFFAOYSA-N,Schembl4970696,0,-2,-2,2,0,1,1,MUOKSQABCJCOPU-UHFFFAOYSA-N,,,Silmitasertib,,
KNMGGEFRNVNIRQ-UHFFFAOYSA-N,Chembl3659964,0,-2,-2,2,0,0,1,OUKYUETWWIPKQR-UHFFFAOYSA-N,,,Saracatinib,,
OVYNGSFVYRPRCG-KQYNXXCUSA-N,2'-O-Methylguanosine,0,-2,-2,2,0,0,1,JNTOCHDNEULJHD-UHFFFAOYSA-N,MCGSCOLBFJQGHM-UHFFFAOYSA-N,SDUQYLNIPVEERB-QPPQHZFASA-N,Penciclovir,Abacavir,Gemcitabine
HYGQZYIDZIFNKZ-UHFFFAOYSA-N,4-Propoxy-N-Pyridin-3-Yl-Benzamide,0,-2,-2,2,0,0,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,,Imatinib,,
WGWOASUEIXPSEV-UHFFFAOYSA-N,Chembl2035604,0,-2,-2,2,0,1,1,JJWLXRKVUJDJKG-VIFPVBQESA-N,,,BMS-863233,,
ACNVABWWXNLKFC-UHFFFAOYSA-N,Chembl2152401,0,-2,-2,2,0,1,1,HFNKQEVNSGCOJV-OAHLLOKOSA-N,GYLDXIAOMVERTK-UHFFFAOYSA-N,,Ruxolitinib,Sapanisertib,
NFQDVKDBCGSJQN-SFTDATJTSA-N,Bdbm31323,0,-2,-2,2,0,0,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,,Trametinib,,
UMIDCBQSQODODG-MXVIHJGJSA-N,UMIDCBQSQODODG-MXVIHJGJSA-N,0,-2,-2,2,0,1,1,GYQYAJJFPNQOOW-UHFFFAOYSA-N,IACQCQDWSIQSRP-ZCFIWIBFSA-N,,Gilteritinib,Tenofovir Diphosphate,
NZELPIPZPVLYLT-UHFFFAOYSA-N,Chembl1241862,0,-2,-2,2,0,1,1,GYLDXIAOMVERTK-UHFFFAOYSA-N,,,Sapanisertib,,
