inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
HAIAPLNAMFKNPR-UHFFFAOYSA-N,HAIAPLNAMFKNPR-UHFFFAOYSA-N,0,-2,-2,3,0,0,3,LPMXVESGRSUGHW-HBYQJFLCSA-N,LTMHDMANZUZIPE-PUGKRICDSA-N,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Ouabain,Digoxin,Hydroxyprogesterone caproate
UYKUIKOZHXDJOO-RERQCQLTSA-N,UYKUIKOZHXDJOO-RERQCQLTSA-N,0,-2,-2,3,0,0,3,BLMPQMFVWMYDKT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,Carfilzomib,Chebi:125390,Salinomycin
SWDDZHKYEVETEN-MOPGFXCFSA-N,Chembl3218987,0,-2,-2,3,0,1,2,BDSYECBSUUOPCT-UHFFFAOYSA-N,PHRCDWVPTULQMT-UHFFFAOYSA-N,,Chembl222301,Pb-28,
KUUUZHVMEIUHQF-OUKQBFOZSA-N,Chembl2313872,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
USPYDUPOCUYHQL-UHFFFAOYSA-N,Hydroxydione,1,-2,-2,3,1,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,,,Chebi:125460,,
KKDXAEVIBXHCBE-UHFFFAOYSA-N,F2-Nh-Dabo 9B,0,-2,-2,3,0,0,3,CZFFBEXEKNGXKS-UHFFFAOYSA-N,JUZYLCPPVHEVSV-UHFFFAOYSA-N,GLWHPRRGGYLLRV-XLPZGREQSA-N,Raltegravir,Elvitegravir,Zidovudine Triphosphate
UYMZQZSAAAVOHF-PBCHIIMQSA-N,Chembl1790685,0,-2,-2,3,0,0,2,OLROWHGDTNFZBH-XEMWPYQTSA-N,PMATZTZNYRCHOR-CGLBZJNRSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,Alisporivir,Ciclosporin,Ciclosporin
NUCHWCYHUPYULI-HDRUWMPFSA-N,Bdbm9700,0,-2,-2,3,0,0,2,OLROWHGDTNFZBH-XEMWPYQTSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,UUSZLLQJYRSZIS-LXNNNBEUSA-N,Alisporivir,Ciclosporin,Plitidepsin
JTZKJNWNRDCOKS-BPBHNCSOSA-N,Chembl1170054,0,-2,-2,3,0,1,2,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,,Salinomycin,Ciclosporin,
HSVFYEXGVUYSRN-WDYNHAJCSA-N,Chembl2074948,0,-2,-2,3,0,0,2,OLROWHGDTNFZBH-XEMWPYQTSA-N,PMATZTZNYRCHOR-CGLBZJNRSA-N,HPNSFSBZBAHARI-RUDMXATFSA-N,Alisporivir,Ciclosporin,Mycophenolic acid
YRCRRHNVYVFNTM-UHFFFAOYSA-N,Kethoxal,0,-2,-2,3,0,1,2,NIJJYAXOARWZEE-UHFFFAOYSA-N,GYQYAJJFPNQOOW-UHFFFAOYSA-N,,Valproic Acid,Gilteritinib,
GMBQZIIUCVWOCD-UQHLGXRBSA-N,Smilagenin,1,-2,-2,3,0,1,2,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,,Salinomycin,Ciclosporin,
ZVRFWGNDDYSRLF-QZQOTICOSA-N,Nsc646847,0,-2,-2,3,0,0,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,OLROWHGDTNFZBH-XEMWPYQTSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,Carmofur,Alisporivir,Ciclosporin
GMCGZPQYTRHQRU-UHFFFAOYSA-N,Nsc698788,0,-2,-2,3,0,0,3,LPMXVESGRSUGHW-HBYQJFLCSA-N,LTMHDMANZUZIPE-PUGKRICDSA-N,MYEJFUXQJGHEQK-ALRJYLEOSA-N,Ouabain,Digoxin,Proscillaridin
ANFGZMJFIDODOI-UHFFFAOYSA-N,ANFGZMJFIDODOI-UHFFFAOYSA-N,0,-2,-2,3,0,0,3,LPMXVESGRSUGHW-HBYQJFLCSA-N,LTMHDMANZUZIPE-PUGKRICDSA-N,MYEJFUXQJGHEQK-ALRJYLEOSA-N,Ouabain,Digoxin,Proscillaridin
URXYMNAGVPADIN-UHFFFAOYSA-N,Bas 00474270,0,-2,-2,3,0,1,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,JRURYQJSLYLRLN-BJMVGYQFSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Entacapone,
JUGXHSUVCKNTAC-UHFFFAOYSA-N,Chembl2315305,0,-2,-2,3,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,,,PX-12,,
OEXQNJCNFYIUPA-ZDUSSCGKSA-N,Chembl3354980,0,-2,-2,3,0,1,2,TYZROVQLWOKYKF-ZDUSSCGKSA-N,JRURYQJSLYLRLN-BJMVGYQFSA-N,,Linezolid,Entacapone,
JUJXAYASADIXIM-UZWZGVIJSA-N,Kulokekahilede-2,0,-2,-2,3,0,0,2,ONJZYZYZIKTIEG-CFBQITSMSA-N,BLMPQMFVWMYDKT-UHFFFAOYSA-N,OLROWHGDTNFZBH-XEMWPYQTSA-N,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-,Carfilzomib,Alisporivir
KHESXNUONKGUOU-MDAADWIFSA-N,Chembl260658,0,-2,-2,3,0,1,2,DRLFMBDRBRZALE-UHFFFAOYSA-N,DOMWKUIIPQCAJU-LJHIYBGHSA-N,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Melatonin,Hydroxyprogesterone caproate,Chebi:125460
HPBKRTWLUQRMNA-UHFFFAOYSA-N,HPBKRTWLUQRMNA-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,OLROWHGDTNFZBH-XEMWPYQTSA-N,ONJZYZYZIKTIEG-CFBQITSMSA-N,PMATZTZNYRCHOR-CGLBZJNRSA-N,Alisporivir,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-,Ciclosporin
HOXVMIIDYPVTNI-FNORWQNLSA-N,Chembl127064,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
FNHCTIJEXFJOKI-ZRDIBKRKSA-N,Chembl374279,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
HOWYMFFPKIUPOT-UHFFFAOYSA-N,Ab00540092,0,-2,-2,3,1,1,1,PMJIHLSCWIDGMD-UHFFFAOYSA-N,,,Tideglusib,,
GWJBUONEPKDYGS-UHFFFAOYSA-N,GWJBUONEPKDYGS-UHFFFAOYSA-N,0,-2,-2,3,0,0,3,LTMHDMANZUZIPE-PUGKRICDSA-N,LUKZNWIVRBCLON-GXOBDPJESA-N,MYEJFUXQJGHEQK-ALRJYLEOSA-N,Digoxin,Ciclesonide,Proscillaridin
KNTPFGSYNKRFMD-CGBRIMPHSA-N,Chembl40037,0,-2,-2,3,0,0,2,OLROWHGDTNFZBH-XEMWPYQTSA-N,PMATZTZNYRCHOR-CGLBZJNRSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,Alisporivir,Ciclosporin,Ciclosporin
FNHQXWQXKBFUCM-UYWQNWCGSA-N,Chembl367757,0,-2,-2,3,0,1,2,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,,Salinomycin,Ciclosporin,
QDKYFFZYXNJLMM-ZDUSSCGKSA-N,Chembl2391305,0,-2,-2,3,1,1,1,TYZROVQLWOKYKF-ZDUSSCGKSA-N,,,Linezolid,,
QTDOSXMJZIEEDG-CAYKMONMSA-N,Ac1L9E4B,0,-2,-2,3,0,0,3,CGZOGNUFXMNYEI-UDUHKTKDSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,STQGQHZAVUOBTE-VGBVRHCVSA-N,Chebi:125390,Anidulafungin,Daunorubicin
SXCIMUIAZXOVIR-CESUQJMHSA-N,Chembl66271,0,-2,-2,3,0,1,2,STQGQHZAVUOBTE-VGBVRHCVSA-N,RJURFGZVJUQBHK-IIXSONLDSA-N,,Daunorubicin,Dactinomycin,
DDBPETVFTOPHDM-XXTHSBEZSA-N,Chembl290635,0,-2,-2,3,0,0,2,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,OLROWHGDTNFZBH-XEMWPYQTSA-N,,Salinomycin,Alisporivir,
ZNUCVLHRNOERLY-AXHVPJCPSA-N,Chembl3220749,0,-2,-2,3,0,0,2,OLROWHGDTNFZBH-XEMWPYQTSA-N,ONJZYZYZIKTIEG-CFBQITSMSA-N,PMATZTZNYRCHOR-CGLBZJNRSA-N,Alisporivir,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-,Ciclosporin
NRVDUSQWCOCYMS-UHFFFAOYSA-N,Bdbm81658,0,-2,-2,3,0,0,3,JRURYQJSLYLRLN-BJMVGYQFSA-N,NEZONWMXZKDMKF-UHFFFAOYSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,Entacapone,Shikonin,Linezolid
QSTLBDGXZMQUDS-XTWAISQYSA-N,Chembl333531,0,-2,-2,3,0,0,2,OLROWHGDTNFZBH-XEMWPYQTSA-N,PMATZTZNYRCHOR-CGLBZJNRSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,Alisporivir,Ciclosporin,Ciclosporin
QGPMLMREOAIHHL-UHFFFAOYSA-N,CID46227906,0,-2,-2,3,0,1,2,NEZONWMXZKDMKF-UHFFFAOYSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,,Shikonin,Linezolid,
AFIWQAOOUPKHRP-BQYQJAHWSA-N,Mls000536709,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
ZEASWHWETFMWCV-ISBUVJFSSA-N,Chembl434864,0,-2,-2,3,0,1,2,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,,Salinomycin,Ciclosporin,
VQIYFSJVGWDPGM-ZHACJKMWSA-N,Chembl2313876,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
AQYSYJUIMQTRMV-UHFFFAOYSA-N,Hypofluorous Acid,0,-2,-2,3,0,0,3,BPBPYQWMFCTCNG-UHFFFAOYSA-N,FOQRKFCLRMMKAT-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,PX-12,Pd144418,Valproic Acid
CMJRIENSJRZROW-YTFSRNRJSA-N,Chembl3589723,0,-2,-2,3,0,1,2,BDSYECBSUUOPCT-UHFFFAOYSA-N,PHRCDWVPTULQMT-UHFFFAOYSA-N,,Chembl222301,Pb-28,
KKKZOWKRDNZOQP-LAPNNGEVSA-N,Chembl1793809,0,-2,-2,3,0,0,2,BLMPQMFVWMYDKT-UHFFFAOYSA-N,OLROWHGDTNFZBH-XEMWPYQTSA-N,ONJZYZYZIKTIEG-CFBQITSMSA-N,Carfilzomib,Alisporivir,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-
HRBZKIXCQILVSA-UHFFFAOYSA-N,Mls003107184,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
YRPSPYXUDFERHU-UHFFFAOYSA-O,Chembl3344318,0,-2,-2,3,0,0,3,BPBPYQWMFCTCNG-UHFFFAOYSA-N,FOQRKFCLRMMKAT-UHFFFAOYSA-N,JUZYLCPPVHEVSV-UHFFFAOYSA-N,PX-12,Pd144418,Elvitegravir
SWVMVOPQEXLZLA-LUUIGRQRSA-N,Chembl2205271,0,-2,-2,3,0,0,3,LTMHDMANZUZIPE-PUGKRICDSA-N,MYEJFUXQJGHEQK-ALRJYLEOSA-N,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Digoxin,Proscillaridin,Hydroxyprogesterone caproate
SWFNNXRBXDNPEJ-HAARDXOJSA-N,Chembl1790586,0,-2,-2,3,1,1,1,JWOGUUIOCYMBPV-LQJYRIKDSA-N,,,Apicidin,,
HPSWLXWDFWBBLR-YFICQLNDSA-N,Dis-Nogalamycinic Acid,0,-2,-2,3,0,1,2,RJURFGZVJUQBHK-IIXSONLDSA-N,STQGQHZAVUOBTE-VGBVRHCVSA-N,,Dactinomycin,Daunorubicin,
OEVLFMPSKNCCAB-LJQANCHMSA-N,"Pdf Inhibitor, Compound 6",0,-2,-2,3,0,0,3,CGZOGNUFXMNYEI-UDUHKTKDSA-N,JUZYLCPPVHEVSV-UHFFFAOYSA-N,ONJZYZYZIKTIEG-CFBQITSMSA-N,Chebi:125390,Elvitegravir,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-
SWGWTBOZTKJVHF-UHFFFAOYSA-N,Chembl386002,0,-2,-2,3,0,1,2,BDSYECBSUUOPCT-UHFFFAOYSA-N,PHRCDWVPTULQMT-UHFFFAOYSA-N,,Chembl222301,Pb-28,
AWFYHUCONKUXOE-UHFFFAOYSA-N,Chembl1981552,0,-2,-2,3,0,1,2,RJURFGZVJUQBHK-IIXSONLDSA-N,STQGQHZAVUOBTE-VGBVRHCVSA-N,UUSZLLQJYRSZIS-LXNNNBEUSA-N,Dactinomycin,Daunorubicin,Plitidepsin
GMSJLZXJYNFQRI-SXRYSUCRSA-N,Chembl1182851,0,-2,-2,3,0,0,3,RJURFGZVJUQBHK-IIXSONLDSA-N,DLZUBMGMHUNDLF-UHFFFAOYSA-N,FAKRSMQSSFJEIM-RQJHMYQMSA-N,Dactinomycin,Chebi:125460,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid
YRLUIEGKKADCLF-WZDDMZRKSA-N,Chembl331014,0,-2,-2,3,0,0,2,OLROWHGDTNFZBH-XEMWPYQTSA-N,ONJZYZYZIKTIEG-CFBQITSMSA-N,PMATZTZNYRCHOR-CGLBZJNRSA-N,Alisporivir,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-,Ciclosporin
QTFNRIQXIUESFJ-UHFFFAOYSA-N,Nsc70856,0,-2,-2,3,0,1,2,AUZONCFQVSMFAP-UHFFFAOYSA-N,GYQYAJJFPNQOOW-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,Disulfiram,Gilteritinib,Valproic Acid
ZMOPTLXEYOVARP-UHFFFAOYSA-N,N-Desmethyl Loperamide,0,-2,-2,3,0,0,2,LNEPOXFFQSENCJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ-UHFFFAOYSA-N,IWUCXVSUMQZMFG-AFCXAGJDSA-N,Haloperidol,Loperamide,Levovirin
CMCAVJLJULGXKY-CMDGGOBGSA-N,Chembl3401548,0,-2,-2,3,0,0,2,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,NEZONWMXZKDMKF-UHFFFAOYSA-N,,Resveratrol,Shikonin,
XJHLRTKILMVGFI-UHFFFAOYSA-N,XJHLRTKILMVGFI-UHFFFAOYSA-N,0,-2,-2,3,0,0,3,LPMXVESGRSUGHW-HBYQJFLCSA-N,LTMHDMANZUZIPE-PUGKRICDSA-N,MYEJFUXQJGHEQK-ALRJYLEOSA-N,Ouabain,Digoxin,Proscillaridin
MLLIZPHLWSHASJ-QPJJXVBHSA-N,Chembl128605,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
ZHAKGAVNGMNGBW-GHSNSYIXSA-N,Chembl144595,0,-2,-2,3,0,1,2,RJURFGZVJUQBHK-IIXSONLDSA-N,STQGQHZAVUOBTE-VGBVRHCVSA-N,,Dactinomycin,Daunorubicin,
URXWVWVPMJSAJD-KOORYGTMSA-N,Melengestro Acetate,0,-2,-2,3,1,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,DRLFMBDRBRZALE-UHFFFAOYSA-N,,Hydroxyprogesterone caproate,Melatonin,
YYLMAPWKLCSQNP-DEYULTRXSA-N,Chembl1893969,0,-2,-2,3,0,0,3,BJNLLBUOHPVGFT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,Teicoplanin,Chebi:125390,Anidulafungin
KANXHIGRABCNET-UHFFFAOYSA-N,"5-Formyl-2,3-Dihydroxybenzonitrile",0,-2,-2,3,0,1,2,JRURYQJSLYLRLN-BJMVGYQFSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,,Entacapone,Linezolid,
HPHUVLMMVZITSG-UHFFFAOYSA-N,Etiracetam,1,-2,-2,3,1,1,1,NIJJYAXOARWZEE-UHFFFAOYSA-N,,,Valproic Acid,,
CMDXFGUFUFEHBG-UHFFFAOYSA-N,Chembl1975013,0,-2,-2,3,0,1,2,RJURFGZVJUQBHK-IIXSONLDSA-N,STQGQHZAVUOBTE-VGBVRHCVSA-N,UUSZLLQJYRSZIS-LXNNNBEUSA-N,Dactinomycin,Daunorubicin,Plitidepsin
BCIDYWRVGQFMIS-NOZRKBPESA-N,Aurilide C,0,-2,-2,3,0,0,2,OLROWHGDTNFZBH-XEMWPYQTSA-N,ONJZYZYZIKTIEG-CFBQITSMSA-N,PMATZTZNYRCHOR-CGLBZJNRSA-N,Alisporivir,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-,Ciclosporin
QGLWEIVMEWURAD-IASZWSMRSA-N,Chembl185179,0,-2,-2,3,0,1,2,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,,Salinomycin,Ciclosporin,
CMEGANPVAXDBPL-INIZCTEOSA-N,Thiocolchicine,0,-2,-2,3,1,1,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,,,Colchicine,,
KPCQWYVBTAWTPJ-MPQUPPDSSA-N,Chembl540688,0,-2,-2,3,0,1,2,FAKRSMQSSFJEIM-RQJHMYQMSA-N,HPNSFSBZBAHARI-RUDMXATFSA-N,,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,Mycophenolic acid,
SWKIYRJZRRXZFW-UHFFFAOYSA-N,Chembl573932,0,-2,-2,3,1,1,1,PHRCDWVPTULQMT-UHFFFAOYSA-N,,,Pb-28,,
OFUDGDJEKOUEKG-UHFFFAOYSA-N,CID74348234,0,-2,-2,3,0,0,2,BLMPQMFVWMYDKT-UHFFFAOYSA-N,OLROWHGDTNFZBH-XEMWPYQTSA-N,ONJZYZYZIKTIEG-CFBQITSMSA-N,Carfilzomib,Alisporivir,(3s6s9r10r11s12s13e15e18s21s)-18-{(1e3e7s8s)-9-[(2s3r4s5s6r9s11s)-9-Ethyl-4-Hydroxy-3511-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-17-Dimethylnona-13-Dienyl}-1012-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-
UEWSIIBPZOBMBL-UHFFFAOYSA-N,5-Hydroxy-1H-Imidazole-4-Carboxamide,0,-2,-2,3,0,1,2,GYQYAJJFPNQOOW-UHFFFAOYSA-N,IACQCQDWSIQSRP-ZCFIWIBFSA-N,GLVAUDGFNGKCSF-UHFFFAOYSA-N,Gilteritinib,Tenofovir Diphosphate,Mercaptopurine
ZZWPMFROUHHAKY-UHFFFAOYSA-O,Peonidin-3-O-Glucoside,0,-2,-2,3,0,1,2,HSTZMXCBWJGKHG-UHFFFAOYSA-N,MFMQRDLLSRLUJY-YMQHIKHWSA-N,,Polydatin,Spectrum_001131,
ZNWJKOJJZQDPSW-UHFFFAOYSA-N,Mls000563036,0,-2,-2,3,0,1,2,MFMQRDLLSRLUJY-YMQHIKHWSA-N,HSTZMXCBWJGKHG-UHFFFAOYSA-N,,Spectrum_001131,Polydatin,
FLERDIDECREGNJ-GQNFTQESSA-N,Chembl2372386,0,-2,-2,3,0,1,2,RJURFGZVJUQBHK-IIXSONLDSA-N,STQGQHZAVUOBTE-VGBVRHCVSA-N,,Dactinomycin,Daunorubicin,
MXDLFLPONIABIS-UHFFFAOYSA-N,MXDLFLPONIABIS-UHFFFAOYSA-N,0,-2,-2,3,0,0,3,ACGUYXCXAPNIKK-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,LPMXVESGRSUGHW-HBYQJFLCSA-N,Hexachlorophene,Chebi:125390,Ouabain
KHXUHAHJGPAIOL-PHKCKUDBSA-N,Ac1O8L0A,0,-2,-2,3,0,1,2,STQGQHZAVUOBTE-VGBVRHCVSA-N,RJURFGZVJUQBHK-IIXSONLDSA-N,,Daunorubicin,Dactinomycin,
WZCFLOPLJCNJKN-GQCTYLIASA-N,Chembl126669,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
MJQUEDHRCUIRLF-SGXMQRQHSA-N,Bryostatin 1,1,-2,-2,3,0,0,3,BLMPQMFVWMYDKT-UHFFFAOYSA-N,HPNSFSBZBAHARI-RUDMXATFSA-N,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,Carfilzomib,Mycophenolic acid,Salinomycin
ZTVZBCXHBKIPIG-KPKJPENVSA-N,4-Methylphenyl (2E)-3-(4-Methoxyphenyl)Prop-2-Enoate,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
VRYBZCIONJZZPL-UHFFFAOYSA-N,VRYBZCIONJZZPL-UHFFFAOYSA-N,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
VSKWERSNNUNXQX-QOUUKBQPSA-N,Chembl1269580,0,-2,-2,3,0,0,2,PMATZTZNYRCHOR-CGLBZJNRSA-N,OLROWHGDTNFZBH-XEMWPYQTSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,Ciclosporin,Alisporivir,Ciclosporin
XQLWNAFCTODIRK-UHFFFAOYSA-N,Gallopamil,1,-2,-2,3,1,1,1,SGTNSNPWRIOYBX-UHFFFAOYSA-N,,,Dexverapamil,,
MJUVRTYWUMPBTR-MRXNPFEDSA-N,Tezacaftor,1,-2,-2,3,0,0,3,CGZOGNUFXMNYEI-UDUHKTKDSA-N,JHVAMHSQVVQIOT-MFAJLEFUSA-N,JUZYLCPPVHEVSV-UHFFFAOYSA-N,Chebi:125390,Anidulafungin,Elvitegravir
UFLGEEOGQFUFKG-HSZRJFAPSA-N,Chembl1672038,0,-2,-2,3,0,1,2,PHRCDWVPTULQMT-UHFFFAOYSA-N,BDSYECBSUUOPCT-UHFFFAOYSA-N,,Pb-28,Chembl222301,
OGHBGKMQVJAWLZ-UHFFFAOYSA-N,Chembl183946,0,-2,-2,3,1,1,1,NEZONWMXZKDMKF-UHFFFAOYSA-N,,,Shikonin,,
FWWAXRFPWQWZGG-PMHVDYAUSA-N,Chembl1190684,0,-2,-2,3,0,0,3,JHVAMHSQVVQIOT-MFAJLEFUSA-N,RJURFGZVJUQBHK-IIXSONLDSA-N,STQGQHZAVUOBTE-VGBVRHCVSA-N,Anidulafungin,Dactinomycin,Daunorubicin
OGGVRVMISBQNMQ-UHFFFAOYSA-N,CID22219016,0,-2,-2,3,0,0,3,ACGUYXCXAPNIKK-UHFFFAOYSA-N,BJNLLBUOHPVGFT-UHFFFAOYSA-N,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Hexachlorophene,Teicoplanin,Chebi:125390
PTAMDDBGJFEMQE-NIIRDHPOSA-N,Chembl1269596,0,-2,-2,3,0,0,2,PMATZTZNYRCHOR-CGLBZJNRSA-N,OLROWHGDTNFZBH-XEMWPYQTSA-N,PMATZTZNYRCHOR-UHFFFAOYSA-N,Ciclosporin,Alisporivir,Ciclosporin
SUDIBDWMQPKBPT-GGWOSOGESA-N,Chembl3128002,0,-2,-2,3,0,0,2,DQFBYFPFKXHELB-UHFFFAOYSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Resveratrol,
